id,A01_neg.A01,A02_neg.A02,A03_neg.A03,A04_neg.A04,A05_neg.A05,A06_neg.A06,A07_neg.A07,A08_neg.A08,A09_neg.A09,A10_neg.A10,A13_neg.A13,A14_neg.A14,A15_neg.A15,A16_neg.A16,A17_neg.A17,A18_neg.A18,Mean A,B01_neg.B01,B02_neg.B02,B03_neg.B03,B04_neg.B04,B05_neg.B05,B06_neg.B06,B07_neg.B07,B08_neg.B08,B09_neg.B09,B10_neg.B10,B13_neg.B13,B14_neg.B14,B15_neg.B15,B16_neg.B16,B17_neg.B17,B18_neg.B18,Mean B,C01_neg.C01,C02_neg.C02,C03_neg.C03,C04_neg.C04,C05_neg.C05,C06_neg.C06,C07_neg.C07,C08_neg.C08,C09_neg.C09,C10_neg.C10,C11_neg.C11,C12_neg.C12,C13_neg.C13,C14_neg.C14,C15_neg.C15,C16_neg.C16,C17_neg.C17,C18_neg.C18,Mean C,D01_neg.D01,D02_neg.D02,D03_neg.D03,D04_neg.D04,D05_neg.D05,D06_neg.D06,D07_neg.D07,D08_neg.D08,D09_neg.D09,D10_neg.D10,D11_neg.D11,D12_neg.D12,D13_neg.D13,D14_neg.D14,D15_neg.D15,D16_neg.D16,D17_neg.D17,D18_neg.D18,Mean D,QC01_neg.QC01,QC010_neg.QC010,QC02_neg.QC02,QC03_neg.QC03,QC04_neg.QC04,QC05_neg.QC05,QC06_neg.QC06,QC07_neg.QC07,QC08_neg.QC08,QC09_neg.QC09,Mean QC
12441,0.396827676,0.250609764,0.291813747,0.630016301,0.371154621,0.610200597,0.808652564,0.256764142,0.250181314,0.307892036,0.46721285,0.58207122,0.280390665,0.521714793,0.332081189,0.471944373,0.426845491,0.722994792,0.537153648,0.221467107,0.956370916,0.35360249,0.896293236,0.690845926,0.41261798,0.28014104,0.195117752,0.511199309,0.39890952,0.151198402,0.61656402,0.391436058,0.78514429,0.50756603,0.675817768,0.403104519,0.314838672,1.286807907,0.651883183,0.689699703,0.900884188,0.307287452,0.247613466,0.267936911,0.672896856,0.517493584,0.429097624,0.544293943,0.208696152,0.825053104,0.763612355,0.814745852,0.584542402,0.603398542,0.195782975,0.938902698,0.670399894,0.270553025,0.536910952,0.642808355,0.412515036,0.554215532,0.285746151,0.40344673,0.325169364,0.632931262,0.384418235,0.349577708,0.543398197,0.64621235,0.356248288,0.486257516,0.490331968,0.56922172,0.630287362,0.558769817,0.581149954,0.551066937,0.572843842,0.587555345,0.581316236,0.553029426,0.567557261
12447,0.246442986,0.36293254,0.30147009,0.474718745,0.258275093,0.374278798,0.297330792,0.433089958,0.340381863,0.251900911,0.331050116,0.337250518,0.239784705,0.218603363,0.271200906,0.322512829,0.316326513,0.237682173,0.300577671,0.102573755,0.262807102,0.148621159,0.117371456,0.167442569,0.28727968,0.151613858,0.155720707,0.191954063,0.191295992,0.151953213,0.272269365,0.101333523,0.257107238,0.19360022,0.075231578,0.065685391,0.041021554,0.033399208,0.061297781,0.057075137,0.072556246,0.041120468,0.057927383,0.037566259,0.076822926,0.065879374,0.033450499,0.076708062,0.057119567,0.042136714,0.094060721,0.073657678,0.059039808,0.563930371,0.326919823,0.30278716,0.53183181,0.175381344,0.328198898,0.320850431,0.333247482,0.234757494,0.276767576,0.271241855,0.442471739,0.370577205,0.380564745,0.331095197,0.249503001,0.252673039,0.277951433,0.331708367,0.06286686,0.096317895,0.078603037,0.099004006,0.073498784,0.086933767,0.081032893,0.093572357,0.082314381,0.119285947,0.087342993
12449,0.283325597,0.104260733,0.3034918,0.35672428,0.340897601,0.445186678,0.224614007,0.293329171,0.234495571,0.198719439,0.226403707,0.345136909,0.207897445,0.161739741,0.263555036,0.420244673,0.275626399,0.292697096,0.232968212,0.424313305,0.338920275,0.18863269,0.360827413,0.267853649,0.30196163,0.158208088,0.126561345,0.303044278,0.413242088,0.158313798,0.232855726,0.21904303,0.354273817,0.273357278,0.100090886,0.213941288,0.334916113,0.347102678,0.511865269,0.451602405,0.491152776,0.253028309,0.174239385,0.157023966,1.242562447,0.265832299,0.198655297,0.485937419,0.318935724,0.209341752,0.294766728,0.473129983,0.362451374,0.328882562,0.11593576,0.319452818,0.317708008,0.269857046,0.310687789,0.233829522,0.295393065,0.258639865,0.265191351,1.130576237,0.223747371,0.355642684,0.419848374,0.224207765,0.207043419,0.234817602,0.436209621,0.330426159,0.227982667,0.24178953,0.238216229,0.23624455,0.249242089,0.142249598,0.242185692,0.244340632,0.188993488,0.204494047,0.221573852
12459,0.084066672,0.096794829,0.090606737,0.135384241,0.072977312,0.077732193,0.151086175,0.082260965,0.176147104,0.121060204,0.094508729,0.139437806,0.082059735,0.141358571,0.100108659,0.115710459,0.110081274,0.115071075,0.113011955,0.069675752,0.109386257,0.112078847,0.104775048,0.06354067,0.124922265,0.088427268,0.086731466,0.11118385,0.125649239,0.074733137,0.168460434,0.082654092,0.096285537,0.102911681,0.110654778,0.121683473,0.091421578,0.096682607,0.148845337,0.127237388,0.168907039,0.132744412,0.09274023,0.150791182,0.108421327,0.238679958,0.118930497,0.131593825,0.1187165,0.156983574,0.129528514,0.148861543,0.132967987,0.112804181,0.094901786,0.10284275,0.085823794,0.116722482,0.081741509,0.114383061,0.104298471,0.093761166,0.092652163,0.101945619,0.114321233,0.116165136,0.109433789,0.10496913,0.110334086,0.103806267,0.075574462,0.102026727,0.064671488,0.099308906,0.081105797,0.085671418,0.099649913,0.067395893,0.091325938,0.098107334,0.091436033,0.109080578,0.08877533
12460,0.11375936,0.164949645,0.190035931,0.230243518,0.188783502,0.316642282,0.307209229,0.154264192,0.019578016,0.01652528,0.077635763,0.176701869,0.163051473,0.153901482,0.264627749,0.201212497,0.171195112,0.311321228,0.167245748,0.224776485,0.123335553,0.024932313,0.300105712,0.329341136,0.093215913,0.124383412,0.051754706,0.030664035,0.083615686,0.013042473,0.116458982,0.106174644,0.342530381,0.15268115,0.234089371,0.105075694,0.050980509,0.168922102,0.311236599,0.250305328,0.358976234,0.07177231,0.013833642,0.067151258,0.184897502,0.092278,0.160077006,0.018867423,0.015681329,0.024316072,0.152679681,0.271314581,0.141803036,0.245684699,0.150790879,0.091062725,0.334581734,0.073176733,0.169121641,0.287603817,0.102387384,0.34257468,0.221164323,0.369610562,0.057000223,0.277748512,0.125655725,0.224838188,0.386149921,0.364851864,0.134933189,0.219940933,0.144264393,0.265285935,0.240183366,0.238480541,0.260682995,0.199126444,0.249294795,0.247989899,0.266940265,0.226584213,0.233883285
12492,0.169327129,0.144865115,0.141760368,0.270458225,0.460132932,0.13747845,0.295557989,0.257624364,0.195515913,0.149642636,0.256685009,0.080586616,0.110288293,0.089363882,0.278386345,0.117114166,0.197174215,0.220480464,0.199194921,0.088583125,0.272525569,0.205420874,0.34298887,0.167037988,0.227174355,0.164870797,0.119019894,0.195756892,0.136764832,0.133831402,0.146208947,0.207642964,0.110941494,0.183652712,0.177261,0.16883836,0.097273265,0.373824443,0.300686066,0.214287936,0.296701156,0.123603426,0.146597273,0.126282096,0.151254458,0.106330709,0.276231676,0.146645698,0.149859528,0.107485898,0.293720399,0.182253172,0.191063142,0.238259011,0.098747244,0.120767049,0.260376403,0.277351726,0.191516429,0.260197226,0.205135104,0.275611906,0.101511606,0.177253065,0.066513208,0.305981025,0.099641298,0.221793558,0.101438455,0.255812858,0.10428255,0.186788318,0.13931991,0.144940919,0.162596965,0.139087299,0.130049784,0.147519058,0.132849299,0.119778779,0.107515189,0.135642066,0.135929927
12500,0.126853557,0.137840761,0.138615678,0.195668275,0.115403485,0.155008724,0.144108932,0.108372196,0.106985918,0.128961992,0.089524356,0.173536025,0.07489886,0.080649214,0.165124327,0.076137397,0.126105606,0.175852954,0.198547819,0.142564302,0.141253512,0.132122732,0.132101638,0.108560596,0.051074913,0.103247853,0.107749214,0.098449476,0.117239086,0.078385702,0.074654307,0.085015146,0.082334949,0.114322137,0.187097412,0.140822409,0.139574692,0.127315112,0.158164928,0.170464642,0.104447244,0.064165044,0.110268529,0.135027785,0.091273348,0.120823487,0.070213585,0.13424599,0.095897484,0.118613991,0.140256086,0.133316197,0.124554887,0.196744339,0.163111438,0.167234161,0.130716358,0.097813669,0.072476963,0.105334047,0.129853965,0.135076608,0.089527083,0.105600457,0.116253838,0.093761479,0.126709198,0.083212069,0.109475081,0.13622733,0.111836206,0.120609127,0.085303083,0.048269871,0.15654333,0.122016326,0.131524311,0.113176186,0.130171303,0.157629599,0.142864064,0.083664314,0.117116239
12528,0.211621541,0.220122257,0.189703256,0.257028943,0.236078989,0.164943846,0.295601328,0.172710482,0.178322806,0.171791898,0.250600849,0.182631139,0.11936328,0.156045264,0.176894768,0.308710424,0.205760692,0.331480086,0.293790498,0.121699863,0.336812267,0.198023202,0.257003319,0.210093184,0.276765335,0.210554422,0.093437201,0.263285191,0.227334557,0.118129066,0.193210228,0.21752785,0.445235222,0.237148843,0.386815937,0.294757442,0.208303892,0.323328866,0.294471402,0.230134477,0.365131221,0.190727327,0.176688394,0.154055371,0.293623485,0.22337271,0.260660382,0.212102861,0.199561065,0.289484753,0.396321457,0.526346223,0.279215959,0.251949042,0.192260608,0.18512696,0.283642108,0.123414945,0.132396305,0.221086861,0.183844251,0.199146001,0.17631448,0.229733693,0.115366503,0.335189298,0.174297791,0.269745003,0.137218582,0.284928053,0.29000023,0.210314484,0.38989906,0.30693292,0.399840429,0.348140639,0.353030958,0.348105056,0.337546753,0.342501314,0.328722819,0.326063791,0.348078374
12537,0.970077429,0.870260166,1.778032748,1.761585423,1.637235579,1.07647188,1.271979436,1.045665756,2.699851515,0.781268983,0.957458312,1.170337104,0.333253675,0.603485857,1.097069639,0.443147313,1.156073801,0.454677449,0.538668965,0.479763713,0.461548386,0.534141279,0.401570507,0.461763153,0.633896605,0.552299933,0.42302472,0.641563964,0.804425887,0.265569552,0.549473061,0.266256636,0.242670049,0.481957116,0.125326128,0.142586698,0.184174988,0.184608544,0.141985211,0.064871067,0.117591461,0.166321535,0.139817979,0.060627038,0.12901319,0.145368099,0.099765609,0.16796754,0.088571531,0.058483017,0.152189265,0.053388225,0.123480951,1.339639402,0.549079313,1.749931852,1.639954877,0.893014713,0.39602932,1.548242305,0.993102707,0.572795329,0.954705651,1.399216315,1.406905256,1.138342702,1.131241499,0.445614282,1.024356599,0.855392686,0.428294909,1.025881095,0.326712155,0.442269563,0.373429233,0.276640393,0.329980706,0.521632908,0.423022938,0.4348726,0.416522442,0.372103416,0.391718636
12543,0.117976156,0.05590119,0.160832985,0.146612339,0.178877628,0.121159846,0.081773621,0.094275506,0.096749068,0.073608877,0.092598857,0.11017464,0.056766037,0.04743997,0.077608184,0.136538356,0.103055829,0.100426555,0.083973801,0.13793737,0.095134979,0.113310945,0.135808843,0.134969856,0.098534745,0.084915493,0.054476446,0.097648876,0.152406088,0.054006834,0.091032224,0.121791809,0.162705071,0.107442496,0.084293664,0.087547602,0.105751683,0.113148233,0.205044695,0.178111881,0.147491757,0.08741622,0.07782746,0.063671792,0.181491942,0.136557901,0.09246488,0.145455473,0.073200811,0.078931337,0.111777937,0.217616062,0.121544518,0.113860824,0.048269456,0.095868877,0.154872741,0.110492133,0.112688014,0.091070293,0.068880582,0.10290716,0.07993118,0.14445927,0.088531477,0.103670577,0.105045256,0.097205682,0.060904201,0.09441276,0.157593787,0.101703571,0.077189817,0.082426204,0.081901518,0.078098504,0.074050957,0.091319515,0.079578343,0.075382185,0.076105384,0.080051014,0.079610344
12597,1.714828807,1.958024453,1.485713794,3.180122769,2.342190011,1.694340111,2.908448234,1.223348959,4.348689376,1.703590845,1.846316434,1.602343073,1.724324735,4.072321683,2.063320415,1.581541559,2.215591579,3.320567966,2.581627741,1.653119453,3.451677799,2.283713011,1.745930578,2.0659813,1.544327143,2.729108593,1.50803617,2.375903738,2.296334196,1.64727809,4.234913951,2.543402991,2.103814939,2.380358604,2.02526349,1.443093706,2.217044601,3.616708354,2.384379879,1.120782465,4.638260044,1.201145387,1.7033877,1.607830855,3.757127447,2.05161851,2.954732471,1.733636163,2.676483219,1.201260163,4.64765609,1.798420637,2.376601732,3.809093677,1.289269909,2.849745014,2.984288666,2.055306983,0.989939846,3.992108142,1.093105217,2.981995038,1.82061456,1.304810065,1.719467497,3.05393347,1.244994384,2.121280928,3.905207683,2.338377137,1.104955893,2.258805228,1.136575666,1.315846833,1.307773093,1.226859984,1.142855279,1.223180379,1.22558505,1.241069181,1.324498469,1.236051735,1.238029567
12600,0.013982775,0.030553676,0.014136093,0.022930111,0.021655385,0.017247918,0.016340481,0.013706895,0.007891154,0.020649022,0.013979473,0.009097444,0.005169302,0.016046458,0.017057681,0.022734912,0.016448674,0.028988893,0.039967529,0.009296524,0.02199778,0.017577306,0.01316315,0.015773151,0.020892712,0.012342892,0.008276351,0.019281603,0.00897394,0.007607274,0.024016346,0.008345956,0.028337473,0.01780243,0.022322711,0.02347036,0.014535645,0.026002778,0.030168992,0.021765416,0.011277319,0.008919368,0.008610778,0.004765683,0.021230317,0.008085372,0.017179613,0.009737366,0.011527633,0.022870629,0.039265713,0.0555243,0.019847777,0.039740923,0.0189322,0.010454183,0.03499418,0.006693772,0.021130944,0.015065926,0.011674126,0.011201946,0.003942957,0.016192766,0.004059709,0.014189748,0.018623871,0.008783116,0.012991447,0.013772623,0.017785729,0.015568342,0.015813203,0.028855802,0.021329945,0.021346762,0.022122031,0.022112179,0.02129093,0.022403513,0.03500856,0.017215777,0.02274987
12605,0.184475242,1.082302154,0.26653465,0.33036751,0.948041181,0.583379115,0.472605589,0.260610692,0.159150748,0.248976725,1.356712136,0.336075874,0.437825773,0.6658992,0.430621333,0.311402379,0.504686269,0.560289531,0.643624758,0.116472501,0.584602095,0.250160671,0.105462381,0.225496646,0.175067187,0.13566477,0.126754363,0.673342558,0.261985394,0.136492077,0.69065118,0.123815529,0.472897461,0.330173694,0.011277995,0.009434218,0.013371889,0.027912903,0.04886987,0.035631685,0.021282421,0.020368132,0.048733918,0.028398381,0.023863066,0.01996803,0.036083055,0.025195251,0.009286337,0.016458564,0.014360561,0.018947382,0.023857981,0.594373373,0.873117961,0.491327408,0.411354768,0.144423689,0.274360034,0.901807525,0.249849205,0.547879728,0.167206227,0.851585024,0.250412754,0.600175218,0.416552019,0.712332663,0.416122007,0.683984117,0.517499282,0.505797945,0.281955931,0.416283411,0.375103551,0.358084095,0.349399373,0.368207034,0.397927025,0.424631407,0.413530516,0.39833167,0.378345401
12607,1.275522061,0.845039536,0.697085494,1.149257764,0.032070827,1.066293466,0.027468394,0.784225882,0.874143549,0.719334926,1.077692822,0.675871611,0.482454134,0.762190388,0.780707313,0.863874262,0.757077027,1.646612644,1.283633188,0.762171654,1.184345903,1.054451842,1.494838553,1.184201576,2.098497992,0.861632757,0.669713786,1.438536579,0.976111789,0.912581571,1.157503963,1.163238613,1.770063081,1.228633468,1.923070709,1.745403206,0.965992984,1.361884675,1.364132363,1.524282619,1.77372588,0.961302006,1.02245002,1.036974008,1.754829134,1.104657831,1.401381164,1.493644503,1.389889201,1.708145799,1.980685568,1.72943222,1.457882438,1.376807063,0.708830144,0.619509165,0.972212965,0.668431612,0.782788019,0.910081209,0.869441396,0.748039071,0.044023341,0.878261124,0.591855792,1.079071399,0.778866883,0.854532016,0.694555505,0.949596377,1.138900207,0.814766849,0.899205388,0.822299848,0.617271749,0.732630708,0.814700577,0.578199023,0.827782778,0.829631099,0.82256714,0.803405013,0.774769332
12616,0.043315799,0.054581822,0.027785513,0.06939121,0.03996782,0.039079659,0.027770448,0.022301179,0.053295552,0.069091854,0.056448395,0.058609755,0.012311407,0.034881561,0.036772936,0.115730394,0.047583456,0.096348383,0.075004102,0.019530202,0.051417294,0.102986961,0.042670282,0.025132221,0.046157935,0.100567087,0.015378482,0.120636175,0.051913354,0.023574147,0.071449424,0.077512479,0.108600121,0.064304916,0.12310581,0.071473511,0.025525421,0.083103325,0.105896557,0.061886705,0.059972229,0.077717808,0.108811125,0.047495413,0.057286095,0.058451687,0.080227492,0.038541826,0.049196145,0.080044745,0.138866953,0.177905386,0.080306013,0.046560698,0.04688797,0.047505049,0.037907499,0.018039208,0.037948905,0.041491454,0.02981818,0.044636733,0.039737726,0.063019436,0.027804596,0.049867743,0.04511906,0.036209909,0.033859213,0.120392086,0.08436295,0.047287134,0.048295512,0.110893267,0.065499487,0.075084902,0.072712382,0.101675894,0.108079653,0.106935378,0.088489491,0.12981657,0.090748254
12618,0.095410032,0.099103412,0.029121998,0.05925597,0.022698166,0.104538619,0.067806793,0.031097015,0.054198154,0.1060289,0.031552058,0.15192597,0.033737628,0.073059989,0.028554796,0.043619202,0.064481794,0.250186637,0.170164426,0.039030884,0.066383087,0.039171496,0.045983998,0.160381865,0.060659864,0.046921778,0.027276339,0.149732859,0.044041861,0.019696707,0.106250993,0.042551153,0.205137753,0.092098231,0.331065946,0.098320051,0.037269621,0.153401724,0.596135835,0.293401663,0.085812269,0.137878116,0.052160661,0.062976747,0.081629055,0.106957221,0.134039027,0.062623808,0.062207235,0.110027874,0.186136301,0.086998388,0.148835641,0.184932361,0.064309577,0.030272804,0.046464858,0.020858148,0.14670924,0.055123393,0.036194741,0.082304636,0.039304503,0.250134815,0.032761415,0.058841679,0.077493669,0.045873098,0.036320091,0.105626257,0.022320003,0.074213627,0.123320721,0.150384464,0.156913475,0.105313472,0.092575479,0.099683391,0.111371094,0.089155705,0.113931692,0.109994615,0.115264411
12619,0.058095081,0.089567432,0.084736528,0.269867229,0.058782373,0.035020734,0.062898025,0.242102988,0.030257198,0.117763486,0.093799396,0.04460308,0.026680223,0.02966308,0.046482597,0.057014622,0.084208379,0.147469487,0.48615287,0.107511778,0.152646951,0.177718347,0.150705917,0.235540895,0.4300486,0.10040333,0.071497688,0.158431107,0.297619318,0.074311729,0.158376145,0.100379495,0.263011446,0.194489069,0.335513632,0.339623422,0.329488043,0.276765952,0.495678985,0.218222556,0.240083097,0.244438345,0.279321883,0.376166326,0.379451276,0.333578264,0.24956644,0.225747472,0.246420791,0.242906204,0.181994138,0.154876539,0.286102409,0.060991267,0.050576716,0.054020136,0.073154064,0.075792934,0.036811598,0.052960841,0.042513973,0.046794391,0.033501581,0.101629938,0.017970773,0.064004592,0.048100464,0.051752318,0.095828716,0.090670286,0.034344796,0.057301077,0.185311365,0.242561365,0.225830281,0.216145508,0.216540429,0.214651538,0.186133183,0.199681721,0.207419424,0.21894246,0.211321727
12621,0.090480963,0.253212133,0.134151464,0.296190571,0.129954328,0.130036082,0.100084454,0.085749124,0.176425687,0.139930428,0.082277175,0.121124222,0.088853216,0.085617366,0.2611992,0.183674437,0.147435053,0.179149081,0.170117099,0.152610398,0.13652703,0.105655047,0.074877205,0.081146952,0.092264761,0.179461539,0.0706306,0.120668665,0.081295989,0.123280466,0.155747944,0.103276489,0.153771323,0.123780037,0.129946693,0.094827265,0.077646169,0.125873856,0.173404402,0.127616304,0.09321619,0.151565504,0.189027528,0.121628452,0.086099451,0.088037862,0.093352326,0.067113886,0.084553608,0.138240409,0.21936653,0.110400108,0.12066203,0.133948179,0.382811498,0.139583507,0.2324922,0.086700752,0.12575311,0.137774457,0.102207861,0.160424293,0.101062096,0.132972403,0.093466684,0.110048697,0.09572618,0.162062528,0.156603415,0.322413009,0.147080792,0.156840648,0.095194615,0.178439478,0.111032392,0.113930479,0.105482993,0.106309477,0.157983286,0.138968996,0.144812555,0.140627082,0.129278135
12622,0.298011081,0.202861693,0.161430607,0.166514668,0.224650734,0.243376361,0.450266766,0.194719569,0.476253408,0.205263331,0.907229168,0.148695196,0.245188379,0.264388186,0.360430667,0.182683675,0.295747718,1.043065266,0.326414546,0.572693184,0.432286979,1.282983419,0.947369999,0.73896909,1.049728644,0.868026842,0.628135596,3.250412133,0.746900462,0.542271856,1.244228705,0.978141296,1.046054279,0.981105143,1.369068743,1.48954223,1.424634776,1.261464506,3.329551811,0.977297578,0.970406531,2.527031594,1.539351061,2.783228531,1.297776134,1.875045704,0.572042095,1.589379926,1.642816194,2.138510597,5.07508454,0.76357631,1.812544937,0.420185173,0.141654043,0.176286493,0.242146749,0.20653275,0.718747032,0.29955406,0.186666246,0.287850363,0.248416982,0.350028638,0.088317398,0.691015564,0.257511612,0.563992249,0.454069978,0.490227928,0.133170606,0.330909659,0.735903658,0.816864471,0.817861496,0.749066072,0.769451529,0.1974772,0.840328836,0.797695636,0.825258676,0.807488607,0.735739618
12623,1.216422629,1.481735059,0.67963408,2.004555908,0.805974259,1.24580073,1.169430247,0.960404942,2.31724168,3.424193421,1.626071167,1.548652516,1.099196172,1.443610451,5.752543972,2.553695922,1.833072697,3.051873041,4.044766608,2.211687388,3.301698461,2.655021055,1.669361416,4.016752071,2.747951213,4.544437511,2.668454556,1.749228135,2.035422125,2.648098275,3.170724376,6.197121135,7.031195906,3.35898708,6.403954622,3.275080455,5.085907463,4.561767865,3.831268886,2.743876828,4.29438425,3.045473842,12.15790122,7.903067861,7.156101455,9.373512778,3.487863722,3.073543843,7.029264852,1.578331161,19.17576372,9.000346665,6.287633972,1.179216202,1.305573513,0.752951041,3.287991301,0.451075974,1.31266714,1.582691303,0.81074014,1.207219668,3.177359569,2.283946867,0.703323851,1.098714019,2.886425735,1.200531533,1.130854411,2.812625002,2.166393101,1.630572243,2.323736079,3.230688646,2.783320806,2.900310251,3.143983645,2.802420865,3.189176621,3.510312299,3.166462654,3.010408055,3.006081992
12624,0.805816442,0.699807433,0.600149156,0.759581981,1.220111431,0.29511222,0.97389884,0.414308136,1.561527934,0.839291326,0.283756946,0.477035834,0.240041179,0.536987773,1.275369731,0.537179098,0.719998466,6.552067574,8.195128008,2.674994212,6.37663242,6.479098995,5.410725196,5.344688254,7.203946585,3.980307225,2.110095795,0.009558105,4.217719833,1.739877165,5.48857922,5.171922523,5.201094739,4.75977724,13.75472568,11.59115185,11.66512694,13.55730713,18.42175446,0.018507069,19.51359195,8.554754295,13.26259452,10.32905529,11.36141367,11.225585,11.05733839,7.236905811,7.733493913,11.89331149,9.717969129,8.280269161,11.06526976,0.45947936,0.482273933,0.61464704,0.854386216,0.610588337,0.671063931,0.679197512,0.422507562,1.077084478,0.840940319,0.663085424,0.175423123,0.851446968,1.072569965,1.611415293,1.381022463,1.442682373,0.316098111,0.790328467,4.461745743,4.251859541,4.464291922,4.538339036,4.215621718,4.906310357,4.643704192,4.103596037,4.073345247,4.420792246,4.407960604
12626,0.228512764,0.221763593,0.254989926,0.270577914,0.240575562,0.142820684,0.488334693,0.173146861,0.50495276,0.190622778,0.155928438,0.222068176,0.095458899,0.326602378,0.239026491,0.219315439,0.248418585,1.119635731,0.838483077,0.681491396,1.135275551,0.756223998,0.593651772,0.690529179,0.971788137,0.493033039,0.167642772,0.457855043,0.990762826,0.393600846,0.764455555,0.5866884,1.909755084,0.784429525,1.509183401,1.043036805,1.5986563,1.841956394,2.492658948,0.499035296,2.574486485,0.80437857,1.67170894,1.183699438,1.869946273,1.279412102,1.491021691,0.846367563,0.684277521,1.002047371,1.748517308,0.992409755,1.396266676,0.413645388,0.195269161,0.294960382,0.584782223,0.15562982,0.183960006,0.348851731,0.199586799,0.234426978,0.17918119,0.550613559,0.082393817,0.259570936,0.402666701,0.290825764,0.325338679,0.428706036,0.211909614,0.296795488,0.733705532,0.611410189,0.721885388,0.684539397,0.692724865,0.609312264,0.894964292,0.726230008,0.677916424,0.647557378,0.700024574
12630,1.976909371,1.25744207,0.741012748,1.830339549,1.575292722,2.173070894,0.803636953,1.015807047,1.675885464,0.728352531,1.123414066,0.829810349,0.953901274,0.914575566,1.427520047,1.340355615,1.272957892,2.142273336,1.248850602,0.637294763,1.625438026,0.928809398,3.258870063,1.529099886,1.505006819,1.111589414,0.713498507,0.910070035,0.855521502,0.948957879,0.899047119,1.390350266,2.279665754,1.37402146,1.741397095,1.245909374,0.715963746,1.45746706,1.660006606,2.243366234,1.194514832,1.118018422,1.478221723,0.833711575,1.477407409,1.221679408,0.950531162,1.621600368,0.976091618,1.320971047,2.428264654,1.898973383,1.421338651,2.822112263,0.901489554,0.602697484,1.615235118,0.963931231,2.049759133,1.071617616,1.202930833,3.992462932,0.973830293,1.411844554,0.471789587,1.300898788,0.994116577,2.127062627,1.69636976,2.311185463,1.068603675,1.532107638,1.245033938,1.233746759,1.436108673,1.267511773,1.331768653,1.290991896,1.267514808,1.209765479,1.177497513,1.238546239,1.269848573
12636,10.29258995,1.528723654,93.09160058,19.61884385,95.74371887,19.33305096,10.10288522,5.554247407,6.716030349,7.062025584,54.28282555,24.8149333,57.13955077,0.92838337,14.02714705,35.28320536,28.46998511,12.64804778,2.06519541,142.4327929,11.41239973,68.04849217,12.65459584,44.13496862,5.277640497,3.708140902,11.00625384,31.85676681,24.8962644,35.75691882,1.580195698,3.3379236,6.488072615,26.08154185,16.0740759,1.913233773,117.2693285,23.3178131,82.6813805,30.68509928,120.7515246,11.43202111,3.165113067,9.081392098,45.37780266,4.571726549,33.90192726,14.8472416,59.84162579,1.396883448,10.87842608,13.70442946,33.38283582,10.74233098,1.087358933,86.15851651,17.8638048,84.59969866,10.69164854,43.80800293,7.260082103,3.861420624,11.98901713,36.17106559,5.397522904,34.55344802,39.50245059,21.54378575,0.917014064,3.931443608,26.22341167,24.79455686,11.80754912,15.56754293,12.95718002,12.97866402,13.2598619,12.52994214,14.38166523,14.31581224,14.63807428,14.43991525,13.68762071
12639,0.568367652,0.739410137,1.104149826,1.844111572,1.298327496,0.93241701,1.105436998,0.64491957,2.115725359,2.193889142,0.953822503,1.059400973,0.590076152,1.248605173,0.986927437,0.937502984,1.145193124,1.289023401,0.802694465,0.48207645,1.07784143,0.740437266,0.873386039,0.833182289,0.747120753,1.353561635,1.809108858,0.891391153,0.905054892,0.47650166,1.288936186,1.160585571,0.988285541,0.982449224,1.084602734,0.818999912,0.528743162,0.861133486,0.61778036,0.861165497,1.252046428,0.45346597,0.451014643,0.585478094,0.799642372,0.525138877,0.530622655,0.543008381,0.540136939,0.726936074,0.708528198,0.870085797,0.708807199,2.085550027,0.423234441,1.126649942,1.90415315,0.946639165,0.488123554,1.72242632,0.992614469,2.960662839,1.962051644,1.42667739,1.065264355,1.301787294,1.097419864,0.771001616,1.511522488,1.352184051,0.660455426,1.322134335,0.884216753,0.959447317,0.937886679,0.91761966,0.940465538,0.929530628,0.933128706,0.962497931,0.95584984,0.954910948,0.9375554
12646,0.036859654,0.039776593,0.023192052,0.033725505,0.030062912,0.047034288,0.040150039,0.052379134,0.088998611,0.030677639,0.049513775,0.041653082,0.048966143,0.032062844,0.032596731,0.030627306,0.041142269,0.032140144,0.049242652,0.019585757,0.038806658,0.021414066,0.035390225,0.020475437,0.050126508,0.019080415,0.023753679,0.025981335,0.05009192,0.01472567,0.018785926,0.039938976,0.02137679,0.03005726,0.00819676,0.029153504,0.006516883,0.011585422,0.022176023,0.009576186,0.018351267,0.012828131,0.012495922,0.008307923,0.012402445,0.013646822,0.015564785,0.028881636,0.016924924,0.017500812,0.003809845,0.011088779,0.014389337,0.027043872,0.049015099,0.047779884,0.054008947,0.050490108,0.020077701,0.03502182,0.033049663,0.030436568,0.065290399,0.024119819,0.049824275,0.057784437,0.017884471,0.021799888,0.040973376,0.0331015,0.034709493,0.038467295,0.03867409,0.021093248,0.040564904,0.029152907,0.035142214,0.026450062,0.022637795,0.02393267,0.025207842,0.023259397,0.028611513
