"","Odd.radio","2.5%CI","97.5%CI","p.value"
"X2086",1.27995713582982,0.639212709941708,2.56298137393275,0.485963298160473
"X2126",1.67819859168733e+20,0,Inf,0.999675159605211
"X2131",0.0997252445274286,0.0201335549048716,0.493957696146799,0.00474309951222119
"X2148",0.281267249885925,0.105643427015973,0.748851756261465,0.0111207989198649
"X2153",0.969488330441393,0.489439896847411,1.92037393950961,0.92919573461033
"X2176",110.969204629806,5.92110635946093,2079.70666774054,0.00163587724378411
"X2180",1.11587829846197,0.561790239538547,2.21645783308938,0.754174512386595
"X2196",0.34966408686727,0.149379005434482,0.81848833635693,0.0154525494894793
"X2200",0.616740626628394,0.293194116587136,1.29732821709245,0.202702795071103
"X2205",1.4445248158919,0.705658427346863,2.95702830556837,0.31431700657529
"X2209",1.02985211167474,0.519503925085866,2.04155410711405,0.932855498130104
"X2212",1.1199799636527,0.555165237725711,2.25942662426432,0.751656146870726
"X2222",0,0,Inf,0.999633991126965
"X2226",0.857666378178834,0.431143117589641,1.70614254582287,0.66170979509906
"X2232",0.00853793116843428,0.000265881471983939,0.274168290452841,0.00712219776230578
"X2238",0.326968654713188,0.130591570746555,0.818647792914858,0.0169712715458545
"X2252",1.51813136989301e-36,0,Inf,0.999514181586008
"X2253",0.350846435867278,0.134071363017824,0.918117178717778,0.032837726834431
"X2258",0.891902850910539,0.449074780764067,1.7713991734492,0.743840577196962
"X2259",87.2345874773872,3.75972883837388,2024.04842995041,0.00534380012757019
"X2280",0.000506729933702394,2.31361435644652e-06,0.110984453824195,0.00578847428800198
"X2289",594.689336895852,1.24679785339935,283650.959498686,0.0423464585106188
"X2291",Inf,0,Inf,0.999490897712409
"X2298",1.02912435257432,0.519013908406242,2.04059451183829,0.934488069367473
"X2299",2.40755602321681,1.0145709269607,5.71308111724756,0.0462822171690833
"X2309",1.11862716368318,0.563102727090084,2.22219973573259,0.748886869575056
"X2312",0.39014985465192,0.156453368829604,0.972921901417774,0.0434994745111734
"X2313",1.94348586708239,0.810773675941588,4.65868272198457,0.136297855756634
"X2316",1.62683673083365,0.756527919742959,3.49834775389218,0.212857710222736
"X2317",0.15835262143925,0.0497862650121952,0.503664066998001,0.00179772151080016
"X2318",7.43810598086968e-33,0,Inf,0.999526808380613
"X2322",0.480643361231881,0.196001541228692,1.17865420469695,0.109413357010924
"X2339",0.000254979945084732,3.31241485593554e-07,0.196276056058958,0.014679845645596
"X2370",0.215158476636166,0.0726561741873209,0.637153973302304,0.00554108832603894
"X2378",1.33952786850655,0.634814653171981,2.82654929519969,0.442928177924723
"X2379",0.663382010156971,0.325105031505224,1.35364158888089,0.259379305077518
"X2392",0.130431579408636,0.0307426142459708,0.55338159503664,0.00573636705180832
"X2393",0.234530592009683,0.0833927583633006,0.659584832879429,0.00598129873471595
"X2395",2.20384809935734,0.90329219993921,5.37693832114107,0.0824768900792437
"X2399",695902.469743388,0.000260344434560873,1860152102777960,0.224463622377254
"X2418",3.73407226845338e+51,0,Inf,0.999600776097618
"X2419",3.25112510586448,1.2390575475973,8.53052747588571,0.0165966372556016
"X2453",8.7053022105543e+29,0,Inf,0.999547660447453
"X2460",0.460619387309994,0.212043402464222,1.00059807331961,0.0501726103820518
"X2462",1.18379651498381,0.591691940719497,2.36841858481924,0.633457873161661
"X2467",1.42241056392506,0.701217113361296,2.88534288997469,0.328857013711179
"X2469",0.843409761166227,0.419491240341811,1.69572080849854,0.63269858787405
"X2471",9.92970641412359e+287,0,Inf,0.999492535376603
"X2472",1.35736623761558,0.660933181751345,2.78763898362096,0.405312599606398
"X2487",2.1083394433676,0.7849330987105,5.66302429565282,0.138970437058614
"X2497",0.0480446682387011,0.00784961298306049,0.294064197960861,0.00102282993442903
"X2502",10.6863600854464,2.09280970526515,54.5669735707546,0.00440266720575979
"X2504",1.06218641232578e+184,0,Inf,0.999664485084638
"X2511",0.375609154095849,0.144403458034871,0.97700040262561,0.0446743507561329
"X2515",0.192116117870666,0.0570632694199682,0.646801403439745,0.0077332978666608
"X2534",1.55261481718094,0.750968733560958,3.21000417567201,0.235158348713849
"X2540",0.220113162095371,0.0714546919278094,0.678049303978136,0.00836754522226225
"X2548",2.17917983715609,0.825793425086145,5.75062069811497,0.115631940580894
"X2555",0.414354423407606,0.179768922509568,0.955057113324529,0.0386463784251773
"X2558",6.93104537677867,1.92861530843891,24.908746604241,0.00301356441179817
"X2562",0.453364914273156,0.205202150459437,1.00164518273183,0.050472748619893
"X2584",0.62636610521366,0.296910198208872,1.32139111464447,0.219336774126788
"X2586",1.6055329195879,0.735920226039983,3.50273829237084,0.234214219437323
"X2587",2.29069880049678,0.811793950810686,6.46383357421822,0.117338470444344
"X2589",3.50966123525468,1.35590700958308,9.08448875858889,0.00966813312498638
"X2607",0.448512733367324,0.198448557080522,1.01368170649386,0.0539377540247262
"X2612",0.346969471782163,0.133415759234072,0.902350779547554,0.0299527650477214
"X2616",0.00114891772629377,5.41016969969958e-06,0.243987160303925,0.0132865422972665
"X2621",0.00493391944839273,0.000104070596792903,0.233913918757195,0.00697746385697095
"X2625",0.884362662992349,0.444931779186018,1.7577915453145,0.725869654683958
"X2656",225.838965981434,4.49428769778426,11348.4587514743,0.00668833935437917
"X2661",1392533464467793,0,Inf,0.999576584173338
"X2675",0.511073548016499,0.228684816466829,1.14216665329007,0.101836019471072
"X2696",4.54412584586237e-103,0,Inf,0.999566168133165
"X2699",1.7212313692104,0.816880324415854,3.62677045560188,0.153266313624244
"X2700",1.48232772095671,0.72302128104697,3.03904674719247,0.282557051799861
"X2701",0.000551783582511621,1.66292072809413e-06,0.183090580798946,0.0113001329976983
"X2705",9.85206921593661,2.02920001135366,47.8332679344192,0.00454239611319823
"X2716",4.83320532337888,1.32504998525121,17.6294282917253,0.0170194082851527
"X2717",1.22135529774493,0.610648689660077,2.44282643783282,0.571809955558268
"X2740",0.204999326784589,0.0654555168653047,0.642034865733531,0.00651337741487106
"X2746",2.06232737505764,0.942921082091418,4.51065766021314,0.069861608651073
"X2747",3.11683388275648,1.19456947818241,8.13234695020012,0.0201605792323555
"X2754",0.168949036179325,0.0527046491992629,0.54157986552583,0.00277289678231366
"X2767",0,0,Inf,0.999655320128148
"X2768",1.87819311809875,0.837312350677072,4.2130148755372,0.126210026227239
"X2774",2.6547016743522,0.724670193379135,9.72503222044528,0.140520468303339
"X2775",0.000254090887601158,1.08009206951951e-07,0.597746997537586,0.0366250684502169
"X2804",1.91539712625712,0.864100580045691,4.24573971594841,0.109524128360904
"X2810",0.547852985875642,0.254243918332993,1.180531263445,0.124468203903754
"X2829",1.61106089834867,0.740868772729759,3.50334271564009,0.228881677723848
"X2833",0.541673576360482,0.253351208027404,1.15811669346932,0.113794221400329
"X2836",0.881137071212685,0.443469703906428,1.75074538672226,0.717918980711827
"X2864",1.32663650671165,0.657772813484529,2.6756417791376,0.429719951783059
"X2872",3.47157788876495e+27,0,Inf,0.999578526661314
"X2876",0.576626728302092,0.258434016572798,1.286589080655,0.178761376111477
"X2878",0.876505367048091,0.441073280148307,1.74180049674691,0.706763991211434
"X2880",1.00664352233306,0.508118325692914,1.99428190210073,0.984854345211156
"X2881",5.47148631932125,1.37677307571211,21.7444421819734,0.0157702307501654
"X2890",0.580940931416372,0.276548760529926,1.22037200654313,0.151539765849953
"X2906",1.29376842220201,0.632156172690533,2.64782153935638,0.480887958726479
"X2923",0.648697939507196,0.312194933020852,1.3479046973923,0.246098381342327
"X2931",5.11186417305058,1.16294089887186,22.4698910744883,0.0307860775020171
"X2940",5.02679443204673e-33,0,Inf,0.999527249975539
"X2949",3.01659506871415e-55,0,Inf,0.999558223590692
"X2950",0,0,Inf,0.998265279198469
"X2962",0.861456514068495,0.43336880371562,1.71241519756005,0.670511916919109
"X2979",0.0740662756322157,0.0136949499578628,0.400571977473909,0.00250843258253849
"X2980",1.70997086260693,0.721528839860713,4.05250655196148,0.222990189822915
"X2981",0.831056249687254,0.405929884154896,1.70141326643668,0.612704147605494
"X2986",5.38530464068486,1.55197724414475,18.6868114093797,0.00799155308796278
"X3005",2.30460187525218,0.97548932255568,5.44464165891749,0.0569852026209549
"X3035",3.89651007981962,1.26041810786206,12.0458367802167,0.0181802543793602
"X3064",0.876606852967928,0.431940626662427,1.77903981991231,0.715333680268275
"X3066",5.20295781236552,1.64007047959587,16.5058577262642,0.00511137291527277
"X3068",7.97091620737603e+23,0,Inf,0.999624154293779
"X3069",3.36138299309703e+151,0,Inf,0.999491307889877
"X3079",816.551356404048,0.75424134894986,884008.969507738,0.0599878956329541
"X3080",4.03081371146055,1.53742950237138,10.5679376852322,0.00458785585542287
"X3106",0.0065456140605901,0.000157025964522999,0.272853368933897,0.00823050292216718
"X3114",1.33417591954495,0.61568929442169,2.8911098510582,0.4649424352155
"X3117",1.85613644610231,0.841498894074267,4.09417354058369,0.125416829136342
"X3133",0.999404000613248,0.504536933814991,1.97965359818042,0.998635978567205
"X3151",1.13828311180513e+25,0,Inf,0.999614651670488
"X3158",0.328295718434191,0.131639297450772,0.818737875614434,0.0168972390246
"X3159",1.01385112815202,0.51155308090817,2.00935963132169,0.968559884741278
"X3185",4.87862095378942,1.34884762672279,17.6453899901065,0.0156822704926682
"X3186",155216.581392911,0.454731515759785,52981124695.1905,0.0659493499154017
"X3191",0.794951391003591,0.397065803102322,1.59154404413843,0.517039284180909
"X3212",0.226050424529521,0.0687854130207993,0.742872539189746,0.014299405063262
"X3238",8.24597169276521e+29,0,Inf,0.999525889842606
"X3245",0.63744824812584,0.310454176744283,1.30885747230065,0.219924925693293
"X3246",0.18684627098598,0.0595151250241947,0.586599271482229,0.00405507248681903
"X3267",1.39432346091165,0.675239266147015,2.87918373696199,0.368902756115073
"X3269",5.57023779463671,1.36341791958798,22.7571815237515,0.0167706575100286
"X3284",0.00291874860327114,5.17183370397784e-05,0.164720946122937,0.00456161284952648
"X3295",0.193948269259619,0.0562687321831379,0.668505041598824,0.00938083215995745
"X3301",0.294835669635643,0.0998674071988807,0.870434854850948,0.0270199801555293
"X3305",409671.437828807,0.0110452503652488,15194828675025.9,0.14614164290062
"X3319",26405.5673767367,1.94921536687574,357710081.88026,0.0359493830919341
"X3320",8.56242527589212e+62,0,Inf,0.99953343342532
"X3330",6.39795642416818e-08,4.36789171445077e-14,0.093715341591755,0.0222048705336805
"X3339",1.85941356024165e+22,0,Inf,0.999630452043399
"X3350",0.728913158284483,0.362426000955708,1.46599413651117,0.375097376679768
"X3361",1.7471824029564,0.830008443164332,3.67784975483209,0.141731887711708
"X3391",1.21137990440497,0.602765377606205,2.43451486650398,0.590248076562753
"X3408",1.17526380912512,0.589421639957024,2.34339041427118,0.646476785609087
