"","Odd.radio","2.5%CI","97.5%CI","p.value"
"X1952",0.575058000424553,0.271492914964339,1.21804911150526,0.148489888721874
"X1955",0.197382935182621,0.054777645787397,0.711239458017568,0.0131011073138227
"X1957",0.595118589029324,0.280621724588403,1.26207668179547,0.176009981236561
"X1959",2.71737287079027,1.08657181305827,6.79579134132295,0.0325546078831871
"X1960",1.10907961245219,0.547495728325331,2.24669805282241,0.773767923730392
"X1964",0.207298930398718,0.057014128314301,0.753722766882566,0.0168810560738509
"X1979",0.359237568291317,0.149790972878545,0.861544777978694,0.0217950191541274
"X1991",1.41533708289494,0.590712211610677,3.3911251855714,0.435875114376975
"X2020",1.09481906059852,0.540268368824782,2.21858032898934,0.80150895666213
"X2027",1.59665272453455,0.749217038887719,3.40261872120295,0.225482216309921
"X2028",2.71815441056584e+28,0,Inf,0.999591246146804
"X2029",0.383174831749721,0.150859237972981,0.973244685968271,0.0436929946500225
"X2035",2277585313667897,0,Inf,0.999589580247103
"X2078",2.39596902327358,0.980622472996097,5.85410565081902,0.0552291821383688
"X2079",0.775776927828079,0.37604348782065,1.60042617740374,0.491972352434398
"X2086",1.12481934417402,0.553246621804561,2.28689793514006,0.745257354783856
"X2094",0.906318731821701,0.447038084498076,1.83745786351326,0.785014304823679
"X2095",0.260140672547441,0.0844198654109231,0.801626124183312,0.0190227821557204
"X2104",6.10897487707607,1.78725885931017,20.8809002984328,0.00390157471692754
"X2111",0.447510217447391,0.184680899713706,1.0843860682413,0.0749789063444588
"X2116",0.647645353645151,0.29164484155214,1.43820306186751,0.285865411534095
"X2128",2.84377189322675,1.14056051372827,7.09040728954531,0.0249514412233723
"X2133",0.89553788737288,0.438340425797315,1.82960106009277,0.762128414629002
"X2153",1.22235393708623,0.597042035502454,2.50258618097595,0.582869550683359
"X2154",1.3330354444639,0.643759468000369,2.76032211489904,0.43890396223633
"X2164",1.14778870623734,0.563496658467119,2.33793562813621,0.704136214235473
"X2183",2.70732136732418,0.840471279739093,8.72080838770054,0.095157268238473
"X2190",0.401182417740715,0.158652816231709,1.01446249822143,0.0536485936414902
"X2194",1.60348376461584,0.760188477697749,3.38226671255716,0.214988084709874
"X2203",0.182597688150998,0.0583849965306294,0.571069927196065,0.00346637951434468
"X2205",0.999716480824611,0.494436564338725,2.02135746851372,0.999370153339604
"X2216",0.304392840655492,0.0956953064105356,0.968229319887719,0.0439374432866515
"X2222",1.252306756305,0.606774774344584,2.58460351055488,0.542796306364282
"X2240",0.544385811574477,0.240461057927812,1.23244867338382,0.144659015208808
"X2248",1.30355394470869,0.626250391570628,2.71337616652642,0.478478999347779
"X2249",1.02271810586057,0.50573433753449,2.06818530288878,0.950146285612738
"X2257",0.903468839767385,0.444801977806261,1.83509962895479,0.778876361543769
"X2272",1.50714746611859,0.705863330475249,3.2180358244397,0.289166652372823
"X2273",0.941400585671395,0.465065558977117,1.90561318849683,0.866710890161097
"X2288",0.516375649914881,0.219397601447189,1.21534515448748,0.130174623979005
"X2291",0.613845407952422,0.285693259348466,1.3189187092604,0.211073559850892
"X2294",2.07177128497375,0.925569191369474,4.63740182502289,0.0764188416213017
"X2304",0.391660273631692,0.165027831242728,0.929526667023998,0.0335258307156687
"X2306",0.974637637306199,0.481969541710949,1.97090986430737,0.942997263796696
"X2310",1.00796507406518,0.498503670960671,2.03808647703096,0.982379992566047
"X2322",0.543227378569394,0.248034148970756,1.18973934053802,0.127098774673397
"X2328",1.24499276841301,0.606948841523663,2.55376876494171,0.549963612848185
"X2331",1.14938665181074,0.565695850997383,2.3353356278493,0.700288822828238
"X2332",0.155794417484311,0.0379743957362854,0.639164891202824,0.00983806990251792
