"","Odd.radio","2.5%CI","97.5%CI","p.value"
"X1837",1.24353976562087,0.621893531489223,2.48658503486495,0.537561907551438
"X1847",4.59995176901016,1.32443231729565,15.9763213271821,0.0162909949261309
"X1862",1.0690853662982,0.538591930464698,2.12209551570301,0.84854259418492
"X1868",2.41192312962249,0.895753084293671,6.4943936953286,0.0814810827576661
"X1870",1.56173679271365,0.661418751161493,3.68756072523261,0.309157511212844
"X1882",0.384147740442833,0.167819029921228,0.879337024868999,0.0235536451665355
"X1892",1.1301543263458,0.563607110708502,2.26620419985924,0.730332365377991
"X1893",1.34771816460691,0.666201661878351,2.72641807300549,0.406465427309568
"X1896",0.986027259812274,0.497774316369164,1.95319389755709,0.967815283531916
"X1898",1.10080127171223,0.555047209553191,2.18317184366846,0.783393063266305
"X1911",0.886911329581388,0.445709559885962,1.76485266939548,0.732462861881494
"X1921",0.819848267833539,0.405611878813646,1.65712893871746,0.580099965969934
"X1928",0.721953983322974,0.349773401536931,1.49015777570747,0.378230778077424
"X1942",0.817727239156793,0.410450640616438,1.62913093923969,0.567184780521415
"X1949",1.3280719049988,0.661011043574303,2.66829881587127,0.425426010483885
"X1951",1.35537475948862,0.669752969687486,2.74286314776033,0.397848086552753
"X1952",0.982272928333565,0.495919899056166,1.94559667311862,0.959091734552552
"X1955",0.776489141435033,0.378013164244286,1.59501161281483,0.490956872853985
"X1957",1.91871164711878,0.906832499985642,4.05968509603212,0.0883371148250418
"X1959",1.63358947547701,0.754825773784866,3.53540468154421,0.212785129602012
"X1960",1.05864122091486,0.532910564838557,2.10301935927958,0.870734365155959
"X1964",0.664424388509105,0.318966362145291,1.38403236340204,0.274853031829441
"X1979",1.04640820110765,0.528142804184197,2.07324631647063,0.896537773898761
"X1991",0.79403724239581,0.366943283273591,1.71823595376032,0.55815594563886
"X2020",1.02880067561221,0.518499093969182,2.04133592990047,0.935268273729712
"X2027",0.958836445765458,0.484180641311946,1.89881059109881,0.904023300933114
"X2028",0.757492539630266,0.374789131296604,1.53098075605991,0.439142344882739
"X2029",0.713818517000374,0.349526554972287,1.45779159827502,0.354767454519986
"X2035",1.84057335288611,0.87557705263912,3.86911723776148,0.107514597099955
"X2078",0.953777716644892,0.481582687223045,1.88896311454614,0.892029148509978
"X2079",0.856959116407939,0.430344030147221,1.70649265645313,0.660482688126593
"X2086",1.01365519113927,0.511663498670692,2.00814959283406,0.968982867462365
"X2094",0.589371615078541,0.278455784344566,1.24744724365453,0.16696003762646
"X2095",0.692949195027377,0.337545749550271,1.42255853474338,0.317532854017473
"X2104",5.15679215238346,1.66399941626889,15.9810785045291,0.00447747072896422
"X2111",0.983810643891972,0.496728861999155,1.94851448562855,0.962663080837164
"X2116",0.732900787670174,0.352381947986509,1.52432202511159,0.405570131242105
"X2128",1.03810673245069,0.523488348367381,2.05862382863037,0.914736974838861
"X2133",1.22615490808917,0.595331403438512,2.52540996484899,0.580209059510275
"X2153",1.70751853787726,0.802938484746318,3.631186713034,0.164569048930685
"X2154",0.61779933644602,0.290222628642631,1.31511461355801,0.211529187554995
"X2164",0.850346729119085,0.425912163618647,1.69774338816715,0.64583946096771
"X2183",0.811220740913582,0.406488781936465,1.61893542880413,0.552882769358977
"X2190",1.55950882578255,0.755993672587498,3.2170477953467,0.229038913356297
"X2194",1.12261904060776,0.565163297185052,2.22992808735497,0.741156044836987
"X2203",1.3459355634747,0.670831141550165,2.70044490904197,0.403021113753118
"X2205",0.95630648843847,0.48305291319721,1.89321309290222,0.897976687493331
"X2216",0.910281084808098,0.45880321219885,1.80602844820598,0.787993603555452
"X2222",0.877965768367153,0.441004522912776,1.74788205194209,0.711030803311131
"X2240",0.852565735292397,0.427754670207475,1.69926451683651,0.650344737922153
"X2248",0.71997402939275,0.348763731834992,1.48628585969278,0.374319544715788
"X2249",0.762687871863855,0.377917669481447,1.53920506200828,0.449534653240855
"X2257",0.989598914961381,0.499686792150727,1.95983969933978,0.976074827033739
"X2272",0.584868585964055,0.260575468408731,1.31275313419386,0.193499919934255
"X2273",0.638393901652966,0.306621058029051,1.32915454759498,0.230332082768886
"X2288",0.591706900987621,0.277070582156817,1.26363850666114,0.175246942004764
"X2291",1.16534786922993,0.584666772313055,2.32275155803036,0.663683763096084
"X2294",58.0595407306212,3.41209991512977,987.928358986071,0.00497295954327272
"X2304",1490.37715008488,0.0307352773246821,72269530.0917736,0.184382277400864
"X2306",2.41117606218918,1.00687331301616,5.77408292355924,0.048225716742811
"X2310",1.1519939833759,0.576718674799117,2.30110484665079,0.688548888868055
"X2322",1.36997753546018,0.66579547078733,2.81894144675708,0.392507385636196
"X2328",0.986169635911748,0.49790746504814,1.95323552881514,0.96813961627996
"X2331",0.757048676203415,0.375370150858594,1.52682011830303,0.436784415420579
"X2332",0.703125519362559,0.345709419386686,1.43006082060461,0.330845748597477
"X2335",0.720972230637801,0.354685843725379,1.46552496116341,0.36602956165684
"X2339",1.22689413019368,0.603349427287478,2.49485478667154,0.572278294646318
"X2351",1.13117091643749,0.569100088112554,2.24837013544963,0.725090155210013
"X2365",0.911254107123138,0.459718792914337,1.80628693137529,0.790069666965645
"X2370",0.774869247632863,0.387325343926118,1.5501757381558,0.470947665682318
"X2371",1.08914470076387,0.545074651900678,2.17628204699228,0.808946723265249
"X2374",0.913484902537627,0.459473584342655,1.81611020872503,0.796335602123099
"X2383",1.4590651078211,0.708477047520082,3.00485526851263,0.305372590420814
"X2393",1.10813487116288,0.547580799622432,2.24252364862659,0.775267836914177
"X2398",0.68520739037386,0.337561807714534,1.39088355700478,0.295296066647321
"X2403",0.885768812892615,0.446521345788938,1.75710836064722,0.728522820515756
"X2404",1.17008595747472,0.581370471155129,2.35495474195527,0.659817150287464
"X2411",1.61942285657607,0.742374602010637,3.53262407051397,0.225742225276492
"X2420",0.786192512989698,0.388216828097673,1.59214805424547,0.504025886216316
"X2427",0.842762293924832,0.421165826157435,1.68638631140018,0.628828697294471
"X2458",0.852821220837799,0.428931463499359,1.6956182901056,0.649797718209751
"X2470",9.37506488271447,1.7338645806958,50.6912953489339,0.00934553238825069
"X2474",1.0156666273241,0.512602172874061,2.01243528109927,0.964459900144563
"X2500",1.78340594187887,0.834508365094469,3.81127006817816,0.135413478480665
"X2505",1.50003606795584,0.731439358182792,3.07627444434853,0.268487808989668
"X2510",0.798906393371371,0.398815648269942,1.60036705715631,0.526480585912642
"X2519",1.07119192140124,0.540430242120905,2.12321969246599,0.843812420723318
"X2520",1.52270258710735,0.715337560974675,3.24129934631728,0.275321107943231
"X2523",7.50261069337028,1.92376018914458,29.2599709329174,0.00370476433200871
"X2529",1.12326924858127,0.562695330742123,2.2423036692774,0.741704779481821
"X2532",0.927347226695478,0.468004210248261,1.83753235553929,0.828844618585412
"X2546",1.178296495654,0.591017392574208,2.3491400576611,0.641167551484033
"X2547",1.33655718018735,0.562226689548812,3.17733954847278,0.511431261144162
"X2554",0.922559880536156,0.465079704162918,1.83004488382649,0.817587114006873
"X2578",0.352227873274399,0.140514264679371,0.882931530079876,0.026044145922099
"X2586",0.889307846892955,0.448020214310544,1.76525170356978,0.737346237173652
"X2604",0.776828378623949,0.386038290035334,1.5632188448982,0.479053657901337
"X2611",0.461463244871146,0.20678080779203,1.02982635884265,0.0589937310228306
"X2616",1.04461693134841,0.526639909546988,2.0720505861366,0.90058895341851
"X2622",0.742879081115183,0.370091598580251,1.49116956795459,0.403118793231822
"X2627",0.68594111896458,0.337209222291992,1.39532132451276,0.298106587545657
"X2646",1.35198117261745,0.673257238703657,2.71494012397335,0.396554093566108
"X2650",0.428340778986351,0.194088179296413,0.945321985129392,0.0357972085225895
"X2652",0.581136622515547,0.272719906916788,1.23833928313792,0.159672341048096
"X2654",0.58270494382154,0.274378399354973,1.23750649596429,0.159887911062242
"X2668",3.22141486834221,1.21372349550734,8.55014654687759,0.0188278229941324
"X2670",2.00336785376148,0.879521928759586,4.56325490729401,0.0980577597660687
"X2671",2.28980507669324,0.909042712161005,5.76783380924512,0.0788024525783795
"X2704",1.57590550560148,0.686605312599651,3.61703895529444,0.283276033680631
"X2713",1.20749195030606,0.598829035987629,2.43481314771126,0.598242097842799
"X2716",0.873869895746262,0.439499179235967,1.73754270945198,0.700619302961128
"X2731",1.06417161053943,0.536264609884097,2.11175825479671,0.858817228059283
"X2733",0.89834840427516,0.452848012545568,1.78212078469157,0.759053072090631
"X2742",1.14531112675642,0.574007464241414,2.28522738603339,0.700267708287408
"X2759",1.21891693494055,0.603368536297879,2.46243946262281,0.581098278643138
"X2763",0.898469648305497,0.452580065179799,1.78365723776522,0.759594239210422
"X2765",1.35105749816978,0.670952806171641,2.72054360093669,0.399478699712644
"X2769",0.67000749721619,0.280759396218524,1.59891370466013,0.366835358871158
"X2777",1.15646047028166,0.579945514557979,2.30608011572158,0.679747784064948
"X2781",1.49451552440319,0.723788251338028,3.08595317560496,0.277406644464797
"X2785",0.790610627874579,0.393386796896994,1.58893274974835,0.509425491102483
"X2790",1.73982514107931,0.811470060158606,3.73025656786402,0.154695658396897
"X2793",1.19731745595255,0.587541993532245,2.43994319743888,0.620027375670385
"X2813",1.32175009255691,0.593091660263493,2.94562109741698,0.495061008219123
"X2819",0.607431190861461,0.296646257460429,1.24381360746003,0.172780511069479
"X2821",1.32455494711911,0.634942996182274,2.76315483198758,0.453715541578618
"X2831",0.671906663359484,0.309392485497288,1.45917753477834,0.314909318121669
"X2836",0.715949426755963,0.350951474326541,1.46055400580897,0.358305441540191
"X2844",0.967540295334104,0.488677678023116,1.91564760412675,0.924563264039351
"X2848",1.2824119990929,0.623154501211905,2.63912164995851,0.499336191481601
"X2851",1.56263167410442,0.757695938677916,3.22268818435934,0.226790300577427
"X2852",0.702735990737756,0.345235261521975,1.43043868259889,0.330642629880305
"X2863",1.47836109786002,0.72320664103954,3.02202912921869,0.283872799576336
"X2867",1.04071560163851,0.524586172808714,2.06465404472021,0.909093615591613
"X2871",1.7023371579878,0.808571477805935,3.5840391097267,0.161336207925248
"X2875",0.857335056430976,0.432062970439186,1.70119507866727,0.659744121089294
"X2882",0.717111639800897,0.35539145106944,1.44699345578083,0.353200925680523
"X2899",1.35642528833703,0.672195233322423,2.73713568860979,0.394722644281695
"X2903",0.787217418500446,0.391535050131847,1.58277340376506,0.501960220117911
"X2904",1.29658460002155,0.639453839445419,2.62901169921982,0.471413313553791
"X2907",0.877712683092184,0.439261129868917,1.75380770497671,0.711887179180353
"X2908",1.03009143988415,0.519899610578232,2.04094858494405,0.932274131690437
"X2910",0.905259329743564,0.4541772011909,1.80434960614264,0.777297351183268
"X2921",0.827390058404195,0.414923557549638,1.64988055339374,0.590515993617297
"X2927",1.12403954513085,0.565619505019216,2.23377179854333,0.738597130509611
"X2928",1.15999960947471,0.581071959461539,2.31571851312256,0.673897576367892
"X2937",0.833406010140035,0.418340559284407,1.66028744362159,0.604295576873849
"X2941",0.441708357968354,0.164895612806811,1.18321082154977,0.104086098354656
"X2945",0.712672634267992,0.352185139180372,1.44214569875521,0.346240664274197
"X2948",2.24159882989525,0.821036104090366,6.12002966636252,0.115211291892292
"X2971",1.03252055988413,0.518823637393235,2.05483834919301,0.927376988835255
"X2977",1.53826991387074,0.70989611551374,3.33326845464911,0.275030814743029
"X3009",0.869307181262834,0.437546050609846,1.72712100667314,0.689253860861141
"X3014",0.871378030550835,0.438362666443785,1.73212668470713,0.694481762721879
"X3015",0.899854152170162,0.452642957530967,1.7889099602803,0.763416253635483
"X3017",0.75396887076526,0.375600635504045,1.51349333400401,0.427000413224778
"X3037",0.55309511293583,0.256291138327348,1.19361990410597,0.131293881021528
"X3044",0.921798287193793,0.463762976739553,1.83221198088567,0.816280798379118
"X3050",0.610050077140146,0.294333760031775,1.26441865377088,0.183825686715626
"X3052",0.909034147868693,0.456343657595672,1.81079120578797,0.786196462721127
"X3055",0.69158437446645,0.335527045761388,1.42548552508131,0.317640589689373
"X3067",1.33334038361873,0.660577296706222,2.69127714115064,0.422059138793722
"X3074",1.10265379466589,0.555509468256758,2.188703272163,0.779963448626673
"X3089",1.3455269735408,0.653934207784052,2.76853973224738,0.420128243441372
"X3094",1.03678184234105,0.522542699076124,2.0570885221602,0.917701555679139
"X3096",0.902940211286844,0.453567375910527,1.79753013214857,0.771321505683639
"X3097",0.537090832911795,0.25026174614324,1.1526594345457,0.110631708347788
"X3101",0.853049281553746,0.427653107772383,1.7015966060667,0.651884478981663
"X3106",1.26444425373316,0.623272246651823,2.56520209168232,0.515630928552275
"X3116",0.495666111224622,0.223946280072026,1.09707066238172,0.0833713796272854
"X3129",1.25274974259785,0.620583367226995,2.52888169496319,0.529502089204037
"X3130",1.06249134020368,0.534519145732529,2.11196896691275,0.862701132820055
"X3132",1.22428047179752,0.604458757559567,2.47967732269485,0.57414802788148
"X3136",0.621323875194056,0.298754538166492,1.29217571138961,0.20270784361352
"X3170",0.750633009589735,0.362880344703063,1.55271544273582,0.439234925819501
"X3178",1.11572182530728,0.559758942061861,2.22387727631769,0.75567868282588
"X3184",0.834364367403907,0.415628780380927,1.67496557133335,0.610534968580624
"X3185",1.07857822032251,0.542457321036041,2.1445576126288,0.829206502781411
"X3198",1.68496845093742,0.772554257429609,3.67497642185105,0.1897251494411
"X3222",0.538311485901722,0.252839031524934,1.14610174744773,0.10820585985822
"X3227",5.16098011049363,1.55343948425927,17.1462847254791,0.00738326272570259
"X3232",0.496104327212414,0.199856465114541,1.2314813200455,0.130755373822437
"X3243",1.68287275477603,0.779882895387894,3.63139225839651,0.184693481680383
"X3248",1.06789689281257,0.537004097942638,2.12364072834424,0.851428744631762
"X3257",1.35967189676028,0.599949463290597,3.08143898771061,0.461703703986569
"X3259",0.720350488811984,0.352531829867617,1.47193751817112,0.368286476486329
"X3266",1.26562494020501,0.6307208029318,2.53964429557929,0.507369408277622
"X3269",1.12076997062847,0.564072994346384,2.22688435655045,0.74481704816288
"X3280",1.59834923638967,0.760059602280837,3.36121045481311,0.216244484267242
"X3294",1.62473262671354,0.72631810244113,3.63443524185249,0.237387001940327
"X3309",1.12555049872728,0.565356733517841,2.24082221025716,0.736373849373113
"X3313",1.53827537427594,0.744746639729661,3.17731024333689,0.244556423961014
"X3349",1.06027554684021,0.532435866350907,2.11139839795541,0.867731850084137
"X3356",1.03127032089485,0.520477147136629,2.04335287458717,0.929671394439239
"X3364",0.961826878515382,0.485636377238477,1.90494573222705,0.911117131288583
"X3391",0.265340595196188,0.091837025386643,0.76663667145852,0.01424955745407
"X3398",1.46894605655316,0.716889309622863,3.0099521475613,0.293423024020173
"X3427",0.878650015748485,0.442237510207367,1.74572674717892,0.711878681556218
"X3430",1.29314077564583,0.618656685458535,2.70297420999902,0.494346685464794
"X3439",1.02832041976715,0.518717644138686,2.03857126831679,0.936247997450892
"X3442",1.63418106904451,0.675048760080069,3.95608128530846,0.27623380090957
"X3448",1.12010995239912,0.562987576792815,2.22855060605589,0.746566447333985
"X3472",0.895356443721217,0.45124081872358,1.77657500839742,0.751874383110168
"X3483",1.48380632232137,0.697508217273905,3.15649500269083,0.305542042542139
"X3487",1.58216913305629,0.696911380167783,3.59193325985498,0.27273834246153
"X3494",1.52494335746894,0.720290725928355,3.2284911630529,0.270187761380815
"X3495",1.58315818899128,0.744986308169692,3.36434351059141,0.232262147508706
"X3508",0.763409337820745,0.380008022510354,1.5336355617493,0.448158357337825
"X3529",0.967449497903272,0.488528318367802,1.91587364703929,0.924372746941861
"X3533",0.752122710261358,0.374324370905919,1.51122559806043,0.423631143758548
"X3537",0.941929102933955,0.475561416678333,1.86564848164308,0.863774718269323
"X3544",0.469068657275165,0.214528387473466,1.0256237313355,0.0578793299173366
"X3547",0.826533368250555,0.41527206187875,1.64508396192344,0.587470955218349
"X3552",1.66077158888639,0.766658814055365,3.59763981041641,0.198352403782953
"X3561",1.85008117404655,0.854224734598822,4.00690850068739,0.118669178794792
"X3580",0.980623904373041,0.494826846499765,1.94335301051271,0.955287121606937
