"","nobs","NAs","Minimum","Maximum","1. Quartile","3. Quartile","Mean","Median","Sum","SE Mean","LCL Mean","UCL Mean","Variance","Stdev"
"X3815",16,0,0.000205,0.000893,0.000326,0.000608,0.000485,0.00044,0.007759,5.3e-05,0.000371,0.000599,0,0.000213
"X3830",16,0,0.00038,0.000608,0.000449,0.000498,0.000477,0.000466,0.007627,1.3e-05,0.000449,0.000504,0,5.2e-05
"X3831",16,0,0.000238,0.000601,0.00028,0.00046,0.000388,0.00041,0.006204,2.7e-05,0.00033,0.000446,0,0.000109
"X3846",16,0,0.000326,0.000948,0.000468,0.000754,0.00062,0.000608,0.009926,4.4e-05,0.000528,0.000713,0,0.000174
"X3860",16,0,0.000123,0.000928,0.000207,0.000588,0.000382,0.000327,0.006118,5.7e-05,0.000261,0.000504,0,0.000228
"X3874",16,0,0.000255,0.000935,0.000373,0.000664,0.000515,0.000443,0.008244,4.9e-05,0.00041,0.00062,0,0.000197
"X3878",16,0,0.000269,0.00082,0.000331,0.000494,0.000439,0.000402,0.007017,3.6e-05,0.000363,0.000514,0,0.000142
"X3887",16,0,0.000297,0.001003,0.000422,0.00063,0.000549,0.000491,0.008778,4.6e-05,0.000452,0.000646,0,0.000182
"X3892",16,0,0.000254,0.001852,0.000335,0.000556,0.00056,0.000507,0.008954,9.4e-05,0.00036,0.00076,0,0.000375
"X3897",16,0,0.000371,0.000586,0.000467,0.000539,0.000494,0.000487,0.007898,1.4e-05,0.000464,0.000524,0,5.6e-05
"X3900",16,0,6.2e-05,0.000175,7.6e-05,0.000124,0.000106,9.9e-05,0.001693,8e-06,8.8e-05,0.000124,0,3.4e-05
"X3907",16,0,0.000319,0.000623,0.000388,0.000479,0.000444,0.000439,0.007108,2e-05,0.000402,0.000487,0,8e-05
"X3917",16,0,0.000372,0.000657,0.00039,0.000496,0.000454,0.000437,0.007269,1.9e-05,0.000413,0.000495,0,7.7e-05
"X3921",16,0,0.000408,0.000595,0.000448,0.000497,0.000478,0.000465,0.007643,1.3e-05,0.000449,0.000506,0,5.4e-05
"X3924",16,0,0.000314,0.000865,0.000397,0.000546,0.000499,0.000496,0.007985,3.7e-05,0.00042,0.000578,0,0.000148
"X3928",16,0,0.000297,0.000741,0.000413,0.000588,0.000511,0.000489,0.008173,3.3e-05,0.000441,0.000581,0,0.000132
"X3929",16,0,0.000264,0.003494,0.000375,0.000623,0.000796,0.000453,0.012741,0.000215,0.000337,0.001255,1e-06,0.000861
"X3947",16,0,6.3e-05,0.001282,0.000214,0.000536,0.000472,0.000422,0.00755,9e-05,0.00028,0.000663,0,0.000359
"X3948",16,0,0.000242,0.001295,0.000423,0.00071,0.000606,0.000488,0.009701,7.4e-05,0.000449,0.000764,0,0.000295
"X4003",16,0,0.000333,0.000627,0.000438,0.000542,0.000487,0.000496,0.007795,2e-05,0.000445,0.000529,0,7.9e-05
"X4005",16,0,0.000457,0.000946,0.000631,0.000782,0.000696,0.000661,0.01114,3.4e-05,0.000624,0.000769,0,0.000136
"X4015",16,0,0.000188,0.001028,0.000389,0.000742,0.000578,0.000575,0.009241,6.2e-05,0.000445,0.00071,0,0.000248
"X4036",16,0,0.000242,0.000741,0.000379,0.000572,0.000472,0.000491,0.007557,3.8e-05,0.00039,0.000554,0,0.000154
"X4041",16,0,0.000323,0.000774,0.000363,0.000502,0.000441,0.00041,0.007048,3e-05,0.000377,0.000504,0,0.000118
"X4051",16,0,0.00029,0.000775,0.00043,0.000609,0.000521,0.00054,0.008342,3.2e-05,0.000454,0.000589,0,0.000126
"X4075",16,0,0.000205,0.000833,0.000286,0.00053,0.000446,0.000402,0.007138,4.7e-05,0.000346,0.000547,0,0.000189
"X4077",16,0,0.000443,0.000722,0.00049,0.000604,0.000561,0.000536,0.008969,2e-05,0.000517,0.000604,0,8.2e-05
"X4080",16,0,0.000209,0.001023,0.000434,0.000771,0.000584,0.000595,0.009341,5.7e-05,0.000462,0.000706,0,0.00023
"X4086",16,0,0.000316,0.000825,0.000431,0.000556,0.000508,0.000526,0.008123,3e-05,0.000445,0.000571,0,0.000118
"X4099",16,0,0.000264,0.000756,0.000366,0.00053,0.000462,0.000421,0.007385,3.6e-05,0.000385,0.000539,0,0.000145
"X4103",16,0,0.000201,0.000583,0.000297,0.000463,0.000364,0.000348,0.00582,2.8e-05,0.000304,0.000423,0,0.000112
"X4104",16,0,0.00039,0.001416,0.000453,0.000703,0.000651,0.000583,0.010416,6.8e-05,0.000505,0.000797,0,0.000273
"X4116",16,0,0.000104,0.002747,0.00016,0.000643,0.000588,0.000442,0.009403,0.000161,0.000245,0.00093,0,0.000643
"X4118",16,0,0.000318,0.001021,0.000418,0.000779,0.000585,0.000469,0.009367,5.9e-05,0.00046,0.000711,0,0.000235
"X4119",16,0,7.6e-05,0.000655,0.000388,0.00061,0.000461,0.000475,0.007384,4.2e-05,0.000372,0.000551,0,0.000167
"X4120",16,0,0.000242,0.000672,0.000378,0.000529,0.000469,0.000481,0.007507,3e-05,0.000405,0.000534,0,0.000121
"X4128",16,0,3.5e-05,0.001579,0.000118,0.000397,0.000395,0.000201,0.006313,0.000118,0.000143,0.000646,0,0.000472
"X4143",16,0,0.000382,0.000942,0.000474,0.000713,0.000609,0.000579,0.009736,4e-05,0.000523,0.000694,0,0.00016
"X4146",16,0,0.000223,0.002638,0.000533,0.000906,0.000843,0.000724,0.013486,0.000147,0.000529,0.001157,0,0.000589
"X4156",16,0,0.000368,0.000605,0.000414,0.000545,0.000471,0.000458,0.007532,1.9e-05,0.000431,0.000511,0,7.5e-05
"X4166",16,0,0.000344,0.001724,0.000526,0.001052,0.000775,0.000673,0.012396,9.3e-05,0.000576,0.000974,0,0.000374
"X4178",16,0,6.1e-05,2e-04,7.6e-05,0.000116,0.000104,9.4e-05,0.001663,9e-06,8.4e-05,0.000124,0,3.7e-05
"X4206",16,0,0.000214,0.001607,0.000439,0.000607,0.000574,0.00053,0.009184,7.7e-05,0.00041,0.000738,0,0.000308
"X4211",16,0,0.000104,0.001566,0.00039,0.000592,0.000571,0.000455,0.009143,9.5e-05,0.000369,0.000774,0,0.00038
"X4218",16,0,0.000236,0.000328,0.00025,0.000287,0.00027,0.000261,0.004316,7e-06,0.000255,0.000284,0,2.7e-05
"X4219",16,0,0.000384,0.000697,0.000435,0.000562,0.000513,0.000506,0.008203,2.4e-05,0.000462,0.000563,0,9.5e-05
"X4224",16,0,0.000239,0.000481,0.000298,0.000365,0.000342,0.000348,0.005469,1.5e-05,0.000309,0.000374,0,6.1e-05
"X4227",16,0,0.000221,0.000535,0.000297,0.000433,0.000364,0.000356,0.00582,2.2e-05,0.000316,0.000412,0,9e-05
"X4249",16,0,0.000238,0.000769,0.00048,0.000624,0.000543,0.000531,0.008682,3.4e-05,0.000469,0.000616,0,0.000138
"X4252",16,0,0.000513,0.001074,0.000635,0.000823,0.00074,0.000713,0.011845,4.1e-05,0.000653,0.000827,0,0.000163
"X4258",16,0,0.000257,0.001218,0.000362,0.000461,0.000448,0.000402,0.007172,5.4e-05,0.000333,0.000564,0,0.000217
"X4259",16,0,0.000367,0.00092,0.00047,0.000706,0.000597,0.000583,0.009551,3.9e-05,0.000514,0.00068,0,0.000156
"X4267",16,0,0.000251,0.000732,0.000366,0.00058,0.000491,0.000515,0.00786,3.8e-05,0.000409,0.000573,0,0.000154
"X4270",16,0,0.000181,0.000986,0.000312,0.00057,0.000485,0.000448,0.007759,5.9e-05,0.00036,0.00061,0,0.000235
"X4274",16,0,0.000318,0.001014,0.000432,0.000636,0.000556,0.000508,0.008888,4.8e-05,0.000452,0.000659,0,0.000194
"X4286",16,0,0.000157,0.000867,0.000276,0.000362,0.000353,0.00033,0.005654,3.9e-05,0.000269,0.000437,0,0.000157
"X4298",16,0,7.8e-05,0.000194,0.00013,0.000173,0.000146,0.000152,0.002331,9e-06,0.000126,0.000165,0,3.7e-05
"X4301",16,0,0.000308,0.000723,0.000382,0.000576,0.000478,0.000447,0.007643,3.1e-05,0.000411,0.000544,0,0.000125
"X4322",16,0,1.4e-05,0.000373,7.2e-05,0.000158,0.000124,0.000117,0.00198,2.3e-05,7.6e-05,0.000172,0,9e-05
"X4324",16,0,0.000204,0.001465,0.00046,0.000962,0.000711,6e-04,0.011371,1e-04,0.000498,0.000923,0,0.000399
"X4334",16,0,0.000258,0.002114,0.000436,0.000854,0.000791,0.000537,0.012662,0.000152,0.000468,0.001115,0,0.000607
"X4342",16,0,0.000447,0.000914,0.000547,0.00066,0.000612,0.000593,0.009785,3.1e-05,0.000545,0.000678,0,0.000125
"X4365",16,0,0.000342,0.000981,0.000472,0.000657,0.000576,0.000545,0.009219,4.1e-05,0.00049,0.000663,0,0.000163
"X4366",16,0,0.000362,0.000615,0.00045,0.000531,0.000491,5e-04,0.007861,1.7e-05,0.000455,0.000528,0,6.9e-05
"X4373",16,0,0.00026,0.00088,0.000374,0.000455,0.000442,0.000398,0.00707,3.7e-05,0.000363,0.00052,0,0.000147
"X4395",16,0,2e-06,3.6e-05,5e-06,2.5e-05,1.6e-05,1.8e-05,0.000248,3e-06,1e-05,2.1e-05,0,1.1e-05
"X4406",16,0,0.00027,0.000719,0.000354,0.000478,0.000441,0.000401,0.007061,3.4e-05,0.000368,0.000515,0,0.000138
"X4415",16,0,0.000436,0.001477,0.000694,0.000879,0.000819,0.000808,0.0131,6.1e-05,0.000688,0.000949,0,0.000245
"X4434",16,0,0.000221,0.001067,0.000399,0.000787,0.00056,0.000506,0.008965,6.3e-05,0.000426,0.000694,0,0.000252
"X4448",16,0,0.000313,0.000937,0.00039,0.000683,0.000566,0.000554,0.009064,4.8e-05,0.000465,0.000668,0,0.00019
"X4490",16,0,0.000264,0.001921,0.000486,0.001205,0.000878,0.000716,0.014042,0.000132,0.000595,0.00116,0,0.00053
"X4502",16,0,0.000148,0.001028,0.000255,0.000515,0.000446,0.000439,0.007135,5.6e-05,0.000326,0.000566,0,0.000226
"X4504",16,0,0.000226,0.000535,0.000257,0.000392,0.00034,0.000328,0.005439,2.5e-05,0.000286,0.000394,0,0.000101
"X4508",16,0,0.000225,0.000733,0.000356,0.000504,0.000438,0.00043,0.007016,3.3e-05,0.000369,0.000508,0,0.000131
"X4510",16,0,3.4e-05,0.003322,0.00019,0.001325,0.000801,0.000575,0.012812,0.00021,0.000354,0.001248,1e-06,0.000839
"X4519",16,0,0.000335,0.000555,0.000394,0.000464,0.000435,0.000427,0.006963,1.5e-05,0.000404,0.000467,0,5.9e-05
"X4526",16,0,0.000185,0.001502,0.00038,0.000738,0.000616,0.000592,0.009859,8.1e-05,0.000443,0.000789,0,0.000325
"X4533",16,0,0.000297,0.000635,0.000403,0.000452,0.000434,0.000427,0.00695,1.9e-05,0.000393,0.000476,0,7.8e-05
"X4534",16,0,0.000391,0.000979,0.000416,0.000564,0.000507,0.000454,0.008117,3.7e-05,0.000429,0.000586,0,0.000148
"X4546",16,0,0.000185,0.000883,0.00028,0.000581,0.00046,0.000432,0.007366,5.2e-05,0.000349,0.000571,0,0.000208
"X4558",16,0,0.000234,0.001197,0.000313,0.000789,0.000545,0.000375,0.008712,8.1e-05,0.000371,0.000718,0,0.000326
"X4565",16,0,0.000469,0.00077,0.000504,0.000601,0.000563,0.000537,0.009002,2.2e-05,0.000515,0.00061,0,8.9e-05
"X4566",16,0,0.000393,0.000597,0.000433,0.000543,0.000483,0.000467,0.007725,1.7e-05,0.000446,0.00052,0,6.9e-05
"X4568",16,0,0.000183,0.000536,0.000278,0.000421,0.000358,0.000373,0.00573,2.5e-05,0.000304,0.000412,0,0.000101
"X4573",16,0,0.00027,0.007398,0.000433,0.000661,0.000986,0.000531,0.015771,0.000431,6.7e-05,0.001904,3e-06,0.001723
"X4587",16,0,0.000181,0.001112,0.000248,0.000665,0.00049,0.000315,0.007834,8.4e-05,0.00031,0.000669,0,0.000336
"X4590",16,0,0.000181,0.00141,0.000437,0.0011,0.000765,0.000766,0.012248,9.3e-05,0.000568,0.000963,0,0.000371
"X4608",16,0,0.000236,0.000818,0.00062,0.000757,0.000658,0.000679,0.010529,3.6e-05,0.000581,0.000735,0,0.000145
"X4619",16,0,0.000341,0.000844,0.000395,0.000564,0.000507,0.000478,0.008108,3.4e-05,0.000434,0.00058,0,0.000137
"X4628",16,0,0.000231,0.00122,0.000443,0.000646,0.000593,0.000538,0.009489,6.6e-05,0.000452,0.000734,0,0.000265
"X4632",16,0,1e-06,0.001259,0.000289,0.00073,0.00052,0.000472,0.008314,8.4e-05,0.00034,0.000699,0,0.000337
"X4649",16,0,0.000417,0.000816,0.000473,0.000632,0.000561,0.000565,0.008978,2.6e-05,0.000505,0.000617,0,0.000105
"X4654",16,0,0.000212,0.000995,0.000381,0.000584,0.000521,0.000487,0.008342,5.2e-05,0.000411,0.000632,0,0.000207
"X4659",16,0,0.000283,0.000834,0.000488,0.00069,0.000573,0.00059,0.009172,3.8e-05,0.000493,0.000654,0,0.000151
"X4667",16,0,0.000258,0.000475,0.000333,0.000384,0.000359,0.000359,0.005749,1.4e-05,0.00033,0.000388,0,5.4e-05
"X4683",16,0,0.000333,0.000626,0.00042,0.00052,0.000471,0.000464,0.007529,2e-05,0.000428,0.000513,0,8e-05
"X4709",16,0,0.000265,0.001353,0.000657,0.00085,0.000753,0.000772,0.012052,6.2e-05,0.000621,0.000885,0,0.000248
"X4711",16,0,3.2e-05,0.00062,5.8e-05,0.000206,0.000188,0.000146,0.003012,4.3e-05,9.6e-05,0.00028,0,0.000173
"X4717",16,0,0.00019,0.001659,0.000316,0.000513,0.00047,0.000364,0.007514,8.4e-05,0.00029,0.00065,0,0.000338
"X4727",16,0,0.000109,0.000893,0.000413,0.000572,0.000488,0.000497,0.007815,4.3e-05,0.000398,0.000579,0,0.00017
"X4728",16,0,0.000294,0.000626,0.000417,0.000569,0.000491,0.000524,0.007862,2.6e-05,0.000436,0.000547,0,0.000104
"X4732",16,0,0.00033,0.001119,0.000404,0.000592,0.00052,0.000452,0.008313,4.9e-05,0.000415,0.000624,0,0.000195
"X4750",16,0,7.1e-05,0.00113,0.000471,0.000895,0.000664,0.000681,0.010622,7.5e-05,0.000504,0.000824,0,0.000301
"X4753",16,0,0.000331,0.001196,0.000437,0.00058,0.000555,0.000549,0.008873,4.8e-05,0.000453,0.000657,0,0.000191
"X4757",16,0,0.000181,0.001599,0.000325,0.00045,0.000455,4e-04,0.007283,8.1e-05,0.000283,0.000627,0,0.000323
"X4758",16,0,7.1e-05,0.000225,0.000113,0.000158,0.000137,0.000132,0.002199,1e-05,0.000116,0.000159,0,4.1e-05
"X4763",16,0,0.000364,0.00073,0.000454,0.000589,0.000524,0.000505,0.008385,2.5e-05,0.000471,0.000577,0,9.9e-05
"X4764",16,0,0.000209,0.001957,0.000328,8e-04,0.000594,0.000385,0.009498,0.000112,0.000355,0.000832,0,0.000448
"X4771",16,0,0.000268,0.001,0.000348,0.000626,0.000493,0.000429,0.007885,5e-05,0.000385,6e-04,0,0.000202
"X4775",16,0,0.000135,0.002546,0.000242,0.00046,0.000488,0.000342,0.007814,0.000141,0.000187,0.00079,0,0.000566
"X4782",16,0,0.000109,0.000402,0.000187,0.000321,0.000258,0.000263,0.004124,2.4e-05,0.000206,0.000309,0,9.7e-05
"X4791",16,0,6.9e-05,0.00024,0.00013,0.000166,0.000148,0.000148,0.002364,1e-05,0.000126,0.000169,0,4e-05
"X4793",16,0,0.000333,0.000625,0.000424,0.000531,0.000482,5e-04,0.007707,2e-05,0.000439,0.000525,0,8.1e-05
"X4797",16,0,0.000357,0.000627,0.000418,0.00056,0.000497,0.000509,0.007956,2.4e-05,0.000446,0.000549,0,9.6e-05
"X4800",16,0,0.000318,0.001123,0.000367,0.000492,0.000482,0.000409,0.007714,5.3e-05,0.000369,0.000595,0,0.000212
"X4809",16,0,0.000389,0.001085,0.000527,0.000811,0.000691,0.000681,0.011058,5.2e-05,0.000579,0.000803,0,0.00021
"X4822",16,0,0.000323,0.00059,0.000429,0.00052,0.000477,0.000493,0.007638,1.7e-05,0.000441,0.000513,0,6.7e-05
"X4847",16,0,3.8e-05,0.000881,7.3e-05,0.000279,0.000228,0.000143,0.003646,5.9e-05,0.000102,0.000354,0,0.000237
"X4865",16,0,0.000272,0.001279,0.000516,0.000859,0.000707,0.000633,0.011318,8.2e-05,0.000533,0.000881,0,0.000327
"X4871",16,0,0.000147,0.000508,0.000243,0.000357,0.000313,0.000322,0.005001,2.6e-05,0.000257,0.000368,0,0.000104
"X4873",16,0,0.000224,0.004835,0.000423,0.000554,0.000732,0.000468,0.011716,0.000275,0.000147,0.001317,1e-06,0.001098
"X4879",16,0,0.000333,0.000839,0.000377,0.000651,0.000524,0.000487,0.008386,4.1e-05,0.000438,0.000611,0,0.000162
"X4880",16,0,0.000514,0.000943,0.00061,0.000743,0.000691,0.000681,0.011059,3e-05,0.000627,0.000756,0,0.000121
"X4883",16,0,0.000386,0.000715,0.000452,0.000593,0.000528,0.00051,0.008447,2.6e-05,0.000473,0.000583,0,0.000104
"X4885",16,0,0.000466,0.000772,0.000533,0.000617,0.000585,0.000583,0.009356,2e-05,0.000541,0.000628,0,8.2e-05
"X4886",16,0,0.000204,0.000418,0.000262,0.000316,0.000295,0.000285,0.004722,1.5e-05,0.000264,0.000326,0,5.9e-05
"X4887",16,0,0.000143,0.000532,0.000246,0.000385,0.000323,0.000326,0.005173,2.9e-05,0.000262,0.000385,0,0.000115
"X4891",16,0,0.000174,0.001145,0.000251,0.000592,0.000459,0.000381,0.007339,6.6e-05,0.000318,6e-04,0,0.000265
"X4901",16,0,0.00038,0.000664,0.000461,0.000577,0.000511,0.000492,0.008184,2.2e-05,0.000465,0.000558,0,8.7e-05
"X4912",16,0,0.000156,0.000476,0.000248,0.000359,0.000307,0.000303,0.004908,2.3e-05,0.000258,0.000356,0,9.2e-05
"X4917",16,0,0.000528,0.000994,0.000636,0.000743,0.000709,7e-04,0.011342,2.9e-05,0.000647,0.00077,0,0.000115
"X4924",16,0,0.000354,0.000746,0.000467,0.000605,0.000539,0.000543,0.008628,2.7e-05,0.000481,0.000598,0,0.00011
"X4945",16,0,0.000415,0.001927,0.000597,0.001009,0.000892,0.000683,0.014276,0.000117,0.000642,0.001142,0,0.000469
"X4950",16,0,0.000162,0.000651,0.000373,0.000552,0.000453,0.000445,0.007255,3.3e-05,0.000384,0.000523,0,0.000131
"X4963",16,0,0.000135,0.001478,0.000285,0.000774,0.000585,0.000386,0.009355,0.00011,0.000351,0.000818,0,0.000439
"X4968",16,0,2.7e-05,0.001214,0.000178,0.000798,0.000505,0.000419,0.008082,9.4e-05,0.000304,0.000706,0,0.000377
"X4987",16,0,0.000227,0.002407,0.000284,0.000399,0.000471,0.000349,0.007537,0.000131,0.000193,0.000749,0,0.000522
"X4988",16,0,0.000393,8e-04,0.000435,0.00065,0.000545,0.000519,0.008722,3e-05,0.000481,0.00061,0,0.000121
"X5008",16,0,5.1e-05,0.001304,8.6e-05,0.000971,0.000478,0.00016,0.007644,0.000124,0.000213,0.000742,0,0.000496
"X5010",16,0,0.000255,0.000467,0.000312,0.000358,0.000338,0.000335,0.005404,1.2e-05,0.000312,0.000363,0,4.8e-05
"X5011",16,0,0.000216,0.00097,0.000329,0.000625,0.00048,0.000443,0.007674,5.1e-05,0.00037,0.000589,0,0.000206
"X5020",16,0,0.000546,0.001182,0.000656,0.000854,0.000768,0.000728,0.012289,4.5e-05,0.000672,0.000864,0,0.000181
"X5027",16,0,0.000385,0.000525,0.000411,0.000474,0.000443,0.00043,0.007096,1.1e-05,0.000419,0.000468,0,4.6e-05
"X5032",16,0,6.5e-05,0.002857,0.000195,0.001397,0.000894,0.000391,0.0143,0.000243,0.000375,0.001412,1e-06,0.000973
"X5037",16,0,0.000169,0.000984,0.000298,0.000585,0.000469,0.000424,0.007498,5.7e-05,0.000347,0.00059,0,0.000228
"X5042",16,0,0.000205,0.002216,0.000502,0.000856,0.00076,0.000746,0.012159,0.000114,0.000518,0.001002,0,0.000454
"X5051",16,0,5.2e-05,0.001219,0.000402,0.000875,0.000627,0.000596,0.010031,9e-05,0.000436,0.000818,0,0.000359
"X5069",16,0,9.5e-05,0.000876,0.000181,0.000307,0.000291,0.000246,0.004655,4.9e-05,0.000187,0.000395,0,0.000195
"X5071",16,0,0.000226,0.000571,0.000259,0.000362,0.000335,0.000315,0.005358,2.5e-05,0.000282,0.000388,0,1e-04
"X5084",16,0,0.000246,0.000527,0.000321,0.00043,0.000374,0.000366,0.005985,2.1e-05,0.00033,0.000418,0,8.2e-05
"X5101",16,0,0.000356,0.000707,0.000436,0.000601,0.000523,0.000504,0.008364,2.6e-05,0.000467,0.000578,0,0.000104
"X5111",16,0,0.000271,0.000614,0.00042,0.00053,0.00046,0.000442,0.007354,2.4e-05,0.000409,0.00051,0,9.5e-05
"X5121",16,0,0.000367,0.000884,0.000407,0.000675,0.000559,0.000517,0.008944,4.5e-05,0.000464,0.000654,0,0.000179
"X5136",16,0,2.4e-05,0.000119,3.1e-05,5.7e-05,5e-05,3.9e-05,0.000803,7e-06,3.4e-05,6.6e-05,0,3e-05
"X5137",16,0,0.000391,0.000621,0.000442,0.00055,0.000492,0.000488,0.00787,1.7e-05,0.000456,0.000528,0,6.7e-05
"X5143",16,0,0.000348,0.000607,0.000432,0.000525,0.000483,0.000483,0.007733,1.9e-05,0.000442,0.000525,0,7.7e-05
"X5144",16,0,0.000259,0.000643,0.000433,0.000543,0.000486,0.000475,0.007774,2.4e-05,0.000436,0.000536,0,9.4e-05
"X5145",16,0,0.000376,0.000658,0.000451,0.00053,0.000493,0.000498,0.00788,1.7e-05,0.000456,0.000529,0,6.9e-05
"X5146",16,0,0.000437,0.000631,0.000474,0.000519,0.000506,5e-04,0.00809,1.2e-05,0.000481,0.00053,0,4.6e-05
"X5168",16,0,7.7e-05,0.00143,0.000162,0.000756,0.000461,0.000296,0.007377,0.000101,0.000245,0.000677,0,0.000406
"X5175",16,0,0.000346,0.00119,0.000527,0.000837,0.000707,0.000712,0.011313,6.1e-05,0.000577,0.000838,0,0.000245
"X5194",16,0,0.000358,0.000606,0.000447,0.000527,0.000484,0.000491,0.007741,1.7e-05,0.000447,0.000521,0,7e-05
"X5203",16,0,0.000379,0.000636,0.000441,0.000517,0.000487,0.00049,0.00779,1.7e-05,0.00045,0.000524,0,7e-05
"X5209",16,0,0.00029,0.000901,0.000381,0.000539,0.000477,0.000431,0.007638,3.7e-05,4e-04,0.000555,0,0.000146
"X5212",16,0,0.000563,0.001874,0.00084,0.001256,0.00109,0.001043,0.017447,9.1e-05,0.000897,0.001284,0,0.000363
"X5213",16,0,0.000218,0.002061,0.000425,0.000844,0.000763,0.000593,0.012201,0.000131,0.000484,0.001041,0,0.000523
"X5225",16,0,0.000251,0.001717,0.000443,0.001001,0.000792,0.000723,0.012675,0.000103,0.000572,0.001012,0,0.000412
"X5226",16,0,0.000387,0.00119,0.000552,0.000907,0.000741,0.00079,0.011854,6.1e-05,0.00061,0.000872,0,0.000245
"X5238",16,0,0.000129,0.00688,0.000147,0.000355,0.000649,0.000213,0.010384,0.000416,-0.000238,0.001536,3e-06,0.001665
"X5240",16,0,0.000439,0.000632,0.000463,0.000509,0.000498,0.000478,0.007967,1.4e-05,0.000469,0.000527,0,5.5e-05
"X5245",16,0,0.000421,0.001584,0.000582,0.000823,0.000738,0.00073,0.011815,6.8e-05,0.000594,0.000883,0,0.000271
"X5250",16,0,0.000216,0.000658,0.000268,0.000411,0.000357,0.000337,0.00571,2.9e-05,0.000294,0.00042,0,0.000118
"X5251",16,0,0.000229,8e-04,0.000362,0.000473,0.000442,0.000419,0.007074,3.7e-05,0.000362,0.000522,0,0.00015
"X5254",16,0,0.000315,0.000988,0.000441,0.000668,0.000549,0.000484,0.008784,4.3e-05,0.000457,0.000641,0,0.000173
"X5255",16,0,0.000253,0.001762,0.000347,0.000786,0.000627,0.000557,0.010035,9.5e-05,0.000425,0.000829,0,0.000379
"X5258",16,0,0.000254,0.001079,0.000306,0.000478,0.000451,0.000408,0.007221,5.5e-05,0.000334,0.000569,0,0.00022
"X5259",16,0,0.000266,0.000656,0.000332,0.000383,0.000378,0.00036,0.006054,2.3e-05,0.00033,0.000427,0,9.2e-05
"X5265",16,0,0.000315,0.000868,0.000394,0.00053,0.000479,0.000434,0.007671,3.4e-05,0.000407,0.000552,0,0.000136
"X5276",16,0,0.000214,0.000551,0.000379,0.000474,0.00042,0.000424,0.006725,2.1e-05,0.000376,0.000465,0,8.3e-05
"X5277",16,0,0.000219,0.000695,0.000308,0.00052,0.00042,0.000397,0.006712,3.5e-05,0.000345,0.000494,0,0.000141
"X5281",16,0,6.2e-05,0.002143,9.4e-05,0.000455,0.000388,0.000139,0.006204,0.000136,9.9e-05,0.000677,0,0.000542
"X5285",16,0,0.000401,0.001332,0.000631,0.001043,0.000843,0.000821,0.013487,7.1e-05,0.000691,0.000995,0,0.000285
"X5292",16,0,0.000419,0.005143,0.00049,0.00064,0.001053,0.000605,0.01685,0.000346,0.000315,0.001791,2e-06,0.001385
"X5296",16,0,0.000239,0.000825,0.000333,0.000427,0.000404,0.000374,0.006464,3.5e-05,0.00033,0.000479,0,0.00014
"X5300",16,0,0.000339,0.00066,0.00047,0.00054,0.000503,0.000502,0.008049,1.9e-05,0.000463,0.000543,0,7.5e-05
"X5301",16,0,0.00022,0.001334,0.000379,0.000679,0.000602,0.000541,0.009632,8.2e-05,0.000428,0.000776,0,0.000327
"X5309",16,0,0.000386,0.00076,0.000543,0.000629,0.000585,0.000578,0.009355,2.3e-05,0.000536,0.000634,0,9.2e-05
"X5325",16,0,0.000379,0.000785,0.000524,0.000687,0.000595,0.000603,0.009518,3e-05,0.000531,0.000659,0,0.000119
"X5346",16,0,0.000426,0.001245,0.000641,0.001019,0.000836,0.000792,0.01337,6e-05,0.000707,0.000964,0,0.000241
"X5348",16,0,0.000142,0.000335,0.000215,0.000281,0.000241,0.00024,0.003855,1.3e-05,0.000214,0.000268,0,5.1e-05
"X5351",16,0,0.000261,0.000673,0.000402,0.000458,0.000434,0.00043,0.006943,2.2e-05,0.000387,0.000481,0,8.7e-05
"X5352",16,0,0.000281,0.000655,0.000373,0.000504,0.000458,0.000464,0.007328,2.6e-05,0.000403,0.000513,0,0.000104
"X5361",16,0,0.000118,0.000962,0.000336,0.000515,0.000454,0.000469,0.007271,5.2e-05,0.000343,0.000566,0,0.000209
"X5386",16,0,2.9e-05,0.000164,4e-05,6.4e-05,6.3e-05,4.8e-05,0.001009,1e-05,4.3e-05,8.3e-05,0,3.8e-05
"X5389",16,0,0.00049,0.000795,0.000506,0.00063,0.000583,0.000534,0.009324,2.5e-05,0.00053,0.000636,0,9.9e-05
"X5423",16,0,0.00037,0.000786,0.00052,0.000659,0.000582,0.000595,0.009319,2.8e-05,0.000522,0.000643,0,0.000113
"X5432",16,0,0.000117,0.00641,0.000234,0.000682,0.000987,0.000393,0.015791,0.000412,0.000108,0.001866,3e-06,0.001649
"X5449",16,0,0.000229,0.001131,0.000428,0.000612,0.000531,0.000475,0.008493,5.4e-05,0.000417,0.000645,0,0.000214
"X5453",16,0,0.000238,0.00076,0.000371,0.000532,0.000466,0.000473,0.00746,3.3e-05,0.000396,0.000536,0,0.000131
"X5455",16,0,1e-06,0.000567,0.00032,0.00042,0.000355,0.000388,0.005678,4.1e-05,0.000268,0.000441,0,0.000163
"X5458",16,0,0.000231,0.000831,0.000328,0.000547,0.000454,0.00044,0.007268,4.3e-05,0.000363,0.000546,0,0.000172
"X5464",16,0,0.000481,0.002713,0.000598,0.000764,0.000802,0.000634,0.01284,0.000134,0.000518,0.001087,0,0.000535
"X5517",16,0,0.000131,0.000192,0.000155,0.000185,0.000168,0.000174,0.002691,5e-06,0.000158,0.000179,0,2e-05
