"","nobs","NAs","Minimum","Maximum","1. Quartile","3. Quartile","Mean","Median","Sum","SE Mean","LCL Mean","UCL Mean","Variance","Stdev"
"X5369",16,0,0.000297,0.000837,0.000447,0.000612,0.000539,0.000544,0.00862,3.7e-05,0.00046,0.000618,0,0.000149
"X5370",16,0,0.000205,0.000542,0.00029,0.000346,0.000327,0.000324,0.005236,1.9e-05,0.000286,0.000368,0,7.6e-05
"X5371",16,0,0.000223,0.000447,0.000279,0.000344,0.000316,0.000317,0.005053,1.4e-05,0.000285,0.000346,0,5.7e-05
"X5372",16,0,0.000319,0.000617,0.000406,0.00046,0.000443,0.000419,0.007095,1.8e-05,0.000405,0.000482,0,7.3e-05
"X5374",16,0,0.000118,0.000272,0.000143,0.000195,0.000176,0.000163,0.002816,1.2e-05,0.00015,0.000202,0,5e-05
"X5378",16,0,3e-04,0.001178,0.000389,0.000683,0.000583,0.000508,0.009327,6.7e-05,0.00044,0.000726,0,0.000269
"X5384",16,0,5.6e-05,0.002917,0.000853,0.001479,0.001265,0.001237,0.020246,0.000171,9e-04,0.001631,0,0.000686
"X5395",16,0,8.7e-05,0.001007,0.000184,0.000582,0.000398,0.000327,0.006372,6.8e-05,0.000254,0.000543,0,0.000271
"X5412",16,0,0.000287,0.000667,0.000358,0.000427,0.000412,0.000394,0.006597,2.3e-05,0.000363,0.000461,0,9.2e-05
"X5421",16,0,0.000253,0.000587,0.000338,0.000517,0.000411,0.00041,0.006583,2.7e-05,0.000354,0.000469,0,0.000109
"X5427",16,0,0.000349,0.000595,0.000402,0.00051,0.000462,0.000455,0.007393,1.8e-05,0.000423,0.000501,0,7.3e-05
"X5432",16,0,0.00019,0.000685,0.000264,0.00039,0.00035,0.000311,0.005607,3.2e-05,0.000282,0.000419,0,0.000129
"X5441",16,0,0.000382,0.000786,0.00044,0.00062,0.000544,0.000513,0.008701,3.2e-05,0.000475,0.000612,0,0.000128
"X5451",16,0,0.000414,0.000672,0.000442,0.000557,0.000503,0.000488,0.008054,1.9e-05,0.000463,0.000544,0,7.6e-05
"X5466",16,0,0.000252,4e-04,0.000266,0.000328,0.000303,0.000284,0.004848,1.3e-05,0.000276,0.00033,0,5e-05
"X5473",16,0,0.000237,0.000795,0.000314,0.000503,0.000445,0.000432,0.007127,4.4e-05,0.000352,0.000539,0,0.000175
"X5475",16,0,0.00019,0.000298,0.000234,0.00028,0.000253,0.000256,0.004054,8e-06,0.000235,0.000271,0,3.4e-05
"X5480",16,0,0.00031,0.000702,0.000393,0.000529,0.000463,0.000431,0.007403,2.7e-05,0.000405,0.00052,0,0.000108
"X5481",16,0,0.00017,0.00032,0.000211,0.000273,0.000245,0.000249,0.003926,1.1e-05,0.000221,0.00027,0,4.6e-05
"X5482",16,0,4.3e-05,0.001013,0.000265,0.000746,0.000537,0.000547,0.008595,7e-05,0.000387,0.000687,0,0.000282
"X5492",16,0,0.000214,0.000646,0.000306,0.000424,0.000385,0.000369,0.006155,3.2e-05,0.000316,0.000453,0,0.000129
"X5493",16,0,0.000422,0.000755,0.000435,0.000567,0.000521,0.000497,0.008335,2.4e-05,0.00047,0.000572,0,9.6e-05
"X5496",16,0,0.00029,0.000733,0.000322,0.000436,0.000403,0.000388,0.006444,2.8e-05,0.000343,0.000462,0,0.000112
"X5498",16,0,0.000381,0.004869,0.000875,0.001927,0.00146,0.001173,0.023368,0.000266,0.000893,0.002028,1e-06,0.001064
"X5509",16,0,0.000201,0.000998,0.000363,0.000506,0.000455,0.000394,0.007282,5e-05,0.000349,0.000561,0,0.000199
"X5518",16,0,0.000323,0.000476,0.000363,0.000436,4e-04,0.000387,0.0064,1.2e-05,0.000374,0.000426,0,4.9e-05
"X5529",16,0,0.000388,0.001238,0.000493,0.000824,0.000666,0.000564,0.01065,5.8e-05,0.000542,0.000789,0,0.000232
"X5576",16,0,0.000192,0.000576,0.000311,0.000418,0.000358,0.000337,0.005723,2.7e-05,0.000299,0.000416,0,0.00011
"X5578",16,0,0.000162,0.000585,0.000286,0.000423,0.000353,0.000319,0.005654,3e-05,0.000289,0.000418,0,0.000121
"X5581",16,0,0.000285,0.00062,0.000397,0.000547,0.000466,0.000465,0.007454,2.4e-05,0.000415,0.000516,0,9.5e-05
"X5583",16,0,0.000283,0.000759,0.000351,0.000493,0.000447,0.000421,0.007155,3.5e-05,0.000372,0.000522,0,0.00014
"X5585",16,0,0.000287,0.000648,0.000319,0.000432,0.000392,0.000381,0.006279,2.3e-05,0.000343,0.000442,0,9.4e-05
"X5593",16,0,0.000262,0.000464,0.000307,0.000353,0.000334,0.000333,0.005347,1.2e-05,0.000309,0.000359,0,4.7e-05
"X5597",16,0,0.000122,0.000645,0.000258,0.000439,0.000348,0.000346,0.00557,3.7e-05,0.000269,0.000427,0,0.000148
"X5600",16,0,0.000297,0.000564,0.000381,0.000489,0.000429,0.000424,0.006871,2.1e-05,0.000386,0.000473,0,8.2e-05
"X5603",16,0,0.000352,0.000631,0.000389,0.000508,0.000469,0.00049,0.007502,2.2e-05,0.000422,0.000515,0,8.7e-05
"X5636",16,0,0.000107,0.000788,0.00023,0.000464,0.000366,0.000334,0.005848,5e-05,0.000259,0.000473,0,0.000201
"X5641",16,0,0.000225,0.001318,0.00027,0.000318,0.000355,0.000289,0.00568,6.6e-05,0.000215,0.000495,0,0.000262
"X5668",16,0,0.000108,0.000343,0.000163,0.00027,0.000219,0.000206,0.003497,1.8e-05,0.000181,0.000257,0,7.1e-05
"X5687",16,0,0.000564,0.001452,0.000675,0.000987,0.000854,0.000807,0.013671,5.8e-05,0.00073,0.000979,0,0.000234
"X5693",16,0,0.000101,0.000568,0.000195,0.000371,0.000279,0.000234,0.004459,3.5e-05,0.000205,0.000353,0,0.000139
"X5694",16,0,0.000215,0.000849,0.000406,0.000695,0.000536,0.000524,0.008578,4.7e-05,0.000437,0.000635,0,0.000186
"X5695",16,0,0.000468,0.002322,0.00077,0.001754,0.001204,0.000945,0.019259,0.000146,0.000893,0.001515,0,0.000584
"X5714",16,0,0.000362,0.000853,0.000521,0.000721,0.000627,0.00067,0.010025,3.6e-05,0.00055,0.000703,0,0.000144
"X5716",16,0,0.000313,0.000619,0.000356,0.000459,0.000414,0.000393,0.006625,2.1e-05,0.00037,0.000459,0,8.4e-05
"X5717",16,0,0.000267,0.000481,0.000353,0.000404,0.000369,0.000363,0.005906,1.4e-05,0.000338,4e-04,0,5.8e-05
"X5722",16,0,0.000232,0.000574,0.000292,0.000401,0.00036,0.000339,0.005757,2.4e-05,0.000309,0.00041,0,9.5e-05
"X5723",16,0,0.000168,0.000448,0.00027,0.000381,0.000312,0.000283,0.004988,2.1e-05,0.000266,0.000357,0,8.5e-05
"X5726",16,0,0.000325,0.000656,0.000402,0.000537,0.000463,0.000433,0.007404,2.4e-05,0.000413,0.000513,0,9.4e-05
"X5727",16,0,9.1e-05,0.002226,0.000452,0.000822,0.000705,0.000565,0.011285,0.000139,0.00041,0.001001,0,0.000555
"X5730",16,0,0.000179,0.000459,0.000303,0.000353,0.000326,0.00032,0.005212,1.7e-05,0.000289,0.000363,0,6.9e-05
"X5732",16,0,0.000177,0.001099,0.000344,0.000488,0.000438,0.000386,0.007005,5.5e-05,0.000321,0.000555,0,0.00022
"X5741",16,0,1.8e-05,0.001431,4.7e-05,0.000469,0.000305,6.3e-05,0.004883,0.000102,8.9e-05,0.000522,0,0.000407
"X5770",16,0,0.000207,0.001329,0.000344,0.000618,0.000524,5e-04,0.008385,6.6e-05,0.000382,0.000666,0,0.000266
"X5772",16,0,0.00031,0.00061,0.000377,0.000514,0.00045,0.000426,0.007195,2.4e-05,0.000399,5e-04,0,9.5e-05
"X5783",16,0,0.000306,0.001582,0.000376,0.000751,0.000637,0.000535,0.0102,8.6e-05,0.000454,0.000821,0,0.000345
"X5792",16,0,0.000292,0.000788,0.00043,0.000653,0.000538,0.00052,0.008611,3.9e-05,0.000456,0.00062,0,0.000154
"X5797",16,0,0.000101,0.000524,0.000186,0.000317,0.00027,0.000233,0.004321,3.1e-05,0.000203,0.000337,0,0.000126
"X5800",16,0,0.000295,0.000746,0.000434,0.000595,0.000522,0.000527,0.008346,3.5e-05,0.000446,0.000597,0,0.000141
"X5805",16,0,0.000315,0.000637,0.000401,0.000484,0.000447,0.000429,0.007145,2.1e-05,0.000402,0.000491,0,8.4e-05
"X5814",16,0,0.000125,0.000444,0.000228,0.000329,0.000278,0.000261,0.004453,2e-05,0.000235,0.000322,0,8.1e-05
"X5835",16,0,0.000253,0.000829,0.00032,0.000618,0.000473,0.000397,0.007568,4.9e-05,0.000368,0.000578,0,0.000197
"X5852",16,0,8e-05,0.000501,0.000259,0.000337,0.000292,0.000297,0.00468,2.8e-05,0.000232,0.000353,0,0.000113
"X5859",16,0,0.000185,0.00029,0.000218,0.000245,0.000235,0.000238,0.00376,7e-06,0.00022,0.00025,0,2.9e-05
"X5862",16,0,0.000236,0.000495,0.000271,0.000345,0.000317,0.000311,0.005074,1.6e-05,0.000283,0.000352,0,6.5e-05
"X5867",16,0,0.000317,0.000584,0.000395,0.000494,0.000441,0.000433,0.007051,1.7e-05,0.000404,0.000477,0,6.9e-05
"X5869",16,0,0.000217,0.000466,0.000301,0.000418,0.000363,0.000387,0.005801,2e-05,0.00032,0.000405,0,8e-05
"X5882",16,0,0.000342,0.000644,0.000449,0.000541,0.000483,0.00047,0.007726,2.1e-05,0.000439,0.000527,0,8.2e-05
"X5883",16,0,0.000234,0.000594,0.000328,0.000428,0.000379,0.00037,0.00607,2.3e-05,0.000331,0.000428,0,9e-05
"X5885",16,0,0.000232,0.00156,0.000541,0.00083,0.000733,0.00071,0.011725,7.6e-05,0.000571,0.000895,0,0.000304
"X5895",16,0,0.000279,0.000772,0.00043,0.000552,0.000517,0.000495,0.008277,3.7e-05,0.000439,0.000596,0,0.000147
"X5912",16,0,0.00015,0.00044,0.000323,0.000403,0.000348,0.00037,0.005564,2.1e-05,0.000302,0.000393,0,8.6e-05
"X5919",16,0,0.000252,0.002393,0.000433,0.000763,0.000788,0.000603,0.012608,0.000147,0.000474,0.001102,0,0.000589
"X5931",16,0,0.000324,0.001073,0.000522,0.00064,0.000587,0.000596,0.009394,4.4e-05,0.000494,0.00068,0,0.000175
"X5932",16,0,0.000276,0.001509,0.000453,0.000976,0.000731,0.000695,0.011697,9.2e-05,0.000535,0.000927,0,0.000368
"X5970",16,0,0.000232,0.002201,0.000343,0.000476,0.000514,0.000391,0.008227,0.000116,0.000267,0.000761,0,0.000463
"X5971",16,0,0.000235,0.005546,0.000328,0.000439,0.000849,0.000356,0.013578,0.000347,0.000108,0.001589,2e-06,0.00139
"X5972",16,0,0.000267,0.000866,0.000283,0.000508,0.000431,0.000398,0.006903,4.5e-05,0.000335,0.000528,0,0.000181
"X5973",16,0,0.000191,0.000623,0.000267,0.00034,0.000326,0.000295,0.005215,2.8e-05,0.000266,0.000386,0,0.000113
"X6003",16,0,0.000342,0.000809,0.000392,0.000589,0.000505,0.000488,0.008087,3.6e-05,0.000429,0.000582,0,0.000144
"X6014",16,0,0.000295,0.000715,0.000469,0.000596,0.000516,0.000537,0.008251,3.1e-05,0.00045,0.000581,0,0.000122
"X6019",16,0,0.000152,0.000537,0.000194,0.000313,0.000265,0.000236,0.004235,2.6e-05,0.000208,0.000321,0,0.000106
"X6029",16,0,0.000148,0.000822,0.000211,0.000353,0.000329,0.000282,0.005265,4.6e-05,0.000232,0.000427,0,0.000183
"X6030",16,0,0.000315,0.000958,0.000451,0.000534,0.000519,0.000489,0.0083,3.6e-05,0.000441,0.000596,0,0.000145
"X6052",16,0,0.000364,0.001105,0.000623,0.000913,0.00074,0.000761,0.011835,5.3e-05,0.000626,0.000854,0,0.000214
"X6065",16,0,0.00013,0.000544,0.000225,0.000315,0.000282,0.000249,0.004508,2.5e-05,0.000228,0.000336,0,0.000101
"X6066",16,0,0.000348,0.00069,0.000461,0.000595,0.000524,0.000521,0.008388,2.3e-05,0.000474,0.000574,0,9.4e-05
"X6067",16,0,0.000206,0.000568,0.000311,0.000396,0.000359,0.000351,0.005744,2.3e-05,0.000309,0.000409,0,9.3e-05
"X6083",16,0,0.000197,0.000725,0.000279,0.000476,0.000398,0.000377,0.006368,3.7e-05,0.00032,0.000476,0,0.000147
"X6110",16,0,0.00023,0.000599,0.000321,0.000454,0.000378,0.000352,0.006054,2.6e-05,0.000323,0.000433,0,0.000103
"X6111",16,0,0.000232,0.001179,0.000321,0.000385,0.000405,0.000342,0.006484,5.6e-05,0.000285,0.000525,0,0.000225
"X6119",16,0,4e-06,0.000163,9e-06,6.6e-05,4.4e-05,1.9e-05,0.00071,1.2e-05,1.8e-05,7e-05,0,4.9e-05
"X6136",16,0,0.00026,0.000458,0.000289,0.000368,0.000339,0.00034,0.005428,1.4e-05,0.000309,0.000369,0,5.7e-05
"X6139",16,0,0.000468,0.000696,0.000489,0.000585,0.000555,0.000546,0.008878,1.9e-05,0.000514,0.000595,0,7.6e-05
"X6140",16,0,0.000377,0.00077,0.000439,0.000585,0.000514,0.000501,0.008223,2.6e-05,0.000458,0.00057,0,0.000105
"X6143",16,0,0.000128,0.000681,0.00023,4e-04,0.000338,0.000305,0.005408,4.4e-05,0.000245,0.000431,0,0.000174
"X6144",16,0,7.1e-05,0.000796,0.000147,0.000578,0.000384,0.000345,0.006148,6.4e-05,0.000248,0.00052,0,0.000255
"X6171",16,0,7.8e-05,0.001006,0.000215,0.000359,0.000316,0.000248,0.005062,5.7e-05,0.000194,0.000439,0,0.00023
"X6190",16,0,0.000156,0.001429,0.000374,0.000725,0.00058,0.000544,0.009282,7.9e-05,0.000412,0.000748,0,0.000315
"X6195",16,0,0.000191,0.000419,0.000283,0.000361,0.000314,0.000308,0.005029,1.5e-05,0.000283,0.000346,0,5.9e-05
"X6197",16,0,0.000251,0.000456,0.000299,0.000361,0.000332,0.000321,0.005313,1.3e-05,0.000305,0.000359,0,5e-05
"X6200",16,0,0.000256,0.000755,0.000335,0.000495,0.000423,0.000411,0.006774,3e-05,0.000359,0.000488,0,0.000121
"X6201",16,0,0.000235,0.00044,0.000298,0.000381,0.000337,0.000332,0.005396,1.5e-05,0.000305,0.00037,0,6.1e-05
"X6217",16,0,0.000749,0.003561,0.001201,0.001974,0.00169,0.001518,0.027041,0.000175,0.001318,0.002062,0,0.000698
"X6224",16,0,0.000325,0.000537,0.000362,0.000404,0.000395,0.000395,0.006325,1.3e-05,0.000367,0.000423,0,5.3e-05
"X6239",16,0,9.4e-05,0.001527,0.000199,0.000462,0.000437,0.000294,0.006998,0.000105,0.000214,0.000661,0,0.000419
"X6242",16,0,0.000172,0.000564,0.000243,0.000421,0.000326,0.000287,0.005215,3e-05,0.000263,0.000389,0,0.000118
"X6249",16,0,0.000332,0.000832,0.000402,0.000574,0.000495,0.00049,0.007923,3.2e-05,0.000427,0.000563,0,0.000127
"X6250",16,0,4.6e-05,0.000216,7.6e-05,0.000126,0.000105,8.5e-05,0.001674,1.2e-05,8e-05,0.00013,0,4.7e-05
"X6259",16,0,0.000232,0.000321,0.000266,0.000288,0.000276,0.000275,0.004414,6e-06,0.000264,0.000288,0,2.3e-05
"X6260",16,0,0.000258,0.000696,0.000352,0.000447,0.000407,0.000385,0.006508,2.7e-05,0.00035,0.000463,0,0.000106
"X6265",16,0,2.6e-05,0.001458,0.000515,0.000981,0.000728,0.000698,0.011641,8.8e-05,0.00054,0.000915,0,0.000351
"X6266",16,0,2.7e-05,0.001639,0.000391,0.000808,0.000662,0.000597,0.010585,0.000104,0.000441,0.000882,0,0.000414
"X6273",16,0,0.000306,0.000512,0.000329,0.000396,0.000374,0.000363,0.005989,1.5e-05,0.000342,0.000406,0,6e-05
"X6283",16,0,0.000487,0.002181,0.000938,0.001487,0.001207,0.001092,0.019306,0.000106,0.00098,0.001433,0,0.000426
"X6286",16,0,0.00015,7e-04,0.000257,0.000399,0.000349,0.000348,0.005583,3.2e-05,0.00028,0.000418,0,0.000129
"X6288",16,0,0.000135,0.000911,0.000235,0.000464,0.000388,0.000291,0.006212,6e-05,0.000259,0.000517,0,0.000242
"X6296",16,0,0.000174,0.000682,0.000206,0.000478,0.000349,0.00027,0.005591,4.1e-05,0.000261,0.000437,0,0.000165
"X6305",16,0,7.1e-05,0.001711,0.000131,0.000434,0.000441,0.000233,0.007048,0.000127,0.000169,0.000712,0,0.00051
"X6325",16,0,0.000122,0.001311,0.000557,0.000913,0.000691,0.000676,0.011052,7.6e-05,0.000529,0.000853,0,0.000304
"X6328",16,0,0.000293,0.001623,0.000346,0.000486,0.000572,0.000387,0.009157,0.000105,0.000348,0.000796,0,0.00042
"X6336",16,0,0.000309,0.000514,0.000342,0.000436,4e-04,0.000408,0.006402,1.6e-05,0.000366,0.000435,0,6.5e-05
"X6349",16,0,1.9e-05,0.001007,0.000362,0.000886,0.000591,0.000615,0.009456,7.9e-05,0.000423,0.000759,0,0.000316
"X6351",16,0,2.5e-05,0.000136,4e-05,7.2e-05,6.4e-05,5.7e-05,0.001026,8e-06,4.7e-05,8.2e-05,0,3.3e-05
"X6365",16,0,0.000337,0.001539,0.000426,0.000488,0.000543,0.000452,0.008686,7.2e-05,0.000388,0.000697,0,0.00029
"X6373",16,0,0.000214,0.000527,0.000311,0.000429,0.000372,0.000377,0.005951,2.2e-05,0.000325,0.000419,0,8.8e-05
"X6382",16,0,0.000167,0.000833,0.000292,0.00059,0.000465,0.000517,0.007432,5e-05,0.000358,0.000571,0,2e-04
"X6389",16,0,1.6e-05,0.001053,0.000336,0.000881,0.000564,0.000588,0.009028,8.3e-05,0.000387,0.000742,0,0.000333
"X6390",16,0,7.9e-05,0.001418,0.000289,0.000589,0.000486,0.000407,0.007774,7.8e-05,0.00032,0.000652,0,0.000312
"X6394",16,0,0.000285,0.000676,0.000363,0.000467,0.000425,0.000402,0.006806,2.7e-05,0.000369,0.000482,0,0.000107
"X6395",16,0,0.000326,0.00053,0.000371,0.000451,0.000414,0.000401,0.00663,1.6e-05,0.000381,0.000448,0,6.3e-05
"X6403",16,0,0.000235,0.000515,0.000301,0.000419,0.000365,0.000334,0.005847,2.2e-05,0.000318,0.000413,0,8.9e-05
"X6404",16,0,0.000248,0.000654,0.000399,0.000608,0.000487,0.00048,0.007786,3.1e-05,0.000421,0.000552,0,0.000122
"X6439",16,0,0.000325,0.000767,0.000438,0.000623,0.000539,0.000522,0.008624,3.2e-05,0.000471,0.000608,0,0.000129
"X6441",16,0,3e-04,0.001023,0.000477,0.000679,0.000637,0.000613,0.0102,5.2e-05,0.000526,0.000749,0,0.000209
"X6451",16,0,2.4e-05,0.000551,0.000299,0.000363,0.00032,0.000322,0.005122,2.6e-05,0.000265,0.000375,0,0.000104
"X6452",16,0,0.000355,0.000835,0.000374,0.000521,0.000471,0.00044,0.007542,3.1e-05,0.000406,0.000537,0,0.000123
"X6476",16,0,0.000308,0.000645,0.000436,0.000568,5e-04,0.000511,0.008005,2.5e-05,0.000446,0.000554,0,0.000101
"X6486",16,0,6.2e-05,0.000837,0.000136,0.000471,0.000324,0.000219,0.005176,5.9e-05,0.000197,0.00045,0,0.000237
"X6492",16,0,0.000323,0.000516,0.000396,0.000469,0.000432,0.000433,0.006907,1.4e-05,0.000401,0.000462,0,5.7e-05
"X6493",16,0,0.000185,0.000569,0.000328,0.000509,0.000415,0.000422,0.006648,2.9e-05,0.000354,0.000477,0,0.000115
"X6495",16,0,7.9e-05,0.000555,0.000237,0.00042,0.000339,0.000386,0.005426,3.2e-05,0.000272,0.000407,0,0.000127
"X6508",16,0,0.000205,0.000308,0.000254,0.000289,0.000267,0.000274,0.004274,8e-06,0.000251,0.000284,0,3.1e-05
"X6509",16,0,3e-06,0.000438,0.000308,0.000407,0.000334,0.000359,0.005346,2.8e-05,0.000275,0.000393,0,0.000111
"X6510",16,0,0.000261,0.000636,0.000371,0.000481,0.000429,0.000411,0.006859,2.5e-05,0.000376,0.000481,0,9.9e-05
"X6512",16,0,9.2e-05,0.000736,0.000134,0.000482,0.000301,0.00019,0.00482,5.5e-05,0.000185,0.000418,0,0.000219
"X6514",16,0,0.000128,0.000705,0.000211,0.000391,0.00032,0.00029,0.005126,4.1e-05,0.000233,0.000408,0,0.000165
"X6523",16,0,0.000191,0.000385,0.000239,0.000306,0.00028,0.000282,0.004479,1.2e-05,0.000253,0.000306,0,5e-05
"X6524",16,0,2e-04,0.000639,0.000271,0.000404,0.00035,0.000294,0.005603,3.4e-05,0.000278,0.000422,0,0.000135
"X6533",16,0,0.000211,0.000919,0.000363,0.000561,0.00048,0.00048,0.007675,4.4e-05,0.000386,0.000573,0,0.000175
"X6564",16,0,0.000221,0.000522,0.000326,0.000455,0.000391,0.000403,0.006256,2.1e-05,0.000345,0.000437,0,8.6e-05
"X6579",16,0,0.000165,0.000793,0.000224,0.000446,0.000367,0.000289,0.005877,4.9e-05,0.000262,0.000472,0,0.000197
"X6580",16,0,0.000191,0.000965,0.000271,0.000573,0.00047,0.000425,0.007514,6.3e-05,0.000336,0.000604,0,0.000252
"X6583",16,0,0.000315,0.000698,0.000377,0.000475,0.000448,0.000425,0.007167,2.7e-05,0.00039,0.000506,0,0.000108
"X6611",16,0,9.2e-05,0.000348,0.000145,0.000251,2e-04,0.000185,0.003198,2e-05,0.000158,0.000242,0,7.9e-05
"X6614",16,0,0.000194,0.000503,0.000258,0.000352,0.000304,0.000288,0.004866,2e-05,0.000262,0.000347,0,8e-05
"X6626",16,0,0.000392,0.003033,0.001109,0.001998,0.00152,0.001262,0.024327,0.000183,0.001131,0.00191,1e-06,0.000731
"X6658",16,0,0.000266,0.000771,0.000435,0.000654,0.00053,0.000504,0.008474,4.1e-05,0.000442,0.000617,0,0.000164
"X6660",16,0,0.000265,0.000434,0.000327,0.000384,0.000352,0.000339,0.005637,1.1e-05,0.000329,0.000376,0,4.4e-05
"X6664",16,0,0.000299,0.000509,0.000353,0.000407,0.000387,0.00038,0.006186,1.4e-05,0.000357,0.000416,0,5.5e-05
"X6680",16,0,0.000229,0.00085,0.000385,0.000527,0.000461,0.000432,0.00737,3.9e-05,0.000378,0.000544,0,0.000156
"X6707",16,0,6e-06,0.001215,0.000325,0.000636,0.000507,0.000493,0.008112,7.1e-05,0.000355,0.000659,0,0.000286
"X6713",16,0,5.6e-05,0.000736,0.000437,0.000589,0.000503,0.00055,0.008041,4.4e-05,0.000408,0.000597,0,0.000178
"X6716",16,0,0.000288,0.000826,0.00034,0.000439,0.000408,0.000375,0.006528,3.2e-05,0.000339,0.000477,0,0.000129
"X6720",16,0,3.3e-05,0.001073,0.000303,0.000443,0.00043,0.000366,0.006882,6.5e-05,0.000292,0.000568,0,0.000259
"X6725",16,0,0.000199,0.000584,0.000289,0.000416,0.000351,0.000311,0.005618,2.9e-05,0.00029,0.000412,0,0.000115
"X6755",16,0,0.000283,0.000725,0.000352,0.000445,0.000414,0.000388,0.006621,2.7e-05,0.000355,0.000472,0,0.00011
"X6757",16,0,0.000167,0.000326,0.000208,0.000268,0.000244,0.000247,0.003905,1.1e-05,0.00022,0.000268,0,4.6e-05
"X6777",16,0,0.000379,0.000553,0.000441,0.000488,0.000467,0.000477,0.007471,1.1e-05,0.000443,0.000491,0,4.6e-05
"X6778",16,0,0.000346,0.000805,0.000424,0.00054,0.000505,0.000512,0.008084,2.8e-05,0.000445,0.000566,0,0.000114
"X6805",16,0,0.000227,0.000505,0.000287,0.000387,0.000343,0.000333,0.005494,2e-05,0.000301,0.000386,0,7.9e-05
"X6806",16,0,4.9e-05,0.000709,0.00016,0.000442,0.000321,0.000315,0.005139,4.8e-05,0.000218,0.000424,0,0.000194
"X6809",16,0,0.000361,0.000644,0.000438,0.000513,0.000486,0.00047,0.007775,2e-05,0.000442,0.00053,0,8.2e-05
"X6812",16,0,0.00034,0.000755,0.00035,0.000514,0.000461,0.000449,0.007377,3.1e-05,0.000395,0.000527,0,0.000124
"X6815",16,0,0.000242,0.000639,0.000446,0.000559,5e-04,0.000526,0.008,2.5e-05,0.000446,0.000554,0,0.000101
"X6823",16,0,0.000273,0.000913,0.00041,0.00059,0.000523,0.000493,0.008366,4.5e-05,0.000427,0.000619,0,0.00018
"X6824",16,0,0.000341,0.001178,0.000484,0.000701,0.000651,0.000641,0.01042,5.6e-05,0.000531,0.000771,0,0.000225
"X6830",16,0,0.000288,0.000737,0.000473,0.000643,0.000553,0.000527,0.008847,3e-05,0.000488,0.000618,0,0.000122
"X6878",16,0,0.000196,0.000568,0.000243,0.000366,0.000322,0.000289,0.005158,2.8e-05,0.000263,0.000382,0,0.000112
"X6880",16,0,0.000183,0.001062,0.000556,0.000786,0.000674,0.000703,0.010781,5.1e-05,0.000565,0.000783,0,0.000205
"X6888",16,0,0.000585,0.001594,0.000733,0.001144,0.000951,0.000858,0.015218,7.1e-05,8e-04,0.001102,0,0.000283
"X6903",16,0,0.000269,0.000653,0.000331,0.000495,0.000415,0.000403,0.006639,2.6e-05,0.00036,0.000469,0,0.000102
"X6907",16,0,0.00025,0.001448,0.000554,0.001033,0.00077,0.000608,0.012319,9.3e-05,0.000571,0.000969,0,0.000374
"X6914",16,0,0.000173,0.000707,3e-04,0.000461,0.000386,0.000346,0.006175,3.4e-05,0.000313,0.000459,0,0.000137
"X6915",16,0,0.000241,0.000825,0.000329,0.000541,0.000448,0.000443,0.007175,3.7e-05,0.000369,0.000528,0,0.00015
"X6916",16,0,0.000312,0.000623,0.00035,0.000475,0.000429,0.000434,0.006869,2.4e-05,0.000378,0.000481,0,9.6e-05
"X6917",16,0,0.000274,0.001039,0.000307,0.000399,0.000386,0.000346,0.006181,4.5e-05,0.00029,0.000482,0,0.00018
"X6932",16,0,0.000331,0.000838,0.000477,0.000574,0.000528,0.000506,0.008445,3e-05,0.000464,0.000592,0,0.00012
"X6945",16,0,0.00013,0.000585,0.000255,0.00042,0.000337,0.000303,0.005391,3.3e-05,0.000267,0.000406,0,0.00013
"X6953",16,0,0.000396,0.000751,0.000442,0.000576,0.000523,0.000506,0.00837,2.6e-05,0.000467,0.000579,0,0.000105
"X6954",16,0,6.3e-05,0.000742,0.00014,0.000513,0.000365,0.00046,0.005841,5.5e-05,0.000248,0.000483,0,0.000221
"X6980",16,0,0.000247,0.000481,0.00026,0.00041,0.000336,0.000308,0.005381,2.1e-05,0.000292,0.000381,0,8.3e-05
"X6985",16,0,0.000228,0.005417,0.000324,0.000667,0.000786,0.000433,0.012581,0.000313,0.000118,0.001454,2e-06,0.001253
"X6988",16,0,0.000253,0.000435,0.000313,0.000382,0.00034,0.000325,0.005443,1.3e-05,0.000313,0.000367,0,5e-05
"X6989",16,0,0.000207,0.000828,0.000314,0.000442,0.000389,0.00034,0.006224,3.6e-05,0.000312,0.000466,0,0.000145
"X7048",16,0,0.000285,0.000626,0.000353,0.000508,0.000434,0.00043,0.00695,2.5e-05,0.00038,0.000489,0,0.000102
"X7058",16,0,0.000199,0.000493,0.000216,0.00032,0.000281,0.000253,0.0045,2.3e-05,0.000233,0.00033,0,9.1e-05
"X7067",16,0,0.000319,0.001912,0.000408,0.000532,0.000545,0.000458,0.008722,9.3e-05,0.000347,0.000743,0,0.000372
"X7070",16,0,0.000217,0.000917,0.000311,0.000583,0.000475,0.000393,0.0076,5.7e-05,0.000354,0.000596,0,0.000227
"X7078",16,0,0.000395,0.000934,0.000559,0.000789,0.000674,0.000678,0.010783,4e-05,0.000588,0.00076,0,0.000161
"X7097",16,0,3.4e-05,0.001763,6.7e-05,0.000344,0.000398,1e-04,0.006368,0.000144,9.1e-05,0.000705,0,0.000576
"X7101",16,0,0.000257,0.000378,0.000288,0.000341,0.000313,0.000309,0.005016,9e-06,0.000293,0.000334,0,3.8e-05
