"","nobs","NAs","Minimum","Maximum","1. Quartile","3. Quartile","Mean","Median","Sum","SE Mean","LCL Mean","UCL Mean","Variance","Stdev"
"X10773",16,0,0.000284,0.000975,0.00047,0.000767,0.000605,0.000589,0.009687,5e-05,5e-04,0.000711,0,0.000199
"X10799",16,0,3.8e-05,0.000679,0.000174,0.000381,3e-04,0.000301,0.004794,4.4e-05,0.000205,0.000394,0,0.000178
"X10800",16,0,0.000297,0.000888,0.000456,0.000586,0.000533,0.000543,0.008527,3.4e-05,0.000461,0.000605,0,0.000135
"X10810",16,0,0.000245,0.000773,0.000431,0.000525,0.000485,0.000464,0.007755,2.9e-05,0.000422,0.000547,0,0.000118
"X10813",16,0,7.5e-05,0.001013,0.000223,0.000688,0.000491,0.000494,0.007857,7.7e-05,0.000327,0.000656,0,0.000309
"X10817",16,0,0.000229,0.000435,0.000263,0.000324,3e-04,0.000272,0.004805,1.5e-05,0.000268,0.000332,0,6e-05
"X10822",16,0,0.000187,0.001091,0.000325,0.000562,0.000491,0.000446,0.007854,6.7e-05,0.000349,0.000633,0,0.000266
"X10824",16,0,0.000149,0.001146,0.000221,0.00046,0.000422,0.000345,0.006753,7e-05,0.000273,0.000571,0,0.000279
"X10826",16,0,0.00015,0.001295,0.000227,0.000451,0.000413,0.000312,0.006613,7.9e-05,0.000245,0.000581,0,0.000315
"X10830",16,0,0.000306,0.000643,0.000431,0.000544,0.000487,0.00047,0.00779,2.2e-05,0.000439,0.000535,0,9e-05
"X10847",16,0,0.000199,0.000623,0.000284,0.000477,0.000382,0.000385,0.006113,3.1e-05,0.000316,0.000448,0,0.000124
"X10866",16,0,0.000293,0.000528,0.000329,0.000406,0.000376,0.000381,0.00602,1.5e-05,0.000345,0.000407,0,5.8e-05
"X10896",16,0,0.000246,0.001027,0.000511,0.00069,0.000605,0.000612,0.009675,5e-05,0.000499,0.000711,0,0.000199
"X10912",16,0,0.000225,0.000686,0.00034,0.000463,0.000399,0.000363,0.006386,2.8e-05,0.000339,0.000459,0,0.000112
"X10917",16,0,0.000327,0.001032,0.00046,0.000662,0.00058,0.000548,0.009284,5e-05,0.000473,0.000687,0,0.000201
"X10922",16,0,0.000261,0.000653,0.000462,0.000552,0.000497,0.000496,0.007958,2.6e-05,0.000443,0.000552,0,0.000103
"X10926",16,0,0.000313,0.001104,0.000454,0.000852,0.00063,0.000537,0.010073,6.8e-05,0.000486,0.000774,0,0.00027
"X10930",16,0,0.000239,0.000688,0.000343,0.000425,0.000391,0.00038,0.006263,2.5e-05,0.000338,0.000445,0,0.000101
"X10931",16,0,0.000232,0.001226,0.000463,0.000787,0.000633,0.000628,0.010131,6.4e-05,0.000496,0.00077,0,0.000257
"X10937",16,0,2.5e-05,0.000525,0.000339,4e-04,0.000364,0.000371,0.005826,2.9e-05,0.000302,0.000426,0,0.000116
"X10942",16,0,0.000203,0.000615,0.000316,0.000432,0.000386,0.000344,0.006175,2.8e-05,0.000325,0.000447,0,0.000114
"X10944",16,0,0.000219,0.001006,0.000321,0.000822,0.000567,0.000481,0.009075,7.1e-05,0.000416,0.000718,0,0.000284
"X10959",16,0,4e-05,0.00133,0.000124,0.000408,0.000324,0.000175,0.00518,9e-05,0.000133,0.000515,0,0.000359
"X10999",16,0,0.000255,0.000808,0.000361,0.000593,0.00048,0.000442,0.007684,3.9e-05,0.000397,0.000563,0,0.000156
"X11021",16,0,9.8e-05,0.000495,0.000202,0.000374,0.000299,0.000294,0.004789,3e-05,0.000235,0.000363,0,0.00012
"X11031",16,0,0.000199,0.00085,0.000269,0.000452,0.000404,0.000361,0.00647,4.7e-05,0.000305,0.000504,0,0.000187
"X11035",16,0,0.000299,0.001081,0.000343,0.000529,0.00048,0.000408,0.007684,5.6e-05,0.000361,0.000599,0,0.000223
"X11040",16,0,0.000213,0.001087,0.00044,0.000836,0.000639,0.000591,0.010228,6.9e-05,0.000491,0.000787,0,0.000278
"X11074",16,0,0.000304,0.00091,0.000411,0.000613,0.00053,0.000503,0.008481,4.1e-05,0.000442,0.000618,0,0.000165
"X11077",16,0,0.000143,7e-04,0.000352,0.000499,0.000438,0.00044,0.007015,3.5e-05,0.000365,0.000512,0,0.000139
"X11110",16,0,1.3e-05,0.000878,3.3e-05,6.9e-05,0.00014,4.7e-05,0.002235,6.1e-05,1e-05,0.00027,0,0.000244
"X11119",16,0,0.000315,0.000555,0.000362,0.000421,0.000408,0.000393,0.006528,1.8e-05,0.00037,0.000446,0,7.2e-05
"X11140",16,0,0.000225,0.000902,0.000522,0.000726,0.000606,0.000656,0.009696,4.3e-05,0.000514,0.000698,0,0.000172
"X11142",16,0,0.000104,0.000616,0.000213,0.000353,0.000304,0.000272,0.00486,3.3e-05,0.000234,0.000374,0,0.000132
"X11169",16,0,0.000157,0.000402,0.000278,0.000325,3e-04,0.00031,0.004806,1.4e-05,0.00027,0.000331,0,5.8e-05
"X11173",16,0,0.000298,0.000524,0.000359,0.000467,0.000415,0.000414,0.00664,1.8e-05,0.000377,0.000453,0,7.2e-05
"X11186",16,0,0.000224,0.000549,0.000379,0.000481,0.000429,0.000435,0.006862,2.1e-05,0.000385,0.000473,0,8.2e-05
"X11188",16,0,0.000125,0.00059,0.000352,0.000466,0.000398,0.000398,0.006371,3.1e-05,0.000332,0.000465,0,0.000125
"X11190",16,0,0.000344,0.000698,0.000412,0.00054,0.000493,0.00048,0.007882,2.7e-05,0.000435,0.00055,0,0.000109
"X11212",16,0,0.000109,0.002642,0.000184,0.000401,0.000469,0.000296,0.00751,0.000153,0.000144,0.000795,0,0.000611
"X11225",16,0,0.000134,0.001225,0.000273,0.000559,0.000497,0.000444,0.007949,8.4e-05,0.000318,0.000675,0,0.000335
"X11230",16,0,0.000155,0.000746,0.000393,0.000624,0.000494,0.000517,0.007909,4.2e-05,0.000406,0.000583,0,0.000166
"X11258",16,0,0.000249,0.000599,0.000303,0.000452,0.00039,0.000373,0.006244,2.6e-05,0.000335,0.000445,0,0.000103
"X11259",16,0,0.000258,0.000427,0.000311,0.000389,0.000348,0.000347,0.00557,1.2e-05,0.000322,0.000375,0,5e-05
"X11282",16,0,0.000248,0.000856,0.000423,0.00058,0.000508,0.000529,0.008131,3.5e-05,0.000433,0.000583,0,0.000141
"X11298",16,0,0.000282,0.00099,0.000529,0.000755,0.000636,0.000599,0.010183,4.7e-05,0.000537,0.000736,0,0.000187
"X11331",16,0,7.2e-05,0.000853,0.000162,0.000335,0.000287,0.000188,0.004586,5.7e-05,0.000166,0.000408,0,0.000227
"X11334",16,0,0.000131,0.000389,0.000266,0.000329,0.000286,0.000298,0.004576,1.9e-05,0.000246,0.000326,0,7.6e-05
"X11342",16,0,0.000184,0.00082,0.00033,0.000448,0.000402,0.000385,0.006427,3.4e-05,0.000329,0.000475,0,0.000137
"X11378",16,0,0.000194,0.000338,0.000249,0.000314,0.000274,0.000262,0.004376,1.1e-05,0.00025,0.000297,0,4.3e-05
"X11383",16,0,0.000253,0.001678,8e-04,0.001259,0.001011,0.001107,0.016182,9.8e-05,0.000803,0.00122,0,0.000391
"X11384",16,0,8.1e-05,0.000438,0.000142,0.000298,0.000231,0.000231,0.003697,2.6e-05,0.000175,0.000287,0,0.000104
"X11392",16,0,0.000207,0.000568,0.000313,0.000462,0.00038,0.000379,0.006086,2.5e-05,0.000326,0.000434,0,0.000101
"X11395",16,0,1.2e-05,0.000286,0.000104,0.000209,0.000157,0.000165,0.002513,2e-05,0.000114,2e-04,0,8e-05
"X11397",16,0,0.000206,0.000896,0.000411,0.000794,0.000615,0.000697,0.009833,5.8e-05,0.000492,0.000738,0,0.000231
"X11399",16,0,0.000136,0.001123,0.000252,0.000657,0.000491,0.000431,0.007858,7.1e-05,0.00034,0.000642,0,0.000283
"X11401",16,0,0.000147,0.002355,0.000261,0.000493,5e-04,0.000348,0.008008,0.00013,0.000223,0.000778,0,0.000521
"X11406",16,0,2.4e-05,0.001128,0.000213,0.000607,0.000427,0.000412,0.006827,7.1e-05,0.000275,0.000578,0,0.000284
"X11411",16,0,0.00057,0.007461,0.001272,0.002282,0.002249,0.001892,0.035987,0.000442,0.001307,0.003191,3e-06,0.001768
"X11433",16,0,0.000111,0.000591,0.000187,4e-04,0.000308,0.000287,0.004933,3.8e-05,0.000226,0.00039,0,0.000154
"X11452",16,0,0.00026,0.000868,0.000426,0.000647,0.000529,0.000498,0.008467,3.9e-05,0.000446,0.000613,0,0.000157
"X11490",16,0,0.000237,0.000544,0.000412,0.000494,0.000439,0.000443,0.007023,1.9e-05,0.000399,0.000479,0,7.4e-05
"X11491",16,0,9.7e-05,0.001218,0.000497,0.000781,0.000666,0.000619,0.010659,7.9e-05,0.000497,0.000835,0,0.000317
"X11492",16,0,0.000184,0.000863,0.000302,0.000408,0.000376,0.000368,0.006012,3.8e-05,0.000295,0.000457,0,0.000152
"X11493",16,0,0.000129,0.001338,0.00024,0.000472,0.000426,0.000278,0.006809,8.9e-05,0.000237,0.000614,0,0.000354
"X11494",16,0,8.5e-05,0.001229,0.000134,0.000475,0.000326,0.000163,0.00521,8e-05,0.000156,0.000495,0,0.000319
"X11501",16,0,0.000346,0.000507,0.000377,0.000488,0.000439,0.000462,0.007027,1.5e-05,0.000408,0.000471,0,5.9e-05
"X11503",16,0,0.000297,0.000533,0.000357,0.000422,0.000398,0.00039,0.006374,1.7e-05,0.000363,0.000434,0,6.6e-05
"X11505",16,0,0.000246,0.00104,0.000412,0.000686,0.000567,0.000541,0.00907,5.7e-05,0.000445,0.000688,0,0.000228
"X11545",16,0,0.00026,0.000914,0.000401,0.000653,0.000534,0.000494,0.00855,4.8e-05,0.000431,0.000638,0,0.000194
"X11553",16,0,9.7e-05,0.000505,0.00022,0.000434,0.000308,0.000273,0.004922,3.6e-05,0.000231,0.000385,0,0.000144
"X11566",16,0,0.000252,0.000557,0.000341,0.000455,0.000392,0.000376,0.00627,2e-05,0.000349,0.000435,0,8.1e-05
"X11567",16,0,0.00027,0.000628,0.00038,0.000419,0.000403,0.000406,0.006454,2.1e-05,0.000359,0.000447,0,8.2e-05
"X11574",16,0,0.000274,0.001425,0.000498,0.000765,0.000678,0.000688,0.01085,6.6e-05,0.000537,0.00082,0,0.000266
"X11581",16,0,0.00024,0.000546,0.000382,0.000444,0.000412,0.000408,0.006584,2e-05,0.000369,0.000454,0,8e-05
"X11584",16,0,0.000372,0.001538,0.000475,0.000838,0.000686,0.000598,0.01097,7.7e-05,0.000522,0.00085,0,0.000308
"X11587",16,0,0.000137,0.000781,0.000304,0.000456,0.000379,0.000346,0.006059,4.1e-05,0.000291,0.000467,0,0.000165
"X11591",16,0,0.000227,0.001104,0.000393,0.000643,0.000555,0.000525,0.008879,5.6e-05,0.000437,0.000673,0,0.000222
"X11592",16,0,0.000273,0.000774,0.000344,0.000445,0.000405,0.000384,0.006473,2.9e-05,0.000342,0.000467,0,0.000117
"X11594",16,0,0.000116,0.00043,0.000182,0.000288,0.000247,0.000236,0.00395,2.3e-05,0.000198,0.000296,0,9.1e-05
"X11600",16,0,0.000273,0.001203,0.000648,0.000875,0.000758,0.000814,0.012129,5.7e-05,0.000637,0.000879,0,0.000227
"X11616",16,0,0.000233,0.000467,0.000285,0.000377,0.000335,0.000331,0.005364,1.7e-05,0.000299,0.000372,0,6.8e-05
"X11644",16,0,0.000161,0.000576,0.000223,0.000375,0.000307,0.000277,0.004906,2.9e-05,0.000246,0.000368,0,0.000114
"X11647",16,0,0.00026,0.000592,0.000303,0.000393,0.00036,0.00033,0.005752,2e-05,0.000316,0.000403,0,8.2e-05
"X11648",16,0,0.000154,0.000759,0.000279,0.000383,0.000352,0.000322,0.005628,3.5e-05,0.000277,0.000426,0,0.00014
"X11660",16,0,0.00031,0.000666,0.000384,0.000457,0.000435,0.000405,0.006955,2.2e-05,0.000388,0.000481,0,8.8e-05
"X11661",16,0,0.000425,0.000949,0.000474,0.000722,0.000606,0.000547,0.009703,4e-05,0.000521,0.000692,0,0.00016
"X11666",16,0,0.000161,0.000539,0.00032,0.000418,0.000367,0.000372,0.005877,2.3e-05,0.000318,0.000417,0,9.3e-05
"X11668",16,0,0.000161,0.001225,0.000183,0.000381,0.000345,0.000299,0.005519,6.5e-05,0.000207,0.000483,0,0.000259
"X11679",16,0,0.000176,0.000839,0.000317,0.000608,0.00047,0.000476,0.007523,5.3e-05,0.000358,0.000583,0,0.000211
"X11703",16,0,0.000278,0.000643,0.000344,0.000512,0.000448,0.000463,0.007169,2.8e-05,0.000389,0.000507,0,0.000111
"X11709",16,0,0.000164,0.00069,0.000371,0.000526,0.000456,0.000437,0.007303,3.4e-05,0.000384,0.000529,0,0.000136
"X11712",16,0,0.000172,0.000732,0.000281,0.000536,0.000396,0.000349,0.006341,4e-05,0.00031,0.000483,0,0.000162
"X11726",16,0,0.00033,0.000952,0.000435,0.000602,0.000553,0.000537,0.008855,4.1e-05,0.000467,0.00064,0,0.000163
"X11758",16,0,0.000291,0.000722,0.000339,0.000548,0.000455,0.000385,0.007283,3.7e-05,0.000376,0.000534,0,0.000149
"X11783",16,0,0.00034,0.001034,0.000427,0.000525,0.000506,0.000456,0.008093,4.1e-05,0.000419,0.000593,0,0.000164
"X11796",16,0,7e-05,0.001248,0.000233,0.000678,0.000506,0.000442,0.008092,8.7e-05,0.000321,0.000691,0,0.000347
"X11812",16,0,9.5e-05,0.000719,0.00025,0.00038,0.000318,0.00029,0.005085,4e-05,0.000232,0.000404,0,0.000161
"X11814",16,0,0.000172,0.000397,0.000202,0.000337,0.000268,0.000247,0.004282,1.8e-05,0.00023,0.000306,0,7.1e-05
"X11817",16,0,0.000203,0.000469,0.000274,0.000402,0.000334,0.000327,0.005344,2.2e-05,0.000286,0.000382,0,8.9e-05
"X11821",16,0,0.000339,0.000915,0.00046,0.000665,0.000566,0.000509,0.009057,4.5e-05,0.000471,0.000661,0,0.000179
"X11827",16,0,0.000236,0.000798,0.000417,0.000651,0.000536,0.000541,0.008569,4.2e-05,0.000446,0.000625,0,0.000168
"X11873",16,0,0.000206,0.000663,0.000263,0.000413,0.000356,0.000342,0.005703,3e-05,0.000292,0.00042,0,0.00012
"X11880",16,0,2e-04,0.000613,0.000252,0.000356,0.000338,0.000339,0.005406,2.5e-05,0.000284,0.000392,0,0.000101
"X11895",16,0,0.000181,0.000527,0.000377,0.000457,0.000403,4e-04,0.006456,2.1e-05,0.000359,0.000448,0,8.4e-05
"X11896",16,0,0.000181,0.00075,0.000232,0.000411,0.000327,0.000273,0.005227,3.7e-05,0.000247,0.000406,0,0.000149
"X11897",16,0,0.000262,0.001186,0.000506,0.00078,0.000661,0.000659,0.010579,6.5e-05,0.000523,8e-04,0,0.00026
"X11899",16,0,0.000168,0.000473,0.000229,0.000324,0.000289,0.000271,0.004629,2.3e-05,0.00024,0.000339,0,9.2e-05
"X11900",16,0,0.000227,0.003418,0.000454,0.000882,0.000863,0.000579,0.013803,0.000202,0.000433,0.001293,1e-06,0.000807
"X11904",16,0,0.000146,0.000368,0.000169,0.00029,0.000234,0.000226,0.003737,1.8e-05,0.000194,0.000273,0,7.4e-05
"X11906",16,0,1.5e-05,0.002208,0.000348,0.000987,0.000781,0.00061,0.012488,0.000144,0.000473,0.001088,0,0.000577
"X11911",16,0,0.000211,0.00069,0.000263,0.000449,0.000373,0.000367,0.00596,3.3e-05,0.000303,0.000442,0,0.000131
"X11927",16,0,0.000129,0.00101,0.000385,0.000805,0.000562,0.000559,0.008987,6.9e-05,0.000416,0.000708,0,0.000274
"X11954",16,0,1e-04,0.003108,0.000324,0.001411,0.001088,0.000957,0.017407,0.000233,0.000591,0.001585,1e-06,0.000932
"X11962",16,0,3.9e-05,0.006309,8.4e-05,0.000339,0.000797,0.000142,0.01275,0.000432,-0.000123,0.001717,3e-06,0.001726
"X11970",16,0,9.1e-05,0.000619,0.000195,0.00042,0.000316,0.00027,0.005061,4.1e-05,0.000229,0.000403,0,0.000163
"X11981",16,0,0.000188,0.00069,0.000257,0.000416,0.000351,0.000306,0.005619,3.5e-05,0.000277,0.000425,0,0.000139
"X11983",16,0,0.000291,0.000629,0.000382,0.000523,0.000448,0.00042,0.007172,2.6e-05,0.000392,0.000504,0,0.000105
"X11998",16,0,0.000187,0.001338,0.00047,0.000894,0.000703,0.000667,0.011253,8.7e-05,0.000517,0.000889,0,0.000349
"X12002",16,0,0.000269,0.00055,0.000319,0.000443,0.000379,0.00035,0.006064,2.3e-05,0.000331,0.000427,0,9e-05
"X12007",16,0,0.000228,0.001455,0.000256,0.00063,0.000475,0.000284,0.007603,8.3e-05,0.000298,0.000652,0,0.000332
"X12009",16,0,0.000294,0.000776,0.000345,0.00048,0.000432,0.000423,0.006913,2.9e-05,0.00037,0.000494,0,0.000117
"X12012",16,0,0.000135,0.001187,0.000305,0.000534,0.000437,0.000385,0.006985,5.9e-05,0.000311,0.000562,0,0.000235
"X12030",16,0,8.5e-05,0.00078,0.000151,0.000324,0.000274,0.00019,0.004387,5.1e-05,0.000166,0.000382,0,0.000203
"X12031",16,0,0.00016,0.000486,0.000244,0.000354,0.000298,0.000274,0.004765,2.3e-05,0.000249,0.000346,0,9.1e-05
"X12072",16,0,0.000143,0.001118,0.000214,0.000343,0.000352,0.000274,0.005636,6.5e-05,0.000214,0.000491,0,0.00026
"X12075",16,0,0.000189,0.000805,0.000324,0.000566,0.000461,0.00044,0.007372,4.6e-05,0.000363,0.000558,0,0.000183
"X12082",16,0,0.000262,0.000488,0.000305,0.000388,0.000345,0.000334,0.005525,1.6e-05,0.000311,0.00038,0,6.5e-05
"X12095",16,0,0.000117,0.000634,0.000284,0.000468,0.000359,0.000329,0.005746,3.3e-05,0.000288,0.00043,0,0.000134
"X12098",16,0,0.000317,0.000708,0.000388,0.000457,0.000438,0.000423,0.007011,2.6e-05,0.000383,0.000493,0,0.000103
"X12099",16,0,3.4e-05,0.00298,0.000139,0.000684,0.000656,0.000346,0.01049,0.000207,0.000215,0.001096,1e-06,0.000826
"X12172",16,0,0.000194,0.00068,0.000292,0.000426,0.000367,0.000348,0.00587,3e-05,0.000302,0.000432,0,0.000122
"X12174",16,0,9e-05,0.000682,0.000162,0.000485,0.000335,0.000277,0.005363,4.9e-05,0.00023,0.00044,0,0.000197
"X12178",16,0,0.000329,0.002121,0.000568,0.000904,0.00078,0.000693,0.012476,0.000104,0.000558,0.001002,0,0.000417
"X12180",16,0,0.000405,0.003148,0.000628,0.001225,0.00108,0.000961,0.017287,0.000173,0.000713,0.001448,0,0.00069
"X12224",16,0,0.000317,0.000743,0.000452,0.000621,0.000541,0.000559,0.008655,3.2e-05,0.000474,0.000608,0,0.000126
"X12246",16,0,0.000113,0.000417,0.00018,0.000376,0.000283,0.000335,0.004533,2.8e-05,0.000223,0.000343,0,0.000113
"X12249",16,0,0.000118,0.000613,0.000169,0.000301,0.000269,0.000215,0.004301,3.8e-05,0.000187,0.000351,0,0.000153
"X12252",16,0,0.000902,0.003181,0.00111,0.001699,0.001525,0.001424,0.024397,0.000159,0.001186,0.001863,0,0.000635
"X12257",16,0,0.000292,0.000652,0.00042,0.000548,0.000472,0.000461,0.007559,2.4e-05,0.000421,0.000524,0,9.7e-05
"X12263",16,0,0.000167,0.000721,0.000308,0.000464,0.000385,0.000357,0.00616,3.3e-05,0.000315,0.000455,0,0.000132
"X12265",16,0,0.000287,0.000553,0.000379,0.000454,0.000419,0.000416,0.006699,1.6e-05,0.000385,0.000452,0,6.3e-05
"X12266",16,0,0.000143,0.000502,0.00025,0.000387,0.000325,0.000337,0.005202,2.4e-05,0.000273,0.000377,0,9.8e-05
"X12270",16,0,0.000245,0.000697,0.000349,0.000485,0.000432,0.000443,0.006914,3.2e-05,0.000365,0.000499,0,0.000126
"X12274",16,0,5.5e-05,0.001182,0.000539,0.00078,0.00062,0.000605,0.009918,6.4e-05,0.000484,0.000755,0,0.000254
"X12291",16,0,0.000144,0.000558,0.000238,0.000285,0.000282,0.000257,0.004518,2.7e-05,0.000226,0.000339,0,0.000107
"X12318",16,0,0.000109,0.001899,0.000154,0.000452,0.00041,0.000296,0.006559,0.000111,0.000173,0.000647,0,0.000445
"X12327",16,0,0.000167,0.000816,4e-04,0.000522,0.000459,0.000429,0.007343,3.6e-05,0.000383,0.000535,0,0.000143
"X12336",16,0,0.000168,0.002064,0.000282,0.000563,0.000525,0.000411,0.008403,0.000112,0.000287,0.000763,0,0.000447
"X12350",16,0,0.000235,0.000638,0.000352,0.000444,0.000401,0.00038,0.006421,2.6e-05,0.000345,0.000458,0,0.000106
"X12351",16,0,0.000143,0.001375,0.000249,0.000483,0.000423,0.000331,0.006765,7.4e-05,0.000264,0.000582,0,0.000298
"X12362",16,0,0.000225,0.000846,0.000317,0.000546,0.000456,0.000478,0.007291,4.3e-05,0.000365,0.000547,0,0.000171
"X12381",16,0,0.000168,0.000484,0.000223,0.000331,0.000284,0.00026,0.004538,2.2e-05,0.000236,0.000332,0,9e-05
"X12388",16,0,0.000191,0.000662,0.000271,0.000494,0.000394,0.000376,0.006298,3.8e-05,0.000313,0.000474,0,0.00015
"X12415",16,0,0.000145,0.001345,0.000491,0.000691,0.000608,0.000561,0.009726,6.6e-05,0.000468,0.000748,0,0.000262
"X12434",16,0,0.000105,6e-04,0.000144,0.000229,0.00021,0.000179,0.003358,3e-05,0.000147,0.000273,0,0.000118
"X12441",16,0,0.000154,0.000619,0.000269,0.000446,0.000361,0.000324,0.005778,3.5e-05,0.000287,0.000435,0,0.000139
"X12447",16,0,0.000591,0.001357,0.000796,0.001095,0.00093,0.000941,0.014873,5.2e-05,0.000818,0.001041,0,0.000209
"X12449",16,0,0.000314,0.000862,0.00041,0.000552,0.000512,0.000462,0.008186,3.7e-05,0.000433,0.00059,0,0.000147
"X12459",16,0,0.000335,0.000714,0.000389,0.000585,0.000498,0.000503,0.00797,3.1e-05,0.000433,0.000564,0,0.000123
"X12460",16,0,3.3e-05,0.000638,0.00015,0.000417,0.000266,0.000202,0.004256,4.7e-05,0.000167,0.000365,0,0.000186
"X12492",16,0,0.000258,0.000907,0.000505,0.000625,0.000577,0.000582,0.009224,4.3e-05,0.000485,0.000668,0,0.000171
"X12500",16,0,0.000153,0.000511,0.000373,0.000487,0.000412,0.000446,0.006585,2.5e-05,0.000357,0.000466,0,0.000102
"X12528",16,0,0.000163,0.000404,0.000245,0.00031,0.000276,0.00028,0.004417,1.6e-05,0.000242,0.00031,0,6.4e-05
"X12537",16,0,0.000216,0.001043,0.000414,0.00067,0.000559,0.000553,0.008937,5.3e-05,0.000446,0.000671,0,0.00021
"X12543",16,0,0.000347,0.000926,0.000442,0.000728,0.000586,0.000536,0.009383,4.6e-05,0.000489,0.000684,0,0.000183
"X12597",16,0,0.000497,0.00138,0.000668,0.000925,0.000813,0.000802,0.013007,5.4e-05,0.000698,0.000928,0,0.000215
"X12600",16,0,0.000199,0.000476,0.000222,0.000374,0.000311,0.000327,0.004974,2.2e-05,0.000263,0.000358,0,8.9e-05
"X12605",16,0,0.000121,0.000734,0.00019,0.000462,0.000346,0.000303,0.005538,4.9e-05,0.000241,0.000451,0,0.000198
"X12607",16,0,0.000484,0.001134,0.000516,0.000744,0.000656,0.00063,0.010493,4.1e-05,0.000567,0.000744,0,0.000166
"X12616",16,0,9.5e-05,0.000653,0.000204,0.000438,0.000316,0.000279,0.00505,4.1e-05,0.000229,0.000402,0,0.000162
"X12618",16,0,0.000111,0.000789,0.000157,0.000514,0.000329,0.000197,0.005261,6e-05,2e-04,0.000457,0,0.000241
"X12619",16,0,2e-04,0.000776,0.00023,0.000486,0.000375,0.000284,0.005997,4.8e-05,0.000273,0.000477,0,0.000192
"X12621",16,0,0.000279,0.00057,0.000349,0.000456,0.000412,4e-04,0.006596,2e-05,0.000369,0.000455,0,8.1e-05
"X12622",16,0,0.000126,0.001775,0.000418,0.000544,0.000546,0.000493,0.008743,9.2e-05,0.000351,0.000742,0,0.000367
"X12623",16,0,0.000247,0.001124,0.000336,0.000555,0.000483,0.00041,0.00773,5.6e-05,0.000365,0.000601,0,0.000222
"X12624",16,0,1e-06,0.000802,0.000355,0.000537,0.000448,0.000468,0.00717,4.7e-05,0.000348,0.000548,0,0.000188
"X12626",16,0,0.000149,0.000876,0.00034,0.000532,0.00045,0.000448,0.007198,4.1e-05,0.000361,0.000538,0,0.000166
"X12630",16,0,0.000265,0.00095,0.000334,0.000486,0.000442,0.000415,0.007072,4.2e-05,0.000353,0.000531,0,0.000167
"X12636",16,0,4.4e-05,0.005111,0.00015,0.001095,0.000914,0.000342,0.014622,0.000329,0.000212,0.001615,2e-06,0.001316
"X12639",16,0,0.00026,0.001203,0.000332,0.000476,0.000459,0.000409,0.007346,5.7e-05,0.000337,0.000581,0,0.000229
"X12646",16,0,0.000215,0.000659,0.000354,0.000484,0.000427,0.000436,0.006828,2.7e-05,0.000369,0.000485,0,0.000109
"X12681",16,0,5e-06,0.004117,7.8e-05,0.000157,5e-04,0.000121,0.008003,0.000281,-1e-04,0.0011,1e-06,0.001126
"X12704",16,0,0.000231,0.000644,0.000344,0.000469,0.000406,0.000374,0.006503,2.7e-05,0.000349,0.000464,0,0.000108
"X12707",16,0,0.000366,0.000566,0.000423,0.000489,0.000452,0.000447,0.007229,1.4e-05,0.000423,0.000481,0,5.4e-05
"X12710",16,0,0.000535,0.001227,0.000688,0.00105,0.000863,0.000842,0.013812,5.7e-05,0.000743,0.000984,0,0.000226
"X12721",16,0,0.000168,0.000513,0.00024,0.000421,0.000335,0.000327,0.005355,2.7e-05,0.000277,0.000392,0,0.000108
"X12723",16,0,0.00012,0.001026,0.000222,0.000406,0.000363,0.000332,0.005815,5.7e-05,0.000243,0.000484,0,0.000227
"X12726",16,0,0.000142,0.001444,0.000322,0.000779,0.000617,0.000468,0.009874,0.000102,4e-04,0.000835,0,0.000408
"X12737",16,0,0.000236,0.00058,0.000293,0.000441,0.00037,0.00036,0.00592,2.5e-05,0.000316,0.000424,0,0.000102
"X12738",16,0,0.000361,0.001088,0.00043,0.000608,0.000555,0.000493,0.008877,4.9e-05,0.00045,0.00066,0,0.000197
"X12743",16,0,6.8e-05,0.002096,0.000517,0.000937,0.000766,0.00067,0.012261,0.00013,0.00049,0.001042,0,0.000518
"X12766",16,0,0.000174,0.000538,0.000271,0.000337,0.000314,0.000307,0.005031,2.2e-05,0.000267,0.000361,0,8.8e-05
"X12778",16,0,0.000296,0.000935,0.000432,0.000675,0.000576,0.000568,0.009221,5.1e-05,0.000468,0.000685,0,0.000204
"X12806",16,0,0.00019,0.000495,0.000304,0.000407,0.000358,0.000367,0.00573,2e-05,0.000316,4e-04,0,7.9e-05
"X12812",16,0,9.9e-05,0.001097,0.000227,0.000459,0.000367,0.000263,0.005875,6.1e-05,0.000237,0.000498,0,0.000245
"X12821",16,0,0.000263,0.00076,0.000431,0.000619,0.00053,0.000525,0.008472,3.5e-05,0.000456,0.000603,0,0.000138
"X12835",16,0,0.000158,0.000606,0.000303,0.000374,0.000351,0.000334,0.005623,3.1e-05,0.000285,0.000417,0,0.000124
"X12883",16,0,0.000309,0.001069,0.00045,0.000693,0.000607,0.000577,0.009714,5.1e-05,0.000499,0.000715,0,0.000202
"X12886",16,0,7.4e-05,0.000465,0.000192,0.000318,0.000253,0.000242,0.004042,2.7e-05,0.000195,0.00031,0,0.000108
"X12887",16,0,0.000212,0.000513,0.000287,0.000369,0.000334,0.000337,0.005336,1.9e-05,0.000292,0.000375,0,7.7e-05
"X12889",16,0,0.000241,0.000513,0.000311,0.000399,0.000354,0.000347,0.005666,1.8e-05,0.000315,0.000393,0,7.4e-05
"X12904",16,0,0.000323,0.000748,0.000406,0.000607,0.000507,0.000476,0.008118,3e-05,0.000443,0.000572,0,0.000121
