"","foldChanges"
"X3547",0.938242280285036
"X3552",1.37575757575758
"X3561",0.678807947019867
"X3580",1.34883720930233
"X3590",4.51818181818182
"X3594",1.22437673130194
"X3614",1.87943262411347
"X3615",0.696808510638298
"X3620",2.12571428571429
"X3621",0.770949720670391
"X3680",0.918767507002801
"X3682",0.768867924528302
"X3690",1.01038961038961
"X3697",0.536448598130841
"X3698",0.931506849315068
"X3701",2.84347826086956
"X3725",0.755140186915888
"X3732",1.08921933085502
"X3733",0.920863309352518
"X3749",0.85501066098081
"X3752",0.767955801104972
"X3753",0.792284866468843
"X3757",1.27051671732523
"X3760",0.230292294065545
"X3778",1.61212121212121
"X3780",0.66412213740458
"X3784",2.70779220779221
"X3788",7.94285714285714
"X3791",0.830072090628218
"X3797",1.69047619047619
"X3821",0.827868852459016
"X3838",0.838983050847458
"X3840",5.69387755102041
"X3854",1.16666666666667
"X3865",0.894568690095846
"X3874",1.07710280373832
"X3880",0.729498164014688
"X3881",0.865329512893983
"X3888",0.983525535420099
"X3892",1.70542635658915
"X3894",1.47545219638243
"X3920",1.1266149870801
"X3928",1.1267217630854
"X3947",2.2972972972973
"X3962",0.850148367952522
"X3971",0.713216957605985
"X3982",1.46184738955823
"X3983",1.88976377952756
"X3985",0.469791666666667
"X3987",0.938725490196078
"X3988",1.49328859060403
"X3995",1.09375
"X4004",0.850948509485095
"X4036",1.38669438669439
"X4059",1.10498687664042
"X4062",0.882235528942116
"X4063",10.0138888888889
"X4064",1.10869565217391
"X4072",0.895981087470449
"X4074",0.93695652173913
"X4075",1.32720588235294
"X4080",0.995423340961098
"X4084",0.961538461538462
"X4107",1.18160377358491
"X4109",0.955294117647059
"X4110",0.922268907563025
"X4119",2.37254901960784
"X4120",0.879895561357702
"X4142",1.09756097560976
"X4158",0.976401179941003
"X4163",0.924019607843137
"X4168",1.36082474226804
"X4169",0.857142857142857
"X4174",1.47692307692308
"X4184",0.786861313868613
"X4192",1.42045454545455
"X4197",0.806652806652807
"X4203",1.03770739064857
"X4208",0.869369369369369
"X4221",1.11111111111111
"X4233",1.21164021164021
"X4238",6.09523809523809
"X4243",2.29850746268657
"X4246",1
"X4249",0.592269326683292
"X4255",1.03529411764706
"X4262",0.874172185430463
"X4271",3.43290043290043
"X4284",0.715686274509804
"X4298",0.908233276157805
"X4304",0.789366053169734
"X4317",0.761904761904762
"X4318",1.63636363636364
"X4322",1.18537859007833
"X4323",0.915294117647059
"X4326",1.00452488687783
"X4331",1.54181818181818
"X4344",1.26448362720403
"X4354",0.974477958236659
"X4357",1.1875
"X4375",4.16129032258065
"X4377",1.11560693641618
"X4397",2.32374100719424
"X4399",3.29885057471264
"X4415",1.08985507246377
"X4418",1.07692307692308
"X4419",3.45689655172414
"X4420",1.56521739130435
"X4421",1.33753943217666
"X4424",0.547933157431838
"X4458",1.01388888888889
"X4460",1.4907063197026
"X4474",0.635185185185185
"X4475",0.732718894009217
"X4476",0.970108695652174
"X4499",0.864253393665158
"X4503",1.2700296735905
"X4512",0.975332068311195
"X4516",3.03960396039604
"X4517",0.346417445482866
"X4547",0.91588785046729
"X4574",0.730038022813688
"X4585",1.424
"X4588",1.23026315789474
"X4596",1.16883116883117
"X4600",0.949656750572082
"X4606",1.13725490196078
"X4607",1.61441441441441
"X4612",0.681019332161687
"X4616",1.59090909090909
"X4618",0.83304347826087
"X4619",0.817535545023697
"X4623",1.42078364565588
"X4626",0.921908893709327
"X4632",1.12389380530973
"X4634",1.71409749670619
"X4648",1.08241758241758
"X4654",0.989690721649485
"X4690",1.27591706539075
"X4705",0.586003372681282
"X4712",1.00652173913043
"X4713",0.972560975609756
"X4724",1.84615384615385
"X4725",0.912529550827423
"X4727",1.00473933649289
"X4766",1.13623978201635
"X4782",0.900634249471459
"X4792",2.25342465753425
"X4802",0.997429305912596
"X4814",1.66764705882353
"X4826",0.670250896057348
"X4828",0.986522911051213
"X4831",1.26651480637813
"X4840",1.01948051948052
"X4856",0.822674418604651
"X4858",2.53571428571429
"X4860",0.961920529801324
"X4865",0.900181488203267
"X4871",0.873584905660377
"X4874",1.93150684931507
"X4881",1.01288659793814
"X4884",1.2073732718894
"X4909",0.690938511326861
"X4912",1.18260869565217
"X4916",1.6319018404908
"X4921",0.874045801526718
"X4927",0.862686567164179
"X4938",0.909090909090909
"X4944",5.94852941176471
"X4950",0.768496420047733
"X4956",0.739864864864865
"X4969",1.19083969465649
"X4986",0.596
"X5008",0.533014354066986
"X5017",0.841772151898734
"X5031",0.972413793103448
"X5032",0.526132404181185
"X5048",1.32746478873239
"X5057",3.38341968911917
"X5059",3.8265306122449
"X5083",1.09404388714734
"X5094",0.903030303030303
"X5095",1.04243542435424
"X5097",2.0634328358209
"X5098",0.841121495327103
"X5100",1.07627118644068
"X5104",0.868131868131868
"X5124",0.885350318471338
"X5133",1.55769230769231
"X5141",3.74285714285714
"X5143",0.587219343696028
"X5152",1.62300319488818
"X5197",0.54453781512605
"X5213",0.74811320754717
"X5219",1.02452316076294
"X5221",0.699534161490683
"X5245",1.72258064516129
"X5249",0.551415797317437
"X5253",0.583857442348008
"X5255",0.692160611854684
"X5260",0.983772819472617
"X5273",0.992718446601942
"X5299",0.349895031490553
"X5301",1.01652892561983
"X5304",1.36343612334802
"X5308",1.06091370558376
"X5312",0.725274725274725
"X5320",0.714113389626055
"X5359",1.0287610619469
"X5369",1.18377693282636
"X5370",0.787272727272727
"X5371",0.838899803536346
"X5372",1.0880829015544
"X5374",0.726768377253814
"X5378",1.59934853420195
"X5384",1.42692307692308
"X5395",0.845303867403315
"X5412",0.851931330472103
"X5421",1.0848623853211
"X5427",1.0573566084788
"X5432",1.16904761904762
"X5441",0.955290611028316
"X5451",1.16046511627907
"X5466",0.904255319148936
"X5473",1.18230563002681
"X5475",0.826589595375723
"X5480",1.09018567639257
"X5481",0.647727272727273
"X5482",0.576109215017065
"X5492",0.997455470737913
"X5493",1.30584192439863
"X5496",0.95609756097561
"X5498",1.2
"X5509",0.916142557651992
"X5518",0.959349593495935
"X5529",19.6666666666667
"X5576",1.35055350553506
"X5578",1.19771863117871
"X5581",1.04498977505112
"X5583",1.06329113924051
"X5585",1.20350877192982
"X5593",0.869976359338062
"X5597",1.02649006622517
"X5600",1.02713987473904
"X5603",2.93137254901961
"X5636",1.35675675675676
"X5641",0.853249475890985
"X5668",0.958167330677291
"X5687",1.61764705882353
"X5693",0.85146804835924
"X5694",2.02547770700637
"X5695",3.03571428571429
"X5714",2.1609756097561
"X5716",1.24705882352941
"X5717",1.08360128617363
"X5722",0.745733788395904
"X5723",1.02564102564103
"X5726",0.935643564356436
"X5727",0.679530201342282
"X5730",0.69775678866588
"X5732",1.08740359897172
"X5741",0.683301343570058
"X5770",0.959252971137521
"X5772",1.77350427350427
"X5783",1.36538461538462
"X5792",1.02469135802469
"X5797",1.15021459227468
"X5800",1.19315403422983
"X5805",1.66666666666667
"X5814",0.927745664739884
"X5835",1.13986013986014
"X5852",0.459795321637427
"X5859",0.811550151975684
"X5862",0.838709677419355
"X5867",0.951882845188284
"X5869",0.997267759562841
"X5882",1.17994858611825
"X5883",0.936046511627907
"X5885",0.993138936535163
"X5895",1.32121212121212
"X5912",2.18461538461538
"X5919",10.56
"X5931",2.12182741116751
"X5932",1.08200455580866
"X5970",0.518518518518518
"X5971",0.833519553072626
"X5972",0.804630969609262
"X5973",0.935267857142857
"X6003",0.94055944055944
"X6014",1.28818443804035
"X6019",0.689567430025445
"X6029",0.615708274894811
"X6030",1.04322200392927
"X6052",7.53061224489796
"X6065",1.01186943620178
"X6066",1.13178294573643
"X6067",0.813648293963255
"X6083",0.805147058823529
"X6110",1.0219512195122
"X6111",0.913705583756345
"X6119",0.936948297604035
"X6136",0.934939759036145
"X6139",1.66768292682927
"X6140",1.18622448979592
"X6143",1.50793650793651
"X6144",0.696304849884527
"X6171",1
"X6190",0.934426229508197
"X6195",0.91008174386921
"X6197",0.653386454183267
"X6200",1.00487804878049
"X6201",1.02040816326531
"X6217",2.03231597845601
"X6224",0.942396313364055
"X6239",2.0301724137931
"X6242",0.782608695652174
"X6249",1.20654396728016
"X6250",0.973239436619718
"X6259",0.874285714285714
"X6260",1.19705882352941
"X6265",2.85294117647059
"X6266",2.61437908496732
"X6273",0.961218836565097
"X6283",1.52623688155922
"X6286",0.885826771653543
"X6288",0.85342019543974
"X6296",0.785365853658537
"X6305",1.31761006289308
"X6325",2.228
"X6328",0.748995983935743
"X6336",0.990361445783133
"X6349",2.86805555555556
"X6351",0.056547619047619
"X6365",1.03174603174603
"X6373",0.772073921971252
"X6382",0.897503285151117
"X6389",3.76041666666667
"X6390",0.635071090047393
"X6394",1.18518518518519
"X6395",0.984251968503937
"X6403",1.0777027027027
"X6404",0.887737478411054
"X6439",3.13636363636364
"X6441",3.98076923076923
"X6451",1.11184210526316
"X6452",1.1638418079096
"X6476",0.979784366576819
"X6486",1.06006006006006
"X6492",1.26979472140762
"X6493",1.24738675958188
"X6495",1.280276816609
"X6508",0.783098591549296
"X6509",1.01503759398496
"X6510",1.19020172910663
"X6512",1.2265625
"X6514",1.16867469879518
"X6523",0.842377260981912
"X6524",0.756345177664975
"X6533",0.991820040899796
"X6564",1.16573033707865
"X6579",1.01983002832861
"X6580",0.794069192751236
"X6583",1.34892086330935
"X6611",1.02570844288636
"X6614",0.990595611285266
"X6626",3.44268774703557
"X6658",1.82142857142857
"X6660",1.10354223433243
"X6664",0.978947368421053
"X6680",0.988394584139265
"X6707",1.93534482758621
"X6713",1.31845238095238
"X6716",1.19783197831978
"X6720",1.26735218508997
"X6725",0.995359628770302
"X6755",1.0421686746988
"X6757",0.883161512027491
"X6777",1.18384401114206
"X6778",1.1003937007874
"X6805",1.03508771929825
"X6806",0.637749120750293
"X6809",1.68421052631579
"X6812",1
"X6815",1.38690476190476
"X6823",0.421348314606742
"X6824",1.72566371681416
"X6830",1.02066115702479
"X6878",0.868852459016394
"X6880",1.78735632183908
"X6888",1.13828238719068
"X6903",0.962524654832347
"X6907",1.00296296296296
"X6914",1.31651376146789
"X6915",1.28846153846154
"X6916",0.87189292543021
"X6917",1.12121212121212
"X6932",1.08092485549133
"X6945",1.64110429447853
"X6953",1.12770562770563
"X6954",0.981700753498385
"X6980",1.04651162790698
"X6985",0.222202295552367
"X6988",0.850860420650095
"X6989",0.966
"X7048",0.974477958236659
"X7058",1.12366737739872
"X7067",1.31236442516269
"X7070",1.16829268292683
"X7078",1.04098360655738
"X7097",0.889380530973451
"X7101",0.935860058309038
"X7103",0.759770114942529
"X7107",0.990543735224586
"X7114",0.841463414634146
"X7126",1.37966101694915
"X7129",0.926530612244898
"X7159",1.00363636363636
"X7162",0.817102137767221
"X7169",0.766174801362089
"X7188",0.758241758241758
"X7190",1.17647058823529
"X7191",1.29832935560859
"X7192",0.984615384615385
"X7206",1.01318267419962
"X7222",0.686868686868687
"X7282",0.707692307692308
"X7285",0.90453074433657
"X7290",0.900958466453674
"X7293",1.1374269005848
"X7298",0.85678391959799
"X7303",2.23711340206186
"X7308",0.76219512195122
"X7313",0.872193436960276
"X7317",1.18717948717949
"X7334",0.860927152317881
"X7353",2.40760869565217
"X7374",1.032
"X7383",0.45593419506463
"X7384",1.44
"X7385",0.88768898488121
"X7391",1.06496062992126
"X7395",0.876379690949227
"X7403",0.911007025761124
"X7407",5.55474452554745
"X7423",0.620535714285714
"X7442",0.923595505617978
"X7443",5.34693877551021
"X7452",0.947761194029851
"X7473",0.837209302325581
"X7482",0.994152046783626
"X7490",0.964912280701754
"X7505",1.15254237288136
"X7543",1.24296675191816
"X7566",1.00248138957816
"X7573",1.07565011820331
"X7588",1.31268436578171
"X7600",0.975717439293598
"X7603",1.24547283702213
"X7604",1.28252032520325
"X7627",1.96153846153846
"X7631",1.01470588235294
"X7677",0.68
"X7696",1.07286432160804
"X7712",0.741339491916859
"X7725",0.98989898989899
"X7730",1.41648106904232
"X7738",0.988235294117647
"X7759",0.670753064798599
"X7771",0.383912248628885
"X7775",0.739562624254473
"X7795",1.21188630490956
"X7802",1.31764705882353
"X7807",1.09210526315789
"X7818",1.00616016427105
"X7829",1.02671755725191
"X7830",0.914285714285714
"X7831",0.897590361445783
"X7835",1.33451957295374
"X7836",0.807971014492754
"X7843",1.81104651162791
"X7878",0.830097087378641
"X7881",0.805785123966942
"X7882",0.994722955145119
"X7883",0.63358147229115
"X7897",1.13802083333333
"X7906",1.15437788018433
"X7912",0.894508670520231
"X7914",1.35902255639098
"X7917",1.2320819112628
"X7921",4.04210526315789
"X7938",0.970976253298153
"X7939",1.08504398826979
"X7955",0.979695431472081
"X7961",1.33923303834808
"X7962",1.43370165745856
"X7967",1.41535433070866
"X7986",1.3781512605042
"X7994",0.579617834394905
"X8003",1.04509283819629
"X8010",0.779160186625194
"X8011",1.09026128266033
"X8014",0.769938650306748
"X8015",0.97680412371134
"X8016",1.07945205479452
"X8047",1.7463768115942
"X8065",1.1021377672209
"X8067",1.49811320754717
"X8072",1.33878504672897
"X8073",0.691516709511568
"X8080",0.884955752212389
"X8087",0.750850340136054
"X8107",0.773584905660377
"X8113",0.758842443729903
"X8114",0.901041666666667
"X8127",0.904109589041096
"X8134",1.05362776025237
"X8149",1.30612244897959
"X8152",1.13333333333333
"X8154",0.63768115942029
"X8160",1.87449392712551
"X8177",1.46336206896552
"X8185",1.41368078175896
"X8186",0.706563706563707
"X8192",1.46031746031746
"X8213",1.27350427350427
"X8230",0.900621118012422
"X8233",1.11144578313253
"X8253",0.76010101010101
"X8275",1.82584269662921
"X8276",1.52651515151515
"X8294",0.780126849894292
"X8295",0.905144694533762
"X8298",10.4871794871795
"X8341",1.01090342679128
"X8362",0.763975155279503
"X8363",0.842003853564547
"X8370",2.13725490196078
"X8401",1.29793510324484
"X8403",1.01004016064257
"X8405",0.638278388278388
"X8411",0.890063424947146
"X8413",0.882352941176471
"X8416",1.24923076923077
"X8417",0.785288270377734
"X8418",1.81350482315113
"X8435",1.47594936708861
"X8443",1.14225053078556
"X8450",0.816753926701571
"X8517",0.831858407079646
"X8523",0.807606263982103
"X8529",1.2375296912114
"X8534",0.941908713692946
"X8539",1.28042328042328
"X8542",1.2005076142132
"X8562",0.845953002610966
"X8569",0.47037484885127
"X8572",1.17971014492754
"X8574",0.783742331288343
"X8603",0.9275
"X8616",0.551446945337621
"X8636",0.917777777777778
"X8640",1.66952789699571
"X8675",0.242021276595745
"X8715",1.27536231884058
"X8719",0.97632058287796
"X8726",0.909952606635071
"X8729",0.784172661870503
"X8732",1.06196213425129
"X8735",6.91111111111111
"X8752",1.34422110552764
"X8755",0.966981132075472
"X8756",0.87964989059081
"X8816",1.3469387755102
"X8822",2.20261437908497
"X8823",2.3037037037037
"X8826",0.768211920529801
"X8835",4.44943820224719
"X8842",1.31843575418994
"X8852",0.889221556886228
"X8856",0.866290018832392
"X8865",0.933333333333333
"X8866",0.668085106382979
"X8894",0.929078014184397
"X8904",1.33846153846154
"X8905",0.419962335216573
"X8936",1.25324675324675
"X8952",3.58163265306123
"X8964",0.902631578947368
"X8980",2.70588235294118
"X8995",0.952080706179067
"X9005",0.848354792560801
"X9047",1.18037135278515
"X9049",1.47010869565217
"X9050",1.11532125205931
"X9060",1.125
"X9061",2.04580152671756
"X9064",2.36296296296296
"X9072",1.00626959247649
"X9074",1.00715990453461
"X9079",1.14556962025316
"X9085",1.00243309002433
"X9096",1.10894941634241
"X9155",1.23411371237458
"X9156",1.17422434367542
"X9157",0.298301486199575
"X9163",0.810909090909091
"X9174",1.7688679245283
"X9179",0.951983298538622
"X9180",1.04901960784314
"X9184",0.894865525672372
"X9192",1.02608695652174
"X9196",1.0855106888361
"X9204",1.32564102564103
"X9221",0.856907894736842
"X9227",0.845208845208845
"X9233",0.789473684210526
"X9240",1.03274559193955
"X9248",0.653237410071942
"X9256",0.547798066595059
"X9277",0.55688622754491
"X9279",0.980327868852459
"X9284",0.733855185909981
"X9290",5.80487804878049
"X9295",1.07142857142857
"X9306",1.11663479923518
"X9307",1.55276381909548
"X9308",1.19700214132762
"X9319",0.825581395348837
"X9321",1.07936507936508
"X9329",0.727083333333333
"X9339",0.920814479638009
"X9347",0.774064171122995
"X9383",0.920980926430518
"X9394",0.932748538011696
"X9396",0.848
"X9403",1.09885057471264
"X9409",1.11990407673861
"X9428",0.932114882506527
"X9429",1.21492537313433
"X9432",1.0233918128655
"X9451",0.792401628222524
"X9453",1.64245810055866
"X9488",1.87919463087248
"X9489",1.08536585365854
"X9494",0.765981735159817
"X9535",0.850230414746544
"X9545",1.17957746478873
"X9552",1.06947368421053
"X9562",1.04076738609113
"X9563",0.614853195164076
"X9565",1.47540983606557
"X9590",0.603383458646616
"X9592",2.09210526315789
"X9598",1.11733333333333
"X9605",1.06467661691542
"X9607",0.903100775193798
"X9612",0.864686468646865
"X9616",0.988269794721408
"X9625",1.11658031088083
"X9626",1.40924092409241
"X9658",0.859099804305284
"X9669",1.16542750929368
"X9678",0.990783410138249
"X9679",0.700763358778626
"X9680",0.717781402936378
"X9705",1.65027322404372
"X9707",0.88646288209607
"X9711",1.72522522522523
"X9733",0.973404255319149
"X9734",1.6268115942029
"X9737",0.978805394990366
"X9753",0.882608695652174
"X9756",1.01470588235294
"X9789",0.660516605166052
"X9809",0.947368421052632
"X9816",2.3271375464684
"X9859",0.90566037735849
"X9889",1.96875
"X9896",0.321333333333333
"X9902",1.36224489795918
"X9905",1.96415770609319
"X9921",1.21696252465483
"X9922",0.950431034482759
"X9925",1.37254901960784
"X9927",1.4188790560472
"X9928",1.06387035271687
"X9943",0.856459330143541
"X9963",1.02272727272727
"X9987",1.21204188481675
"X9988",1.30416666666667
"X9991",0.889705882352941
"X9998",2.65094339622642
"X10001",0.989441930618401
"X10002",0.937639198218263
"X10007",0.992537313432836
"X10012",1.08580858085809
"X10014",1.07486631016043
"X10021",0.974910394265233
"X10025",1.07088607594937
"X10039",1.3160621761658
"X10041",1.57193292144748
"X10085",1.18020304568528
"X10101",1.17784256559767
"X10116",1.39230769230769
"X10121",1.04
"X10124",0.820823244552058
"X10125",0.744014732965009
"X10131",1.17857142857143
"X10138",0.893700787401575
"X10140",0.966183574879227
"X10145",1.07636363636364
"X10146",0.862348178137652
"X10148",1.0597302504817
"X10194",0.930952380952381
"X10204",0.764359351988218
"X10216",0.923076923076923
