"","foldChanges"
"X5862",0.639112903225806
"X5867",0.922594142259414
"X5869",0.991803278688525
"X5882",1.24164524421594
"X5883",0.734496124031008
"X5885",1.25728987993139
"X5895",1.56666666666667
"X5912",2.67692307692308
"X5919",15.76
"X5931",2.97969543147208
"X5932",0.832574031890661
"X5970",0.594907407407407
"X5971",0.948603351955307
"X5972",0.623733719247467
"X5973",0.727678571428572
"X6003",0.882867132867133
"X6014",1.48703170028818
"X6019",0.337150127226463
"X6029",0.461430575035063
"X6030",1.0196463654224
"X6052",15.1020408163265
"X6065",0.836795252225519
"X6066",1.01550387596899
"X6067",0.942257217847769
"X6083",0.731617647058824
"X6110",0.921951219512195
"X6111",1.02791878172589
"X6119",0.0554854981084489
"X6136",0.816867469879518
"X6139",1.69207317073171
"X6140",1.31122448979592
"X6143",1.07301587301587
"X6144",0.443418013856813
"X6171",0.954682779456193
"X6190",0.950819672131148
"X6195",0.85558583106267
"X6197",0.661354581673307
"X6200",1.03170731707317
"X6201",0.85969387755102
"X6217",3.03411131059246
"X6224",0.910138248847926
"X6239",1.88362068965517
"X6242",0.674948240165631
"X6249",1.01226993865031
"X6250",0.147887323943662
"X6259",0.788571428571429
"X6260",1.19705882352941
"X6265",3.56862745098039
"X6266",4.32679738562091
"X6273",1.03601108033241
"X6283",1.8095952023988
"X6286",0.687007874015748
"X6288",0.631921824104235
"X6296",0.567479674796748
"X6305",1.38679245283019
"X6325",2.764
"X6328",1.14859437751004
"X6336",0.963855421686747
"X6349",4.10416666666667
"X6351",0.0634920634920635
"X6365",1.2312925170068
"X6373",0.763860369609856
"X6382",0.611038107752957
"X6389",5.875
"X6390",0.767772511848341
"X6394",1.43097643097643
"X6395",1.08661417322835
"X6403",1.23310810810811
"X6404",0.841105354058722
"X6439",4.9
"X6441",6.125
"X6451",1.05263157894737
"X6452",1.33050847457627
"X6476",0.673854447439353
"X6486",0.972972972972973
"X6492",1.26686217008798
"X6493",1.44599303135889
"X6495",1.17301038062284
"X6508",0.752112676056338
"X6509",0.837092731829574
"X6510",1.23631123919308
"X6512",1.17578125
"X6514",0.963855421686747
"X6523",0.723514211886305
"X6524",0.888324873096447
"X6533",0.98159509202454
"X6564",1.09831460674157
"X6579",1.03966005665722
"X6580",0.774299835255354
"X6583",1.61151079136691
"X6611",0.058428279287175
"X6614",0.952978056426332
"X6626",6.00790513833992
"X6658",2.36607142857143
"X6660",0.959128065395095
"X6664",1.01842105263158
"X6680",0.891682785299807
"X6707",2.18534482758621
"X6713",1.49702380952381
"X6716",1.10569105691057
"X6720",1.10539845758355
"X6725",0.814385150812065
"X6755",1.24698795180723
"X6757",0.419243986254295
"X6777",1.3008356545961
"X6778",0.994094488188976
"X6805",1.00292397660819
"X6806",0.376318874560375
"X6809",1.96761133603239
"X6812",1.60069444444444
"X6815",1.48809523809524
"X6823",0.419743178170145
"X6824",1.92035398230088
"X6830",1.14256198347107
"X6878",0.659836065573771
"X6880",3.8735632183908
"X6888",1.38427947598253
"X6903",0.818540433925049
"X6907",1.14074074074074
"X6914",1.77064220183486
"X6915",1.43589743589744
"X6916",0.820267686424474
"X6917",1.0633608815427
"X6932",1.01734104046243
"X6945",1.03374233128834
"X6953",1.13203463203463
"X6954",0.392895586652314
"X6980",0.868217054263566
"X6985",0.140961262553802
"X6988",0.650095602294455
"X6989",0.778
"X7048",1.00696055684455
"X7058",0.599147121535181
"X7067",1.1822125813449
"X7070",1.15853658536585
"X7078",1.10491803278689
"X7097",0.880530973451327
"X7101",0.912536443148688
"X7103",0.0241379310344828
"X7107",0.836879432624113
"X7114",0.736585365853659
"X7126",0.806779661016949
"X7129",0.804081632653061
"X7159",0.985454545454545
"X7162",1.02850356294537
"X7169",0.039727582292849
"X7188",0.260989010989011
"X7190",1.02450980392157
"X7191",1.97136038186158
"X7192",0.966666666666667
"X7206",0.99623352165725
"X7222",0.585858585858586
"X7282",0.526923076923077
"X7285",1.19741100323625
"X7290",0.920127795527157
"X7293",1.4766081871345
"X7298",0.796482412060301
"X7303",4.45876288659794
"X7308",0.705284552845528
"X7313",0.678756476683938
"X7317",1.10769230769231
"X7334",0.805739514348786
"X7353",3.1304347826087
"X7374",0.968
"X7383",0.09048178613396
"X7384",1.424
"X7385",0.727861771058315
"X7391",1.12007874015748
"X7395",0.58719646799117
"X7403",0.903981264637002
"X7407",9.08759124087591
"X7423",0.0234375
"X7442",0.889887640449438
"X7443",11.0816326530612
"X7452",0.473880597014925
"X7473",0.355992844364937
"X7482",0.867446393762183
"X7490",1.04561403508772
"X7505",0.940677966101695
"X7543",1.41432225063939
"X7566",1.14143920595534
"X7573",0.929078014184397
"X7588",0.941002949852507
"X7600",0.98233995584989
"X7603",1.01207243460765
"X7604",1.29065040650406
"X7627",2.62393162393162
"X7631",0.855042016806723
"X7677",0.702
"X7696",1.05778894472362
"X7712",1.00923787528868
"X7725",1.03030303030303
"X7730",1.43875278396437
"X7738",0.832941176470588
"X7759",0.824868651488616
"X7771",0.237659963436929
"X7775",0.481113320079523
"X7795",1.21447028423773
"X7802",1.24313725490196
"X7807",1.27631578947368
"X7818",0.128336755646817
"X7829",0.652671755725191
"X7830",0.955555555555555
"X7831",1.02610441767068
"X7835",1.45907473309609
"X7836",0.273550724637681
"X7843",2.28779069767442
"X7878",0.864077669902913
"X7881",0.68595041322314
"X7882",1.19261213720317
"X7883",0.62531017369727
"X7897",1.17708333333333
"X7906",1.1889400921659
"X7912",0.75
"X7914",1.28947368421053
"X7917",1.5938566552901
"X7921",5.84210526315789
"X7938",0.95778364116095
"X7939",1.11436950146628
"X7955",0.796954314720812
"X7961",1.46017699115044
"X7962",1.57182320441989
"X7967",1.59055118110236
"X7986",1.07843137254902
"X7994",0.512738853503185
"X8003",1.09549071618037
"X8010",0.740279937791602
"X8011",0.96437054631829
"X8014",0.561349693251534
"X8015",0.997422680412371
"X8016",1.09041095890411
"X8047",3.43478260869565
"X8065",1.31828978622328
"X8067",2.01509433962264
"X8072",0.864485981308411
"X8073",0.174807197943445
"X8080",0.887905604719764
"X8087",0.092687074829932
"X8107",0.613207547169811
"X8113",0.527331189710611
"X8114",0.908854166666667
"X8127",0.934931506849315
"X8134",1.29652996845426
"X8149",1.21632653061224
"X8152",1.07878787878788
"X8154",0.35426731078905
"X8160",2.71255060728745
"X8177",0.870689655172414
"X8185",1.48208469055375
"X8186",0.722007722007722
"X8192",1.51428571428571
"X8213",1.13675213675214
"X8230",0.805383022774327
"X8233",1.25903614457831
"X8253",1.08585858585859
"X8275",2.50561797752809
"X8276",1.85984848484848
"X8294",0.706131078224101
"X8295",0.622186495176849
"X8298",28.1025641025641
"X8341",0.848909657320872
"X8362",0.679089026915114
"X8363",0.791907514450867
"X8370",2.80392156862745
"X8401",1.22418879056047
"X8403",0.901606425702811
"X8405",0.56959706959707
"X8411",0.81183932346723
"X8413",1.07843137254902
"X8416",1.18153846153846
"X8417",0.840954274353877
"X8418",2.08681672025723
"X8435",1.39493670886076
"X8443",1.14437367303609
"X8450",0.828970331588133
"X8517",0.701327433628319
"X8523",0.624161073825503
"X8529",1.39429928741093
"X8534",1.02697095435685
"X8539",1.02380952380952
"X8542",1.42131979695431
"X8562",0.971279373368146
"X8569",0.177750906892382
"X8572",1.18840579710145
"X8574",0.737730061349693
"X8603",0.88
"X8616",0.479099678456592
"X8636",1.02222222222222
"X8640",2.31759656652361
"X8675",0.0944148936170213
"X8715",1.28405797101449
"X8719",0.985428051001822
"X8726",0.805687203791469
"X8729",0.649880095923261
"X8732",0.588640275387263
"X8735",12.1555555555556
"X8752",0.969849246231156
"X8755",0.82311320754717
"X8756",0.831509846827134
"X8816",1.3731778425656
"X8822",3.71895424836601
"X8823",4.57777777777778
"X8826",0.667549668874172
"X8835",9.95505617977528
"X8842",0.346368715083799
"X8852",0.835329341317365
"X8856",0.581920903954802
"X8865",0.966666666666667
"X8866",0.30468085106383
"X8894",0.815602836879433
"X8904",1.90384615384615
"X8905",0.348399246704331
"X8936",1.64285714285714
"X8952",7.78571428571429
"X8964",0.784210526315789
"X8980",5.09558823529412
"X8995",1.24716267339218
"X9005",0.771101573676681
"X9047",1.25464190981432
"X9049",2.10597826086956
"X9050",1.08237232289951
"X9060",1.08405172413793
"X9061",6.51908396946565
"X9064",4.25925925925926
"X9072",1.07836990595611
"X9074",0.825775656324582
"X9079",1.31329113924051
"X9085",0.939172749391727
"X9096",1.16147859922179
"X9155",1.44481605351171
"X9156",1.18854415274463
"X9157",0.0509554140127389
"X9163",0.250909090909091
"X9174",2.33018867924528
"X9179",0.77035490605428
"X9180",1.02745098039216
"X9184",1.22982885085575
"X9192",1.12753623188406
"X9196",0.836104513064133
"X9204",1.19230769230769
"X9221",0.794407894736842
"X9227",0.842751842751843
"X9233",0.573099415204678
"X9240",0.91183879093199
"X9248",0.628776978417266
"X9256",0.0784103114930183
"X9277",0.30196749358426
"X9279",0.878688524590164
"X9284",0.677103718199609
"X9290",6.69512195121951
"X9295",1.1525974025974
"X9306",0.996175908221797
"X9307",2.00502512562814
"X9308",1.08565310492505
"X9319",0.825581395348837
"X9321",6.38095238095238
"X9329",0.71875
"X9339",0.776018099547511
"X9347",0.681818181818182
"X9383",0.978201634877384
"X9394",0.742690058479532
"X9396",0.738666666666667
"X9403",0.924137931034483
"X9409",0.97841726618705
"X9428",0.817232375979112
"X9429",1.12835820895522
"X9432",1.07894736842105
"X9451",0.734056987788331
"X9453",1.90502793296089
"X9488",3.28859060402685
"X9489",1.34634146341463
"X9494",0.373287671232877
"X9535",0.741935483870968
"X9545",1.17605633802817
"X9552",0.978947368421053
"X9562",1.00719424460432
"X9563",0.525043177892919
"X9565",1.74863387978142
"X9590",0.135338345864662
"X9592",3.63157894736842
"X9598",1.06666666666667
"X9605",0.858208955223881
"X9607",0.492248062015504
"X9612",0.815181518151815
"X9616",1.03225806451613
"X9625",1.06735751295337
"X9626",1.58415841584158
"X9658",0.76908023483366
"X9669",0.970260223048327
"X9678",0.732718894009217
"X9679",0.519083969465649
"X9680",0.530179445350734
"X9705",1.65573770491803
"X9707",0.587336244541485
"X9711",1.3018018018018
"X9733",1.28457446808511
"X9734",1.71014492753623
"X9737",0.528901734104046
"X9753",0.571739130434783
"X9756",0.955882352941177
"X9789",1.35239852398524
"X9809",0.631578947368421
"X9816",2.63197026022305
"X9859",0.876010781671159
"X9889",3.03645833333333
"X9896",0.545333333333333
"X9902",1.30102040816327
"X9905",1.40860215053763
"X9921",1.07100591715976
"X9922",0.935344827586207
"X9925",1.42047930283224
"X9927",1.28613569321534
"X9928",1.62440419447092
"X9943",0.77511961722488
"X9963",1.03787878787879
"X9987",1.22513089005236
"X9988",1.66666666666667
"X9991",0.968137254901961
"X9998",4.80188679245283
"X10001",0.257918552036199
"X10002",0.917594654788419
"X10007",0.935323383084577
"X10012",0.99009900990099
"X10014",1.1096256684492
"X10021",1.06451612903226
"X10025",1.28101265822785
"X10039",1.04145077720207
"X10041",2.11385701676964
"X10085",1.25888324873096
"X10101",0.956268221574344
"X10116",2.02307692307692
"X10121",1.16363636363636
"X10124",0.648910411622276
"X10125",0.635359116022099
"X10131",1.41071428571429
"X10138",0.838582677165354
"X10140",0.903381642512077
"X10145",1.61818181818182
"X10146",0.842105263157895
"X10148",1.00963391136802
"X10194",0.895238095238095
"X10204",0.608247422680412
"X10216",0.722610722610723
"X10233",3.30275229357798
