"V1" "V2"
"X11384" -0.00655762598776449 -0.175931765969924
"X11409" 0.0097592156784042 0.138209819799768
"X11419" 0.0036154032460108 0.0381081891187102
"X11434" -0.00455937233578393 -0.110881626602201
"X11440" -0.00312762849303868 -0.0295990075936468
"X11451" 0.00897343376778022 0.130921807103666
"X11455" 0.0498981227119561 0.793314830250089
"X11460" -0.00184402717574568 -0.0174648869826323
"X11476" -0.0293375462933036 -0.47252184428273
"X11518" 0.00190944504928565 0.0395323846064133
"X11519" 0.00669996914912144 0.186056470531657
"X11520" 0.0103921107432047 0.186859749268128
"X11541" -0.0444164631430477 -0.705148098284189
"X11548" 0.0642722571181826 0.898960856603786
"X11605" -0.0144970222850587 -0.120967297378923
"X11613" 0.00252906757900074 0.0387762269873599
"X11707" -0.0251202603680688 -0.612633670774126
"X11710" 0.0102024111311237 0.243761597671406
"X11712" 0.00203924087481011 0.0711996157269302
"X11743" 0.0189797170369356 0.300358769622593
"X11744" -0.00850604005951116 -0.152025330166791
"X11759" -0.0127480136719169 -0.24435530438809
"X11778" 0.0123175600108886 0.310042118332617
"X11782" -0.00862872053777972 -0.155012404219466
"X11803" -0.0150498509031363 -0.226696218738845
"X11843" 0.00334307530574314 0.0635059019173335
"X11847" 0.0103504664109658 0.186447815729847
"X11868" -0.00346191011071966 -0.0681988075648632
"X11887" 0.005073597384306 0.0765637084516608
"X11895" 0.0330354922787538 0.53424464565388
"X11912" -0.0321979965563859 -0.662299375402632
"X11919" -0.029913404141359 -0.588616265318763
"X11921" -0.0207741957343094 -0.550453331855348
"X11974" -0.00694564376313356 -0.183558998381844
"X11982" 0.00311040088009524 0.0555014657435952
"X12007" 0.0284014048856443 0.437297453112179
"X12017" -0.000546823984067355 -0.0106033880664675
"X12027" -0.0356095305124521 -0.672280814603781
"X12046" 0.00205933938197249 0.0495239945194487
"X12047" 0.0210745075275659 0.336889174540454
"X12052" 0.00952969027915597 0.237646726734513
"X12081" 0.00699623847184615 0.11063994495131
"X12092" -0.015326819149427 -0.342364438929705
"X12093" -0.0186975343697046 -0.158483930392683
"X12094" 0.0553972973112272 0.920034108283372
"X12098" 0.00648678767316267 0.182947030517608
"X12099" -0.0389363047794509 -0.513072678252235
"X12104" 0.0160158616238132 0.37145399519505
"X12106" -0.00283971927736772 -0.0309547148967285
"X12117" -0.00609328547812548 -0.139692335501409
"X12180" 0.00180016116686569 0.0498468909726099
"X12238" -0.00251352840547361 -0.0742433474155501
"X12244" -0.00285015761882836 -0.0663459148680071
"X12247" 0.0477410348808075 0.827703076893967
"X12298" 0.0455622474346224 0.416927736701578
"X12355" -0.0125087313298949 -0.121993711405126
"X12410" -0.0125212082647747 -0.303791716141702
"X12420" -0.0243008265954291 -0.505667541543986
"X12447" -0.0106151415567024 -0.216020362301969
"X12469" 0.00269343949129416 0.0724153591579699
"X12474" 0.0139285087780668 0.318498059040603
"X12475" 0.0145800661200672 0.215757493246368
"X12508" 0.0181561357007358 0.3926852155855
"X12513" -0.0338402327862179 -0.677281701876187
"X12523" 0.00719088564143211 0.145240553877959
"X12534" 0.0159447368033375 0.363906048171481
"X12536" 0.000931868574905904 0.0189127164387888
"X12558" 0.025493434230119 0.547195380641299
"X12590" 0.0888310116102112 0.83852486748831
"X12595" 0.013475217732995 0.392347599890125
"X12600" -0.0189016496643182 -0.276874327162449
"X12606" 0.00516726020384584 0.0922077015332416
"X12611" 0.00748409298496476 0.172995677733113
"X12622" 0.013826336270709 0.37829371177514
"X12650" -0.0177132221129719 -0.118081442189437
"X12676" -0.0332329979582794 -0.604537637357272
"X12689" -0.0244551423306256 -0.257426597947896
"X12700" 0.0120984584377924 0.340378163676264
"X12704" -0.00516110306464044 -0.075651527919166
"X12705" 0.00593549148358624 0.108284440684332
"X12707" 0.00151750471243272 0.0258760730857765
"X12733" -0.0118196278572105 -0.357966988993188
"X12768" -0.0113761706811507 -0.305555532850841
"X12772" -0.037432407690443 -0.579553768658435
"X12780" -0.0179835734518972 -0.338322087676708
"X12801" 0.0167922314498479 0.416179255368727
"X12812" 0.0470443651201215 0.608300652837869
"X12856" 0.00747057824757261 0.232857033220487
"X12918" 0.000817579691959311 0.014966551485548
"X12937" 0.00909098274686077 0.191108230562898
"X12943" -0.00700203018402156 -0.126425576218598
"X12946" -0.000372277754616667 -0.00610272778717497
"X12997" -0.0140613015120771 -0.307135183028991
"X13003" -0.00483984714262775 -0.0954809569429221
"X13025" -0.0264901187164531 -0.293529630038122
"X13038" -0.0412541540174508 -0.73936707540119
"X13067" -0.0256393559864348 -0.484053623732739
"X13119" -0.0273751796637865 -0.325915310200327
"X13133" -0.00990272930624135 -0.260654584400055
"X13137" -0.00557852590960141 -0.106879915599317
"X13138" -0.00459924114983388 -0.0983642348336067
"X13185" 0.0369025542269128 0.671922193018897
"X13188" 0.00455073713571487 0.0906027416025944
"X13197" 0.00628666250346882 0.184206707268297
"X13213" -0.0139094160319419 -0.371553912580026
"X13229" -0.0367437993394387 -0.44272241070962
"X13266" -0.0408499152844862 -0.72998972214834
"X13276" -0.0273100951256242 -0.438862408677802
"X13321" -0.0250387356611582 -0.342303558915971
"X13327" 0.00282454317537913 0.0698334917596549
"X13386" 0.00597155918702266 0.113658445814444
"X13397" -0.0163528141866301 -0.196300424350644
"X13413" -0.00983071498912346 -0.272219377251552
"X13419" 0.0109736878754278 0.291125225068257
"X13446" 0.0134527608908596 0.29075698081182
"X13467" 0.0241256180734767 0.587586742859343
"X13501" -0.00489639201241719 -0.0962434903618856
"X13551" -0.0184637481105066 -0.436183339469211
"X13556" 0.0646361168416286 0.74752570628144
"X13576" 0.00422291753888553 0.137767288510603
"X13616" 0.0137651256755417 0.366242121562278
"X13669" 0.0305254157257448 0.531005928014365
"X13726" 0.0232152778527054 0.41781873818084
"X13765" 0.019389453344964 0.461650599013074
"X13786" -0.0398424347125322 -0.56058162243267
"X13804" -0.0051435947763614 -0.0948303728680103
"X13854" -0.0105751672301995 -0.237467678078478
"X13883" 0.00438414269920978 0.0426383690907496
"X13892" -0.00882203761887211 -0.179173908093419
"X13901" -0.030687150297541 -0.347237743455125
"X13968" -0.00511897123763452 -0.075545638128208
"X13987" -0.0163869055384443 -0.403435916609562
"X14025" -0.0593070380943637 -0.76242197795646
"X14102" -0.00176386011729917 -0.0405940476073664
"X14107" 0.00865118171657435 0.267628441549008
"X14126" -0.000787170802927746 -0.0124026451381356
"X14148" 0.0144923184489569 0.381667390489397
"X14162" -0.0318406327540684 -0.368890588147537
"X14163" 0.036416327047808 0.430737423616368
"X14209" 0.0367274188984767 0.663622842872217
"X14240" -0.0295372255647195 -0.501053570381699
"X14265" 0.00758808079709658 0.223206928722945
"X14267" 0.0152106553727394 0.348452914918238
"X14348" -0.0180240200207072 -0.375151521582407
"X14397" -0.000675140668582339 -0.0171772830518176
"X14485" 0.0103159630699898 0.322638262927785
"X14574" -0.0149602850273726 -0.155893048102124
"X14757" 0.0363914365455528 0.468346094650679
"X14776" 0.0101178070507913 0.180356672829832
"X14820" 0.0393581140028922 0.659038528713483
"X14870" -0.0120457513870785 -0.121273706147948
"X14886" -0.00584947483043513 -0.124917761912856
"X14887" -0.0151529904574622 -0.283261734380346
"X14888" 0.0230749481255773 0.245296387538002
"X14914" -0.0221942684999015 -0.275055851051094
"X14941" 0.0153520937877248 0.350204140950377
"X14942" 0.000144644631199522 0.00225564623499301
"X14955" -0.0194966453517559 -0.386936416869304
"X14969" 0.0283790172838311 0.467868442481922
"X15143" -0.00174616153537433 -0.0502849735576144
"X15159" -0.0268356608184235 -0.272831613817323
"X15160" -0.00426329626721671 -0.0837249649253211
"X15164" 0.0410941326764394 0.652568147842498
"X15324" -0.0149532788733744 -0.318297053624538
"X15351" 0.0186276621175919 0.336588298778237
"X15369" -0.0242399746162228 -0.577851200995122
"X15373" -0.00354253741118104 -0.0924276507485702
"X15408" -0.00410211580584387 -0.097035018649352
"X15469" -0.0587924594911861 -0.699498194274205
"X15515" -0.000740197860081865 -0.0144048943568473
"X15530" 0.0117778147592159 0.285431649292187
"X15574" 0.0104232589258068 0.259998316161139
"X15630" 0.0177768573765754 0.463471398350955
"X15757" -0.0237665382167826 -0.438567996457507
"X15924" 0.00467092085888931 0.127060606922027
"X15950" 0.0124544399122796 0.0976548427370854
"X15972" 0.00335852899654557 0.0438442503081575
"X16059" -0.000554431837493271 -0.0164304618623469
"X16074" 0.0192772170181624 0.536959601678463
"X16191" -0.00849462641829321 -0.21407947106275
"X16234" 0.0018260688705739 0.0352247428944201
"X16247" -0.0380233006720003 -0.501533166468459
"X16248" -0.00115105865724786 -0.0201523189088797
"X16323" -0.0133428755886466 -0.188479726142242
"X16333" -0.0059693198330925 -0.140273070691962
"X16342" 0.00757872970434357 0.181908890726158
"X16351" -0.0224013427503379 -0.389809789492938
"X16363" -0.011175397480657 -0.243728088508773
"X16367" -0.00212853548468116 -0.045512945230393
"X16404" -0.00747767846962838 -0.178189852413914
"X16426" -0.0374937818440253 -0.796549233189884
"X16520" -0.0614525630067093 -0.463807339300038
"X16567" -0.0330457781598212 -0.543941723562104
"X16581" 0.00390416259934935 0.1084566389204
"X16626" 0.0116957463816996 0.312555704296216
"X16717" -0.0390307741331457 -0.504700173844297
"X16718" -0.0374725143008257 -0.496857962665167
"X16760" -0.00527714054291678 -0.129653515432649
"X16783" -0.0573930080585369 -0.491637700811126
"X16863" -0.00119488575004798 -0.0355612207298026
"X16878" -0.0437549253897938 -0.722774400663263
"X16889" 0.0162087481934553 0.28142179647069
"X16950" -0.000852759176968732 -0.0253741853237719
"X16972" -0.0359031671445408 -0.439086374778524
"X16974" -0.0583737571114888 -0.819665223343123
"X16989" -0.003229284525898 -0.0802731811363846
"X17001" 0.0209162494369608 0.364658002967233
"X17136" 0.00204894962801113 0.0501272031174854
"X17162" 0.00035312252211224 0.00707944396534244
"X17248" -0.00906936055908157 -0.0899492794619124
"X17302" 0.0157236257361518 0.270112806028248
"X17350" 0.0444487151274229 0.490660922777341
"X17351" -0.0511795932663911 -0.672712647677705
"X17400" -0.0311989969163318 -0.655656536425284
"X17432" -0.0157901184252509 -0.332185138769605
"X17503" -0.0247308841408465 -0.509637691867101
"X17554" -0.0576043905158993 -0.804006667445036
"X17623" 0.00925350693155801 0.177140570869753
"X17648" 0.0186223691684727 0.504847159321121
"X17677" 0.00822831763776665 0.155735808532604
"X17704" 0.000323370847334221 0.0072916969275776
"X17731" -0.0161370860955571 -0.377719206521172
"X17782" -0.00260226241403593 -0.035709688668436
"X17838" 0.0402760911978993 0.575456554651364
"X17895" -0.0219530653845909 -0.538063273864301
"X17938" -0.0197508098691956 -0.387226475721666
"X17986" -0.0216705589140206 -0.362319294869774
"X18016" 0.00231274519704021 0.0626389228777485
"X18034" -0.0242983133189896 -0.566689507395464
"X18078" -0.00957311811220695 -0.106958402440658
"X18138" -0.0142648965617745 -0.361591802575156
"X18164" -0.00816016658987544 -0.240248643365648
"X18165" -0.00279968720664055 -0.018455483019648
"X18169" -0.0368104810879555 -0.559855007513016
"X18174" 0.00245025820550956 0.0377389749131048
"X18196" -0.00661211402267157 -0.194667467142012
"X18229" -0.0238732394728247 -0.501079591879444
"X18252" -0.0514586975176938 -0.518585083612407
"X18303" 0.00746075351282313 0.192030829565281
"X18308" -0.0221956105903555 -0.337344735742574
"X18309" -0.0122886682585643 -0.272511187488549
"X18333" 0.0230343309737057 0.446612580780268
"X18337" 0.000330338722272714 0.00858559082842471
"X18409" 0.011633536609491 0.292679445557865
"X18471" -0.037469176402673 -0.669235561445518
"X18483" 0.00242774753354796 0.0421501176671615
"X18568" -0.0136892988624773 -0.222136724282796
"X18639" -0.00109117788895779 -0.0243512379915849
"X18708" 0.0194458855043814 0.27787530575326
"X18710" 0.0107942470830014 0.242018392829938
"X18720" 0.00938107108558475 0.274413504004971
"X18741" -0.00961959235608321 -0.115755256827288
"X18747" 0.00107687243441767 0.0105102656646248
"X18751" -0.0248900014792842 -0.582260100776499
"X18758" 0.0207956514730944 0.458943420103142
"X18940" -0.0328653575036927 -0.62879641271991
"X18950" -0.0145965869836439 -0.182364892234214
"X18964" 0.0056967077547975 0.131861536226853
"X18967" -0.0336483344222832 -0.307648186274283
"X18974" -0.00860549327894793 -0.173904273290689
"X19081" -0.0267007707328356 -0.572657202883403
"X19094" -0.0255994907115215 -0.484890476053645
"X19103" -0.0017152894145379 -0.0149952811832028
"X19104" -0.015496087641912 -0.350631295594418
"X19147" -0.0462140557807294 -0.75803695471901
"X19158" 0.00467938424580843 0.0519701970854978
"X19170" -0.00909987530076251 -0.201268254584761
"X19175" 0.0077793382379158 0.171715240111161
"X19204" -0.0217606773354941 -0.349573310878761
"X19245" -0.00763915643016558 -0.13384661454371
"X19251" -0.0235375234896793 -0.573739367802774
"X19284" 0.00404065635135236 0.0695495433438896
"X19322" -0.00350275198779579 -0.0888927884983267
"X19358" 0.00290911585292452 0.0559727827195926
"X19378" -0.045212286759418 -0.860796873308928
"X19382" -0.0196553986259399 -0.306368527220253
"X19416" 0.00641376654077413 0.05446337737899
"X19429" -0.0210712678150364 -0.3162276168062
"X19433" -0.00397425527593927 -0.0389168835597179
"X19440" -0.00831357072879878 -0.226320276183773
"X19452" -0.0317742254483781 -0.301380487309575
"X19465" -0.00537444640911287 -0.122203962256059
"X19512" -0.0218509553602216 -0.477132796228128
"X19531" 0.0150423171256037 0.325830738370926
"X19549" -0.000949556325802778 -0.0190712168979921
"X19550" 0.00178972465687189 0.0447205213867512
"X19555" 0.00654489033094801 0.105575620617778
"X19558" -0.0197713097964942 -0.33253036695322
"X19564" -0.0179582724984423 -0.268588978003018
"X19699" 0.0101077855106935 0.228224062266052
"X19834" -0.00123788695028996 -0.0306960194035659
"X19875" 0.0147336538025719 0.428979010260772
"X19891" 0.0196854188176862 0.552574352206051
"X19905" -0.0048389078624056 -0.119579880121711
"X19950" -0.0424031296191208 -0.499402313518137
"X19953" -0.0278956121703119 -0.215602663566539
"X19970" -0.0236080402163221 -0.538583732565002
"X20001" -0.0107881666265787 -0.26576760777294
"X20017" 0.0189233246786926 0.291066431799092
"X20040" 0.00700744715410297 0.157847045341039
"X20067" -0.00781924592347503 -0.194069690552348
"X20178" -0.00844701269838908 -0.203847261876174
"X20225" 0.049371304109064 0.712235234722524
"X20231" 0.00122855166903016 0.0348832598231709
"X20244" -0.0211644567734636 -0.474428302706796
"X20277" 0.0245856859923672 0.732053791216776
"X20281" 0.012909057928898 0.215168941882721
"X20289" 0.0127708392623784 0.308329631957481
"X20308" 0.0615999204270789 0.705068202413934
"X20313" 0.00287757547704232 0.0737779374178396
"X20356" -0.025275175082326 -0.644430457987652
"X20372" 0.0251180681803291 0.49839566630182
"X20400" 0.00229248691981879 0.0469825010933706
"X20426" -0.00972232728764242 -0.216368286499472
"X20437" 0.0227354331377893 0.495998127934475
"X20444" 0.00349355340963937 0.0444244690856683
"X20445" -0.0395826148346914 -0.24077350429683
"X20464" 0.0248567750125619 0.608137053631444
"X20501" 0.0171434557022704 0.619532538772892
"X20515" -0.0106951776922766 -0.265078405458216
"X20560" 0.0278104932358074 0.526280051765818
"X20637" -0.00243246653638971 -0.0686933166906369
"X20684" -0.00796945883286988 -0.14790942882103
"X20699" -0.0208774095199158 -0.439358716998791
"X20728" -0.0213583238106095 -0.449847818271456
"X20730" -0.01077987794693 -0.259950957215965
"X20747" -0.0136266899288549 -0.195534234082178
"X20784" -0.0261725310982614 -0.584959205288692
"X20827" -0.023571096027755 -0.57934455710796
"X20839" -0.0337841114234494 -0.621708497478168
"X20863" 0.0148372059808498 0.188642950687386
"X20867" 0.0147383044891775 0.232156034537039
"X20886" 0.0102841607307643 0.28116089848372
"X20900" 0.00227425397078561 0.0378639906770492
"X20967" -0.016591196660001 -0.170771780656596
"X21014" -0.000403737974998771 -0.0117953609130111
"X21020" -0.0216132845784283 -0.493355069807061
"X21064" 0.00190431297316086 0.03261812527581
"X21078" -0.0119105312531862 -0.234459249453241
"X21080" -0.0371763088986049 -0.457320185014653
"X21096" -0.0106950149435311 -0.272554633646307
"X21099" 0.0223889881313446 0.412175654358259
"X21111" 0.0276722131539081 0.498489535796356
"X21167" -0.0110188793296079 -0.125073993440083
"X21205" 0.0164640212323656 0.235020460744939
"X21225" -0.0328640325005617 -0.563519243011618
"X21258" -0.000756629429585724 -0.0243916111198538
"X21282" -0.0201018033461009 -0.452485893175063
"X21304" -0.0116543709193385 -0.220415207833382
"X21331" -0.00749979897446316 -0.214448143758488
"X21347" -0.0247245779917591 -0.52384140087617
"X21362" -0.0254947225958455 -0.279583677081501
"X21395" 0.0228444065087132 0.309928556519073
"X21435" 0.0213849432996403 0.431310462121293
"X21438" -0.0154965105423088 -0.281500096612744
"X21488" -0.0519883645982774 -0.769293512243257
"X21518" 0.00207332171578158 0.0484570416576191
"X21519" 0.00393528936594101 0.101653013487208
"X21527" -0.00107653400713257 -0.0204173875003869
"X21529" 0.00372502087100371 0.0368712601016887
"X21532" -0.0284441729949991 -0.676619573734336
"X21543" 0.00528301778174412 0.130109770110872
"X21547" -0.0476121915083972 -0.688936566366254
"X21557" -0.010606026959356 -0.112754009249844
"X21562" -0.0158045060338665 -0.246009528186278
"X21634" -0.0256573260105458 -0.469250896994739
"X21640" 0.0177165110009368 0.422974226225644
"X21682" -0.0282912593297665 -0.52946251720163
"X21685" 0.0048903199426927 0.114727164367805
"X21697" -0.0226250011861931 -0.524992503033865
"X21722" 0.0059610858744924 0.116103515736535
"X21731" -0.0115408532341729 -0.269379238582939
"X21735" -0.0350363780707457 -0.576895737119359
"X21772" -0.0349563700335868 -0.592804926182786
"X21778" 0.013781782409846 0.245312304044671
"X21785" -0.00154371309532821 -0.0318994946812174
"X21816" -0.00494392523420961 -0.116543455361998
"X21832" 0.0266123965688874 0.683131754690813
"X21861" -0.00418813653084438 -0.098759611657786
"X21873" -0.020908348178982 -0.484662215464021
"X21878" -0.0344239970493429 -0.547712318522816
"X21879" 0.01560070172018 0.371953081037379
"X21900" 0.022890246676513 0.441645822858917
"X21905" -0.00340546934911049 -0.0506709095863688
"X21914" 0.0422208053192588 0.69230673259541
"X21919" 0.0027043725840263 0.0636949367154658
"X21921" -0.00414156030576996 -0.0939591280826868
"X21955" 0.00921904659847341 0.141958893754586
"X21964" -0.0264646798191952 -0.651315476929485
"X21986" -0.013696725567931 -0.202644042402891
"X22021" 0.0145450202358246 0.443389461201299
"X22044" -0.0139996232167143 -0.14312553247568
"X22086" -0.00280728806100195 -0.0849529472559775
"X22105" 0.00450685780302125 0.0790001857954788
"X22136" -0.0386584729627905 -0.620666366945156
"X22138" 0.0378826135117998 0.780045191359762
"X22161" -0.0105002475113015 -0.212223997636112
"X22218" 0.00371511504418521 0.0796654500572306
"X22242" 0.0087737538700653 0.27835947877174
"X22266" 0.00791247737414072 0.199016175085786
"X22278" 0.0127992893897589 0.170004541631742
"X22279" 0.00811781835959284 0.129882536222562
"X22293" 0.0466725024367521 0.66575580486855
"X22298" 0.0196051987299575 0.450491007259995
"X22323" 0.00755434091740481 0.115367006230264
"X22339" -0.021302638295642 -0.442053698966578
"X22358" -0.000319658095945116 -0.00574473612476093
"X22361" -0.0221808714564957 -0.470972707988234
"X22394" -0.0211465184387733 -0.482701938034262
"X22402" -0.0282133923504057 -0.510086794496905
"X22404" 0.0562726265994685 0.73991550334835
"X22427" 0.0118885960614657 0.238312934421338
"X22431" -0.0260375989568095 -0.647414326239605
"X22445" 0.0225504091539539 0.571231612016191
"X22460" 0.0205779511042329 0.605087653375921
"X22462" -0.015193120914655 -0.123162277050113
"X22466" -0.0204063403353798 -0.442901882284663
"X22483" -0.0034905418092073 -0.0904223559213216
"X22486" 0.0319079581305225 0.425909964365008
"X22489" 0.00897261177401035 0.252822648830599
"X22491" 0.000934421714661214 0.0204935088017153
"X22508" 0.0112978110120912 0.350389103935854
"X22528" 0.00524044439347104 0.0740986877625352
"X22530" 0.000555394348073576 0.00528969200695828
"X22532" -0.000303820040921098 -0.0101383931046573
"X22583" 0.0142522346478655 0.48468764567828
"X22628" -0.0243203607612282 -0.586411737688606
"X22632" -0.0130944276415914 -0.327869460401268
"X22635" -0.00433941870062526 -0.125049307607209
"X22687" 0.0484036820171949 0.76124041159274
"X22689" 0.00674124731559692 0.196498010835462
"X22693" -0.00630774090154875 -0.149649900102443
"X22772" 0.0145233359567456 0.47327347967375
"X22790" -0.0218457620418822 -0.307607331728477
"X22822" 0.00749163814997624 0.118838176317542
"X22825" -0.0269454388805079 -0.586924878902124
"X22836" -0.0264124004434921 -0.589220906760141
"X22843" 0.0222887595564374 0.578593216653384
"X22844" 0.0282989536303955 0.788566266021954
"X22868" 0.00342173312434651 0.0714925890777678
"X22889" -0.0127318685943054 -0.310546419093554
"X22942" -0.00403731141584125 -0.0810989353776623
"X22958" 0.0114624070111334 0.342800287446325
"X22969" -0.0212710656010533 -0.381234616398524
"X22997" 0.0120990897353797 0.246584546082904
"X23005" -0.0324574352615664 -0.5828473002876
"X23035" -0.020058665777272 -0.422726099374071
"X23060" 0.00918368367902641 0.160502202692008
"X23062" -0.0025904061780149 -0.0823398400350893
"X23070" -0.0220795437385099 -0.511750725798014
"X23091" -0.00983292167838256 -0.220995529894494
"X23096" 0.00527837425213342 0.154200488740731
"X23102" -0.0260439553814587 -0.639665766168608
"X23167" -0.0164947147691474 -0.0968906699647666
"X23190" 0.00376749440585 0.0717233571537865
"X23207" 0.0410332492052288 0.737946676597132
"X23220" -0.0228773778960402 -0.529365801779849
"X23232" -0.0315579498747837 -0.758305312486312
"X23233" 0.0268662654399088 0.672562940355788
"X23267" 0.0106692834118906 0.31082980430237
"X23287" 0.013824175002529 0.347761479491123
"X23330" -0.0144269094422374 -0.394604373888088
"X23355" 0.00832384450339186 0.217344859135834
"X23403" -0.0255805571753681 -0.544062995024463
"X23421" -0.0240585708169817 -0.60233480890019
"X23452" -0.021295378750214 -0.463246593511841
"X23494" -0.0149810509600362 -0.120139115239588
"X23511" -0.0264651448249571 -0.624720517832811
"X23584" -0.0222601131157186 -0.51358596602362
"X23631" -0.0170136243272872 -0.177863220098274
"X23645" -0.0408649027183852 -0.777244704545656
"X23658" -0.0104901827083982 -0.273678850246511
"X23662" -0.0223872086707388 -0.483721216456169
"X23697" -0.0171524881192597 -0.384954680681354
"X23715" 0.0723094854987395 0.897284191540445
"X23729" 0.0101971088690237 0.225913919082115
"X23731" -0.0137463029888831 -0.184899410767419
"X23748" -0.0107934069254021 -0.206411050861523
"X23791" 0.0113804190167942 0.361015754686861
"X23832" 0.0106983301988399 0.139602590201044
"X23866" -0.000279116338996315 -0.00787698578227124
"X23875" -0.0190580415706552 -0.40099566585297
"X23877" -0.0213508452768403 -0.463786109645371
"X23883" -0.0120954262874077 -0.240219627688433
"X23906" -0.00346094479274723 -0.0583698710775576
"X23914" -0.0215396429396955 -0.470358301873782
"X23922" 0.00820980139235173 0.11164136482919
"X23943" 0.0207906856956717 0.522306810503905
"X23979" -0.0507276042285836 -0.625103410621956
"X23984" -0.00195687421848417 -0.026500574371713
"X23991" -0.023245381173002 -0.554065753126177
"X24006" -0.0281461735586678 -0.649194483321007
"X24024" -0.0128045251773169 -0.242547600843406
"X24046" -0.0124133009132712 -0.325833419059187
"X24060" 0.00387635851684045 0.0761154426102412
"X24064" 0.00111284157094435 0.0205041853308937
"X24079" -0.0196269069017002 -0.432336154379686
"X24100" 0.0123613589399479 0.357797711705506
"X24150" -0.0257003571827413 -0.606568320174434
"X24171" 0.0207108205465505 0.600951603262355
"X24217" 0.0182392711762291 0.550667074711063
"X24236" -0.0168866346394347 -0.188945723421869
"X24251" -0.0126884607635849 -0.22100834175398
"X24266" -0.0223246397332582 -0.504328606327229
"X24291" -0.0201389538886344 -0.474605327017231
"X24304" -0.0184545140932632 -0.350775388356954
"X24307" 0.00493636106421026 0.134563557250384
"X24334" -0.0199144438433166 -0.391257360072833
"X24342" -0.0116534350299485 -0.252130378985059
"X24355" -0.0212337894225705 -0.252330358947158
"X24357" -0.0223815516070801 -0.542869520186138
"X24372" 0.00267062052317255 0.0655353100531918
"X24388" 0.0150274128319246 0.343223371261952
"X24434" -0.0217343712918131 -0.478722898740711
"X24471" -0.0107781881072892 -0.254893469073964
"X24485" -0.0260408595752602 -0.566641348322427
"X24493" -0.0266580997451295 -0.528677864017836
"X24519" 0.00788885871884807 0.149042324382518
"X24529" -0.0210762561831948 -0.497228339960979
"X24549" 0.0846731060980774 0.904215050713481
"X24584" -0.0228264718959959 -0.517230425228862
"X24603" -0.0202721059725244 -0.151036109292652
"X24615" 0.0137717336833035 0.492876365920656
"X24642" 0.0271132911078845 0.507833565549152
"X24684" 0.025371977151956 0.451027906227953
"X24706" -0.0270026311165505 -0.667878364139292
"X24729" 0.00363043780538736 0.0447877682632604
"X24768" -0.00806798588719445 -0.153899628985959
"X24777" -0.0137313280144811 -0.265837648626396
"X24779" 0.0120430287836014 0.336721783500695
"X24794" -0.0363375570755133 -0.735009128004622
"X24802" -0.0172569567500238 -0.363076161133296
"X24864" -0.0210929474560961 -0.491925766423506
"X24893" -0.0359058378423223 -0.603707542618802
"X24929" -0.0254955453768749 -0.49611505923208
"X24937" -0.0159946372332695 -0.401335419896587
"X24982" -0.0012290288979771 -0.0268354688799876
"X25055" -0.0253991965016256 -0.585874491647285
"X25071" 0.000782108288893006 0.0112637141127145
"X25084" 0.00959013346099879 0.33650122956062
"X25104" -0.0362724290181963 -0.667237602739166
"X25185" -0.0205618374319211 -0.273013129405883
"X25198" -0.0190463181520283 -0.359524275042841
"X25203" -0.0200828879038971 -0.159247518328221
"X25207" -0.0218197771562404 -0.516771529927601
"X25214" 0.0359025247151104 0.55902095229541
"X25245" -0.0294197325198432 -0.648368995531822
"X25260" 0.0111162136150506 0.299546069313386
"X25262" -0.0259609603085124 -0.636699156500909
"X25272" -0.00322413147467106 -0.0352276805284553
"X25285" 0.00577107691885389 0.158813679845002
"X25299" 0.00905141678740564 0.240800688949506
"X25301" 0.0255054141886736 0.579202155456469
"X25354" 0.00459101654619419 0.0808227354547995
"X25362" -0.0236872470731245 -0.587443860911784
"X25365" 0.0088883681029844 0.198237082438228
"X25429" -0.0210070898087964 -0.458787766378894
"X25441" -0.0276173858903348 -0.602204972318769
"X25453" -0.00973698624339196 -0.173402141428326
"X25458" 0.0114855395102963 0.345958072547543
"X25488" -0.0194221780215392 -0.466353087562325
"X25491" -0.0178234456572495 -0.483112592761017
"X25506" 0.0116939296631711 0.349165293153605
"X25514" -0.0223272331227945 -0.527436231295064
"X25543" 0.00710867133855116 0.1213932269635
"X25561" -0.0255921907871739 -0.599584533370341
"X25578" -0.00858333214104363 -0.16336554114742
"X25585" -0.0103047473938997 -0.149564907414265
"X25593" -0.0142960000580065 -0.308453337404039
"X25594" -0.0308241543279125 -0.535511573842687
"X25596" -0.0277654826891603 -0.526959881623624
"X25634" 0.00927037342493377 0.131846752029879
"X25658" 0.00652097868670325 0.0535884949737691
"X25661" -0.0210778722769002 -0.504387253657217
"X25676" -0.0234350761889207 -0.557322235928556
"X25718" 0.00739965076516284 0.201864559026234
"X25720" -0.0209453460022054 -0.48239691118483
"X25724" -0.0108753225692389 -0.242985296020066
"X25755" -0.00927233330551332 -0.220857239814193
"X25768" 0.0212719494659929 0.536825940254477
"X25773" -0.0163938284026109 -0.178632627618551
"X25804" -0.0213776799661049 -0.422027989765846
"X25811" -0.019658616664989 -0.410961806497951
"X25820" -0.0123291401637651 -0.184594519034058
"X25827" -0.00238513258292105 -0.0655458273433396
"X25836" 0.0092178900395277 0.299478975419909
"X25845" -0.0101131473192424 -0.283734619772184
"X25860" -0.0460347225893557 -0.752050693216432
"X25864" -0.0242290245025926 -0.489516332771981
"X25895" -0.0190473133609926 -0.417895584111599
