"","Comp 1","Comp 2"
"X5384",-0.0144496214685338,0.00994798098751903
"X5395",0.00698977938080114,0.00775743977102791
"X5412",0.00732734901870551,-0.00653353463512555
"X5421",0.00539978278092816,0.0293512392891398
"X5427",-0.00502796957949314,0.00978636574021926
"X5432",0.00431959719497518,0.029074881767915
"X5441",0.0136981229812726,0.0220538932967793
"X5451",-0.00932882705507486,0.0270916886124355
"X5466",0.0128492195706174,0.000961560125823616
"X5473",-0.00425997007528257,0.0170382201114089
"X5475",0.0155286462628744,-0.00390195146639122
"X5480",-0.0101385124474534,-0.00213574996207992
"X5481",0.0243419715872651,-0.0221281619156123
"X5482",0.0332094681726901,-0.00415745871118259
"X5492",0.00162233911465846,-0.00651725535310737
"X5493",-0.0237843843873683,-0.012981659173111
"X5496",0.000554648220299986,-0.0137191964268065
"X5498",-0.0340452478427729,-0.0268341542689919
"X5509",-0.00128324507277863,0.00363931713067633
"X5518",0.0150273185417085,0.0158257818268313
"X5529",-0.0420234161284141,-0.0104193068717339
"X5576",-0.000678911863602508,0.0319944174641513
"X5578",-0.014928514155544,-0.0231683799326961
"X5581",0.00752645162659051,0.0172023001192466
"X5583",0.00216486194674249,0.0176770767199028
"X5585",-0.0172773872503921,0.000533105277412513
"X5593",0.0149164866853769,0.00122583289588284
"X5597",-0.00406771059765302,0.00210568056222049
"X5600",0.0106609247536174,0.0315657938572408
"X5603",-0.0340435646859508,0.000442831523874535
"X5636",-0.0198923292493815,-0.0180348602192651
"X5641",0.0141446726241464,0.00337526931087376
"X5668",0.0227725010113543,0.0273211161716273
"X5687",-0.0329603589269484,0.0182997377375143
"X5693",0.023987484528841,0.0115662390029819
"X5694",-0.026851463837276,0.012435508105057
"X5695",-0.0372314380328063,0.0424879842514832
"X5714",-0.032842290298622,0.00589170040311883
"X5716",-0.00947390990752834,0.0183004596488792
"X5717",-0.00729376952556011,-0.00295352113483268
"X5722",0.0238868063290924,-0.00107759260382942
"X5723",-0.00160300990941363,0.0044884207740019
"X5726",-0.0148685792511734,-0.0284984661340585
"X5727",0.023385340619804,-0.0284660005853351
"X5730",0.038414096893309,0.00593345612656001
"X5732",-0.00432623443255283,0.00220373287546046
"X5741",0.0126779908569408,-0.00493443821108582
"X5770",0.00587348447791672,-0.0206240599884419
"X5772",-0.0229746606238595,0.0135628731184288
"X5783",-0.0238344423296852,-0.00717043276358544
"X5792",-0.00178158858320479,0.0123684971848094
"X5797",0.0203969600280906,0.0393111243823703
"X5800",-0.0116014351436963,0.00332200931436991
"X5805",-0.025181083331609,-0.00275810080139332
"X5814",0.00745413633367361,-0.0129401721675759
"X5835",0.00464136525340505,0.019777565719359
"X5852",0.055700321622495,-0.00685386001761372
"X5859",0.0159446082917792,-0.00820671279163489
"X5862",0.020991090870995,-0.00370610468386197
"X5867",0.0025585378335668,0.001598931573291
"X5869",0.00333858862819751,0.00767534670920665
"X5882",-0.01149364551201,0.0183686319212472
"X5883",0.0146364260499723,0.0276315708646247
"X5885",-0.00693567833248573,0.000438784808573251
"X5895",-0.00895470051241028,0.0285170695250833
"X5912",-0.025097765852317,0.00139379494092414
"X5919",-0.0379137101415083,0.0205803716935464
"X5931",-0.0347487944436514,0.00125790332582773
"X5932",0.00633184727083229,0.0414903412293148
"X5970",0.016954016195009,-0.0535054961070453
"X5971",0.0124585803204697,0.000577855488801303
"X5972",0.0247944964183003,0.0103381081073196
"X5973",0.0144251621738374,0.0101174387716816
"X6003",0.00831005041572305,0.0195619560745574
"X6014",-0.019710765344136,0.00572727770902198
"X6019",0.0320748626893594,0.0130566279073304
"X6029",0.0175543186563061,-0.0377513380400972
"X6030",-0.000845858551414857,0.0134939943846839
"X6052",-0.0470986891780589,0.00215091944235402
"X6065",0.00597838197320165,0.0103222198207186
"X6066",-0.000479991575345786,0.0272531680686567
"X6067",0.0057914454281285,-0.0151131312745067
"X6083",0.00245115978658419,-0.0228923641807004
"X6110",0.0071962221947961,0.0139685018550957
"X6111",0.00434179490769753,0.00780823110661699
"X6119",0.0470820468165628,0.0575419207377188
"X6136",0.00996392552567104,0.00797056007490127
"X6139",-0.0229176591303007,0.0243147961286243
"X6140",-0.0148124678815234,0.00422665767786236
"X6143",-0.00515015151029009,0.0339462226662289
"X6144",0.0332050679179909,0.0027589383555221
"X6171",-0.00332628785035471,-0.00735385629356416
"X6190",0.0024207622704206,-0.0143063120303664
"X6195",0.0105066986512968,0.00782999013041353
"X6197",0.0179590332844163,-0.0176868408700842
"X6200",-0.00271707435050851,0.00622108627720996
"X6201",0.0093998880206852,0.0163746193912963
"X6217",-0.0444390301932235,0.0316864837445845
"X6224",0.00574425578731349,0.00500734194976832
"X6239",-0.011178714189345,0.0271843173311347
"X6242",0.0164603622101524,0.00405065296480937
"X6249",0.00341988867311242,0.0348842522382407
"X6250",0.0420813837150142,0.0553394362443282
"X6259",0.0139564492237179,-0.00105415644764308
"X6260",-0.0105433069507387,0.00925212075281942
"X6265",-0.0344045843624993,0.0378860780672473
"X6266",-0.029856833151498,0.0130792261311199
"X6273",-0.00434836560349954,-0.0177318344603393
"X6283",-0.0310584359875434,0.0139288482498927
"X6286",0.0168088604028697,0.008702628279831
"X6288",0.0144503130521056,0.0236929919631209
"X6296",0.0156395743038905,0.016672892744526
"X6305",-0.00485462566954857,0.00742169757509529
"X6325",-0.0312342897876077,0.0356236462168187
"X6328",0.00185322986134977,-0.0354463198550361
"X6336",0.00531830404691682,0.0097918966171424
"X6349",-0.0334728687413676,0.0039401476652995
"X6351",0.0455960458043988,-0.0490164906028508
"X6365",-0.00635783833035396,0.00591133665936268
"X6373",0.0152608243702386,-0.00943441648452018
"X6382",0.0189100000745738,0.00771205304627345
"X6389",-0.0323352904125973,0.0111465172514626
"X6390",0.00981493412167215,-0.0316777719264919
"X6394",-0.0136484240562362,-0.0129777985475708
"X6395",-0.00481514363040022,0.000102690943993329
"X6403",-0.0079921625706695,-0.000475047372641125
"X6404",0.00963229870150309,0.00323646736725599
"X6439",-0.0329127015079262,0.00486434249313972
"X6441",-0.0351861475146014,0.0074640465427822
"X6451",-0.00320048344287246,0.00798514209101847
"X6452",-0.0126613390340674,0.00555798058521355
"X6476",0.0193464807362083,0.0271198177879277
"X6486",-0.00442016391701562,0.015817935079788
"X6492",-0.0141627280086226,0.02553218925082
"X6493",-0.012708567364256,0.00161102555753068
"X6495",-0.00137489843351084,0.0138254920234969
"X6508",0.01461086754183,-0.00858848139680525
"X6509",0.00579385633539372,0.0204145915985924
"X6510",-0.00837282733380636,0.00964122799453797
"X6512",-0.00524845653499177,0.00392700704811777
"X6514",0.0065689292497331,0.0268567893063198
"X6523",0.0118607023936643,-0.0150726813127255
"X6524",0.004664494833833,-0.0279127515994234
"X6533",-0.000339066221589718,0.0124209409213826
"X6564",-0.00164510287209319,0.0204591032103016
"X6579",0.000654003903663337,0.00289973970889827
"X6580",0.0145771014248135,0.00958878276770747
"X6583",-0.0204751981163436,0.000815273488807311
"X6611",0.0498744124148753,0.0941244486285065
"X6614",0.00339364115468434,-0.00135240010541244
"X6626",-0.0569711841727685,-0.00626554848920696
"X6658",-0.0258331651607744,0.0246116333562427
"X6660",-0.000783025132106558,0.0078710898433874
"X6664",0.00138037899450312,-0.00163760538512005
"X6680",0.0061889359336384,0.0149870076446197
"X6707",-0.0161242911075527,0.0149701758852246
"X6713",-0.0162140180158442,0.0154556280882497
"X6716",-0.0025947381740917,0.0235230002750197
"X6720",-0.00229528003267116,0.00891170183531704
"X6725",0.00552158167519611,0.0113076630517142
"X6755",-0.00993982106769039,-0.00967499282650474
"X6757",0.0296801724567349,0.0250128315758029
"X6777",-0.0151737379715888,0.00766495540249008
"X6778",0.00176854048632679,0.0367855591729276
"X6805",0.000559202107787226,-0.00773021064281524
"X6806",0.0241367646095482,-0.0152284251381147
"X6809",-0.0251191021647657,0.0131933845654107
"X6812",-0.018378390377254,-0.0286627821852281
"X6815",-0.0148290638774266,0.0233484480626781
"X6823",0.0271262957927096,-0.0402573315272908
"X6824",-0.0266099108109879,0.0134539804523913
"X6830",-0.00510603805018664,0.00713576329537507
"X6878",0.0176178876747994,0.00857860727639621
"X6880",-0.0396161970725363,-0.0272388059893058
"X6888",-0.0225024273490815,-0.00345229670347293
"X6903",0.0110900964432284,0.0271021062811044
"X6907",-0.00166358983807765,0.00998480807325975
"X6914",-0.0205775311360618,-0.0210886519451138
"X6915",-0.0155588898706101,0.0128923593210426
"X6916",0.0159208020386521,0.00826459521024999
"X6917",0.00116673026250535,0.0209650441577512
"X6932",0.00156657976992258,0.0241125668171085
"X6945",-0.00397865351782949,0.0346585321553789
"X6953",-0.00426647778722954,0.0310389224786838
"X6954",0.0318998539751738,0.0507366928819085
"X6980",0.00456235231256532,0.0108629639785579
"X6985",0.07869500879388,-0.14250763773866
"X6988",0.0229816368742353,0.00520966677801007
"X6989",0.0115090390165942,0.0132578050509255
"X7048",0.00425491373883658,0.0119625650574805
"X7058",0.00448332823680124,0.0229618537186243
"X7067",-0.00743932436169411,0.019251832972058
"X7070",-0.00578383802263663,-0.0152399687055215
"X7078",-0.00574793261110228,-0.00764500958813718
"X7097",0.00420670793979775,0.00190024785256101
"X7101",0.00673561206587709,-0.00204148418627001
"X7103",0.0532033780296901,0.0368513847788523
"X7107",0.00793896671182283,0.00941197127584258
"X7114",0.00874872573515475,-0.0142252403923328
"X7126",-0.00786037970494365,-0.015592897930165
"X7129",0.0125900782479991,0.00657343650363053
"X7159",-0.000437030342925971,-0.00461156323111383
"X7162",0.00521975356613973,-0.00613647780495658
"X7169",0.0532800370556471,0.0369407235973521
"X7188",0.0486407727147064,0.0224673268855304
"X7190",0.00244267455011279,0.0369310889280199
"X7191",-0.0306817913103241,-0.0267997956982014
"X7192",0.00351506012045579,-0.0149349120487855
"X7206",0.00319486352240989,0.0262256187062688
"X7222",0.0233148983215716,-0.0224789070414086
"X7282",0.0185975037011761,-0.00268546818514475
"X7285",0.00128326081372257,-0.0039774389926267
"X7290",0.00437176916893225,-0.00672238232341067
"X7293",-0.0137453845245376,0.00606546289371775
"X7298",0.0143121197179193,0.00158165717551974
"X7303",-0.0386664695678142,-0.00855290616808045
"X7308",0.00281671363275645,-0.0228202588676661
"X7313",0.0208225520376746,0.0016485526041731
"X7317",-0.00254668587613963,0.029208147293448
"X7334",0.0110375185221277,-0.0122275689984425
"X7353",-0.0326800185485793,0.0127349065659224
"X7374",-0.00492657971374304,0.0147139178122649
"X7383",0.0456399477437754,-0.0199298852951676
"X7384",-0.0162453404106208,0.0159383125617014
"X7385",0.0150761097004064,0.00633267469197388
"X7391",-0.00208051780590858,0.0218706242031433
"X7395",0.0186530519270511,0.0116045519262148
"X7403",0.00361911807718484,-0.000791277352351124
"X7407",-0.0527901555868285,-0.0106227455052988
"X7423",0.0537048203847688,0.0173999349915296
"X7442",0.00484437701158801,-0.00100351518635382
"X7443",-0.0388720272175447,-0.0176107168427341
"X7452",0.0261549998675602,0.0251284032559248
"X7473",0.0339693285618444,0.0278258853599267
"X7482",0.012362504266158,0.0234250156334732
"X7490",-4.01735028525321e-05,0.000567411015074464
"X7505",-0.00610205851285052,-0.00964553897979521
"X7543",-0.00968058790165365,0.0082244778379534
"X7566",0.000217533930173374,0.00745396694420467
"X7573",0.00447379899914911,0.0199697133891073
"X7588",0.00216976347780508,0.0244511913288329
"X7600",0.0013226123854677,0.00684268556496565
"X7603",-0.00705356723815869,0.0112531557037088
"X7604",-0.00702953740477367,0.0202691074456881
"X7627",-0.0224037695564058,0.0268049625423279
"X7631",0.00983517732082856,0.0245674400020294
"X7677",0.0123211166612818,-0.0189467858437589
"X7696",-0.00239144911985408,0.00435947179208216
"X7712",0.00147383987481289,-0.036086957535816
"X7725",0.00124574888973383,0.00172865654271973
"X7730",-0.0119180123037914,0.0284271737552466
"X7738",0.00390442501131769,0.00964533118794134
"X7759",0.0122532888244746,-0.0200939239576197
"X7771",0.0385592083400608,-0.0339669296673743
"X7775",0.0207723058856847,-0.0120239186793793
"X7795",-0.0114415681182007,0.0285887405308563
"X7802",-0.00895006259582776,0.0150773250749098
"X7807",-0.00750180748552518,0.00903690592489705
"X7818",0.0356961771342637,0.0468926289947522
"X7829",0.00393551484291177,0.0211353113271059
"X7830",0.00131563883588119,-0.00725935984695614
"X7831",0.00127882332195391,-0.00159405616483384
"X7835",-0.0141073613824867,-0.00249470084644601
"X7836",0.0351023927645901,0.0222208227282472
"X7843",-0.0328873696580634,0.0147060298359164
"X7878",0.004507622978803,-0.0171051401100228
"X7881",0.0215410124999146,0.0115520793812741
"X7882",-0.00626281656302535,-0.0162028974837021
"X7883",0.0260377269881005,-0.0296522897746739
"X7897",-0.00722512053787261,0.0117235852071207
"X7906",-0.00879846282181499,0.0284293061508333
"X7912",0.0213696211292367,0.0332608135479423
"X7914",-0.00191238934005642,0.0439255503455388
"X7917",-0.00996432486415377,0.0182041945634973
"X7921",-0.0370578893258088,0.000710296525949162
"X7938",0.00100962429904464,-0.0075718555378147
"X7939",-0.00526032796848311,0.00490339836403983
"X7955",0.000387968000887136,-0.0266558033411772
"X7961",-0.0201367855451093,0.00959239164839871
"X7962",-0.0208537444226981,0.0205567887547984
"X7967",-0.020358060458567,0.0192673469889453
"X7986",-0.000118062284502729,0.0272631553151968
"X7994",0.0183550678278818,-0.0297995989269764
"X8003",-0.000143902262427112,0.0104918000847282
"X8010",0.0161052753009134,-0.0161354142696651
"X8011",0.00458387659171947,0.0136088197878253
"X8014",0.0248502925470479,0.00382208244956193
"X8015",0.00169864537908252,0.0136292625430993
"X8016",0.00196657793264587,0.018487054613219
"X8047",-0.0286569359211687,-0.0206048933790722
"X8065",-0.00414814687278371,0.0149802457532446
"X8067",-0.0260297718096189,-0.0182690424811811
"X8072",0.00681028273270558,0.0396470091853071
"X8073",0.0551050427870128,0.0182933402634101
"X8080",0.00783722571528846,-0.00440996797117633
"X8087",0.0573356456809592,0.0411972776860895
"X8107",0.0193413450488291,-0.00540698599660807
"X8113",0.0239334702881298,-0.000990021545055277
"X8114",0.00740454931845276,-0.00808725756750331
"X8127",0.00268113045643747,-0.0114366461835872
"X8134",-0.0140357118227677,-0.00904264835745914
"X8149",-0.00777430197104496,0.0210262722232381
"X8152",-0.00183718885769259,0.0281911240445936
"X8154",0.03508309263036,-0.00718867862795499
"X8160",-0.0270947845561446,0.00333356140072813
"X8177",0.0116752780354859,0.0583546556225443
"X8185",-0.0173461127944915,0.0255420433956036
"X8186",0.0199513338035888,-0.0183898406855861
"X8192",-0.0132151961052206,0.0230929066201581
"X8213",-0.00717706749101887,0.011700134210134
"X8230",0.0159198021290415,0.0103771924075838
"X8233",-0.0107835457066503,0.00577118643595035
"X8253",0.000547527855278287,-0.0279526490842014
"X8275",-0.0256589687587285,0.00152512115656555
"X8276",-0.0219392190648938,0.01568664871846
"X8294",0.0138132835956569,-0.00984354836739171
"X8295",0.0116890740535365,-0.00686274082570277
"X8298",-0.0526949177359723,-0.0346516553577458
"X8341",0.0122948177696976,0.0250269224504172
"X8362",0.0167844602154706,-0.00824600853117782
"X8363",0.0131331052239228,-0.00759002743979279
"X8370",-0.0234622514434774,0.0285485811133902
"X8401",-0.0093661815143915,0.0200499608577343
"X8403",0.00759355792283498,0.0183047357426849
"X8405",0.0224308804873347,-0.021189237995001
"X8411",0.0113954422957975,0.0020309888990299
"X8413",-0.0130233810402232,-0.0371942156288335
"X8416",-0.00840150681875529,0.0142251519564111
"X8417",0.00470865086582774,-0.0175293034809308
"X8418",-0.0165250299013281,0.0271472712006315
"X8435",-0.00704759499065664,0.034456960442955
"X8443",-0.00383430002061358,0.00875272608889177
"X8450",0.0130987409479542,-0.00838846964286384
"X8517",0.0165617048837154,-0.012862610904849
"X8523",0.012161969320989,-0.0152142407073296
"X8529",-0.00988249252585003,0.00990966017185292
"X8534",-0.00143049331544513,-0.0039518012622964
"X8539",-0.00558068840909719,0.0183263415564493
"X8542",-0.0214345052848075,0.0328789556131793
"X8562",0.0037257902032546,-0.0157038660893955
"X8569",0.0397767774972445,-0.0335282692791821
"X8572",-0.0120515395910771,0.00631321684925091
"X8574",0.00340233878700928,-0.0253154627000098
"X8603",0.00516520753632301,-0.00131237742944025
"X8616",0.0269662975195246,-0.0268930340698225
"X8636",-0.00029255660451949,-0.00219468267598418
"X8640",-0.0237361266789794,-0.00572668888994202
"X8675",0.0345474654482905,-0.0462644262172971
"X8715",-0.014248387223359,0.0268005580164618
"X8719",0.00111566197064766,0.0105969882528789
"X8726",0.0012052742855616,0.00172438423156549
"X8729",0.0168580388601029,-0.00864901671313083
"X8732",0.0190783288231219,0.0461861356611437
"X8735",-0.0340107246552083,-0.00980013305945378
"X8752",-6.22162203285901e-05,0.0372614229834379
"X8755",0.00913943228439689,0.00636376774650861
"X8756",0.0113199350703884,-0.00086661604123687
"X8816",-0.00940320996743926,0.031326489061138
"X8822",-0.0328694996245417,-0.00141375683405967
"X8823",-0.0344981876544206,-0.0062754611380866
"X8826",0.0253343515300765,0.0122521454632873
"X8835",-0.0463752340418364,-0.0315832440978568
"X8842",0.0138153363752756,0.0279929214298638
"X8852",0.0126850351617714,0.00177457451391483
"X8856",0.0130560474240077,0.000183127529938615
"X8865",5.02589138084186e-05,-0.00694517768308849
"X8866",0.0387404432253213,0.0162606835406325
"X8894",0.0148010812207325,0.00876050540743724
"X8904",-0.0127919205373593,0.016506306159442
"X8905",0.0310276794927562,-0.0353499117996268
"X8936",-0.0227550267176975,-0.00992072263948251
"X8952",-0.0418448833093095,-0.0217451026165407
"X8964",0.0142924902873827,0.00847340569850669
"X8980",-0.0310668804323754,0.0200490873899946
"X8995",-0.00377673954828815,-0.0119157749611636
"X9005",0.0128045808967237,0.00564158434441549
"X9047",-0.0123162359655099,0.0163474113402014
"X9049",-0.0275672582246692,0.0193868068881866
"X9050",0.00166614027575907,0.0380373812047126
"X9060",-0.00233135389526109,0.0256227855899785
"X9061",-0.0366593040828021,-0.0204016560392513
"X9064",-0.0331511266914641,-0.0144927206259928
"X9072",-0.00225724172550062,-0.00459496247244966
"X9074",0.00851416252326699,0.00846955882485372
"X9079",-0.0062412838311036,0.010869781762609
"X9085",0.00181700359188463,0.0148557369437135
"X9096",-0.00524540769576827,0.0219631895605169
"X9155",-0.0183711707829244,-0.00477019522275309
"X9156",-0.00991740965631751,0.0283896545033821
"X9157",0.0526792137993978,-0.0348383306061691
"X9163",0.0347934358402321,0.0203157896554766
"X9174",-0.0272405166353896,0.00749485282756969
"X9179",0.0123116732027948,0.00987271667303707
"X9180",-0.00642995855766168,-0.00928912116314749
"X9184",-0.00501078878049706,-0.00091895920802723
"X9192",-0.00432893311428004,0.00432948787625658
"X9196",0.00884229277360574,0.00932498503292379
"X9204",-0.00864876412351484,0.0305640176523915
"X9221",0.0141393428065193,0.00906730106845489
"X9227",0.00550154569900849,0.00330697892458352
"X9233",0.0345899372726202,0.0369441691291145
"X9240",0.00468881732357387,0.00763416520589678
"X9248",0.0116866879721021,-0.0358153099871888
"X9256",0.0732480934938608,0.00613827576323063
"X9277",0.0356816868684905,0.00396104854026984
"X9279",0.00561784316427769,0.00686230653325623
"X9284",0.010011329506556,-0.0224599274239184
"X9290",-0.025221909539664,0.0327212211795007
"X9295",-0.00599125033147927,-0.00289252385740769
"X9306",-0.000532546211332809,0.0302413454071694
"X9307",-0.0206383434107158,0.0766253096145098
"X9308",-0.00248034527843859,0.0243964994626538
"X9319",0.0125737500380587,-0.00980329259778016
"X9321",-0.0394552804708439,-0.0411724063535387
"X9329",0.0105741250682381,-0.0275352140152823
"X9339",0.00754439093654963,-0.00885629266354273
"X9347",0.0210233404532584,-0.000872816620860059
"X9383",0.00157561051541529,-0.0177448911094385
"X9394",0.012060708690523,0.0118202050121193
"X9396",0.0150827386689128,-0.00340666023870751
"X9403",0.00535575795966124,0.0248095884008685
"X9409",-0.00422902755598681,0.0111333021160117
"X9428",0.009229465248136,0.00122822916660704
"X9429",-0.00649316380070744,0.00491431360245295
"X9432",-0.00154543274410733,-0.000495640020319265
"X9451",0.0166989287930513,-0.0125590284291771
"X9453",-0.0179708347198902,-0.0209003046513854
"X9488",-0.0255723799466985,-0.0239980148798193
"X9489",-0.0165510384726956,-0.0179838183260165
"X9494",0.029848591280017,0.0312763112456827
"X9535",0.0110094371801018,-0.00487458281182526
"X9545",-0.00654419391248269,0.000417830791819815
"X9552",0.00577050756078363,0.0136649582313823
"X9562",-0.00252133516880699,-0.00571898299612347
"X9563",0.0189595636056613,-0.0205814667768674
"X9565",-0.0248133457364943,0.0165250950463433
"X9590",0.0282090810259928,0.0072258715385072
"X9592",-0.0334333016960409,-0.0178599633975627
"X9598",0.00095773581785117,0.0323949293438578
"X9605",0.00324891885093254,0.00725642616287507
"X9607",0.0298486517484018,0.0412367722410281
"X9612",0.00773338775781308,-0.00236160494363136
"X9616",-0.000449210693732471,0.00406174219954819
"X9625",-0.00427834633695963,0.00380868378082445
"X9626",-0.0179600944038239,0.0242676958972227
"X9658",0.0126752889160285,-0.0176569412453332
"X9669",0.0036252766430245,0.0174004454543051
"X9678",0.0123469928108763,0.00836677410546203
"X9679",0.0248142201982051,-0.0167603656269049
"X9680",0.0228629787908083,-0.0175216059550193
"X9705",-0.0172461360697488,0.0078379722996178
"X9707",0.0153481132295427,0.0172644121210004
"X9711",-0.0132305527584453,0.00169633612599814
"X9733",-0.00250656200378231,-0.0267611907100105
"X9734",-0.0205909049787137,0.0287866955904553
"X9737",0.0108170595450462,-0.00177470200509282
"X9753",0.0161767947471322,0.0174569591477504
"X9756",0.00649575121053992,0.0417857673929891
"X9789",-0.0169008447957876,-0.0318247388289651
"X9809",0.0170739270051947,0.0168039176708197
"X9816",-0.0274239977755904,0.0071919763298945
"X9859",0.011093507192179,-0.00647929782530224
"X9889",-0.029363387326622,0.0185365271825339
"X9896",0.0204957641565703,-0.0578153041128398
"X9902",-0.0058447087034027,0.00930794211559057
"X9905",-0.0107505319278829,0.0832826037675758
"X9921",-1.44808533162145e-05,0.040967192606782
"X9922",0.0029260077262744,-0.00819495592776425
"X9925",-0.0148595306321641,0.0337934784610691
"X9927",-0.0129015153672808,0.0192126940980626
"X9928",-0.0138800657318668,0.0355203327734118
"X9943",0.0148260864715509,-0.000689439861570633
"X9963",-0.00215325262256332,0.0166333051931286
"X9987",-0.0121671238824111,0.0266162574768657
"X9988",-0.0204566352291117,-0.0159490927902913
"X9991",-0.00142600034332774,0.0012037293013207
"X9998",-0.0312648457560271,-0.00981488346689633
"X10001",0.0278782801431774,0.0364943283142368
"X10002",0.00513402326892754,-0.00368614523765744
"X10007",0.00742622395776388,0.0167369711087015
"X10012",-0.00152985314731192,0.00991639967948299
"X10014",-0.00657801070183124,-0.0218840060287789
"X10021",-0.00298490460746501,0.0095961383701152
"X10025",-0.00646131979269857,-0.0032768790411526
"X10039",0.000150449247694785,0.0521861025380843
"X10041",-0.0221692489407736,0.080233514542864
"X10085",-0.0049434421042636,0.00466358200657721
"X10101",-0.00498044497916558,0.0237918518791734
"X10116",-0.022732363043051,0.0149607023835952
"X10121",-0.00568713512537661,0.000429227694804275
"X10124",0.0195563521777844,0.00153684978435218
"X10125",0.0110385410214353,-0.0167675134682746
"X10131",-0.0082080875847028,0.00306341973855586
"X10138",0.010061898385273,-0.00480756376674136
"X10140",0.00688343866624043,-0.00324478935322742
"X10145",-0.0186402058034979,-0.0170019070490253
"X10146",0.00672669302878371,-0.00612633457079699
"X10148",-0.000506850155682784,0.0216747202732687
"X10194",0.00988878248444863,0.00864469570998576
"X10204",0.0122405959880787,-0.0123132668212676
"X10216",0.0121474557683709,0.0157806056216729
"X10233",-0.0305494327705247,-0.000472227937362472
"X10234",-0.00692325319098445,0.0254260217376172
"X10238",-0.032632335550338,-0.00639139810167577
"X10264",-0.0444967320140224,0.017872694368273
"X10287",-0.0177193295108213,0.00774528626467392
"X10301",0.0121221425676607,0.00198778034509643
"X10302",0.00351959687681031,-0.00650891260985742
"X10308",-0.00652359165811817,0.0309743482994766
"X10313",0.0079339898124489,0.0224986460349183
"X10326",0.000464814772816428,0.0239780870355428
"X10327",-0.00247715646524921,0.0297662977923653
"X10334",0.043956159434799,-0.0142936316462806
"X10337",-0.0231346222616405,0.00693337962965432
"X10343",0.00677804131041484,0.0240540455828256
"X10350",0.00975585720472685,0.0136976003063091
"X10361",0.00643466195675849,-0.00388672509133839
"X10378",-0.0443921141992457,-0.0156798439692818
"X10397",-0.0180307916185697,0.013184430000225
"X10399",0.00459480240651663,0.00701325540988006
"X10409",0.0146880038637389,0.00010469921493993
"X10426",-0.00203909003338142,0.053265428803606
"X10432",-0.0155461506051951,0.0562219074252695
"X10435",0.0528172160054823,0.0446691438635059
"X10452",0.00487822855578606,0.0293201940209589
"X10456",-0.00941439226748276,0.0133684296965807
"X10459",-0.00230727474742755,-0.0119205401032285
"X10461",-0.0616129052343135,-0.0252660833107679
"X10494",0.00628693782549311,-0.0225247493334224
"X10526",-0.00603217698573359,0.0552268964694758
"X10535",0.0133683800404226,0.0136995223272599
"X10539",0.00612238603456016,-0.0176680815316179
"X10541",0.0386030730302474,-0.0487536797374795
"X10542",0.00297354502951326,0.0152614541535596
"X10556",0.00640251268820876,0.00967411064424693
"X10563",-0.0112003067393215,-0.094119392757595
"X10566",0.0123261063948744,0.0317589650361997
"X10608",0.0454599707940928,0.0234129887353754
"X10615",-0.0163608079872854,-0.00625704391859945
"X10616",0.014444372186469,0.00417064458885759
"X10617",-0.0310555519357088,-0.0139916305379671
"X10619",0.0149887885371135,0.00199374863272917
"X10633",0.00689239735328578,-0.0125112416097011
"X10640",0.0233105748147972,0.00732844717595997
"X10641",-0.0365821938811007,0.00428376040619486
"X10646",-0.011174964087816,0.00283718484393099
"X10650",-0.00299355342128683,-0.0263329203444428
"X10653",-0.0392397991974107,-0.00475890467955979
"X10676",0.0211580507390711,-0.0337942621849222
"X10677",0.00558061143612455,-0.00122127900209003
"X10703",0.0014097227843056,0.00027763203549523
"X10712",0.00430561317915109,-0.0012327715555443
"X10716",0.00637361973802038,0.0200814110536845
"X10720",0.0161666793770585,-0.057079794990114
"X10734",-0.00596627248371047,0.0187005130117325
"X10740",0.0168028369167264,-0.00992451307830053
"X10745",0.033881590088984,-0.0159298563849954
"X10747",0.0067559448169447,0.0129156033627902
"X10761",-0.0273540663016813,0.0969225401901507
"X10773",-0.0185027426229402,0.00787693386116153
"X10799",-0.035355206619311,-0.0323989348787565
"X10800",0.00782552118788354,0.00633856136122532
"X10810",-0.0192355150407743,0.00285223130888518
"X10813",0.0162227437223238,0.022886588064604
"X10817",0.0104839607194186,0.00340617231376881
"X10822",0.0199129676205746,0.00864030481246585
"X10824",0.00640326860177856,0.00924708726572463
"X10826",-0.00150836951567123,-0.0333712582703481
"X10830",0.0135275848963036,-0.013117473037862
"X10847",0.009303936288473,0.00671885158701936
"X10866",0.0133918012954337,-0.0161256910600081
"X10896",0.0383437344994131,0.0428987958534297
"X10912",-0.0156509441433145,0.0219488257348599
"X10917",-0.00393068154348358,0.0135952525347602
"X10922",0.0502069223134318,-0.000337297076927607
"X10926",-0.035072205059042,0.0231359968774119
"X10930",-0.0234900166897096,0.00920685527529225
"X10931",0.0467655550562145,0.000140953221836255
"X10937",-0.00341183740235652,-0.0126352626262719
"X10942",0.017463623843787,-0.0224488076565223
"X10944",0.0528813048770344,-0.00448995752060541
"X10959",-0.0219053914510207,-0.0228835648086448
"X10999",-0.012023836375466,0.0396759361359954
"X11021",-0.0181994597402383,-0.00348497014256388
"X11031",-0.048291052751789,-0.00885234407029684
"X11035",0.00138753797456196,0.0226546861512258
"X11040",-0.0156499278605153,-0.0270626187121898
"X11074",0.00814748768311491,0.0029353715361022
"X11077",-0.0164062402855021,0.0109411239365941
