"","AUC"
"X7191",0.9375
"X7192",0.506944444444444
"X7206",0.510416666666667
"X7222",0.954861111111111
"X7282",0.635416666666667
"X7285",0.798611111111111
"X7290",0.517361111111111
"X7293",0.885416666666667
"X7298",0.822916666666667
"X7303",1
"X7308",0.559027777777778
"X7313",0.958333333333333
"X7317",0.5625
"X7334",0.711805555555556
"X7353",0.986111111111111
"X7374",0.534722222222222
"X7383",1
"X7384",0.8125
"X7385",0.902777777777778
"X7391",0.552083333333333
"X7395",0.829861111111111
"X7403",0.572916666666667
"X7407",1
"X7423",1
"X7442",0.552083333333333
"X7443",0.996527777777778
"X7452",0.96875
"X7473",0.996527777777778
"X7482",0.788194444444444
"X7490",0.649305555555556
"X7505",0.576388888888889
"X7543",0.645833333333333
"X7566",0.607638888888889
"X7573",0.510416666666667
"X7588",0.53125
"X7600",0.510416666666667
"X7603",0.53125
"X7604",0.694444444444444
"X7627",0.916666666666667
"X7631",0.711805555555556
"X7677",0.600694444444444
"X7696",0.572916666666667
"X7712",0.520833333333333
"X7725",0.583333333333333
"X7730",0.791666666666667
"X7738",0.697916666666667
"X7759",0.670138888888889
"X7771",1
"X7775",0.975694444444444
"X7795",0.805555555555556
"X7802",0.701388888888889
"X7807",0.78125
"X7818",0.847222222222222
"X7829",0.607638888888889
"X7830",0.527777777777778
"X7831",0.506944444444444
"X7835",0.8125
"X7836",1
"X7843",0.965277777777778
"X7878",0.517361111111111
"X7881",0.791666666666667
"X7882",0.618055555555556
"X7883",0.802083333333333
"X7897",0.659722222222222
"X7906",0.78125
"X7912",0.760416666666667
"X7914",0.569444444444444
"X7917",0.871527777777778
"X7921",1
"X7938",0.538194444444444
"X7939",0.631944444444444
"X7955",0.614583333333333
"X7961",0.871527777777778
"X7962",0.871527777777778
"X7967",0.795138888888889
"X7986",0.569444444444444
"X7994",0.697916666666667
"X8003",0.541666666666667
"X8010",0.715277777777778
"X8011",0.534722222222222
"X8014",0.871527777777778
"X8015",0.534722222222222
"X8016",0.614583333333333
"X8047",0.868055555555556
"X8065",0.590277777777778
"X8067",0.930555555555556
"X8072",0.555555555555556
"X8073",1
"X8080",0.690972222222222
"X8087",1
"X8107",0.850694444444444
"X8113",0.940972222222222
"X8114",0.638888888888889
"X8127",0.645833333333333
"X8134",0.809027777777778
"X8149",0.645833333333333
"X8152",0.583333333333333
"X8154",1
"X8160",0.934027777777778
"X8177",0.59375
"X8185",0.986111111111111
"X8186",0.767361111111111
"X8192",0.770833333333333
"X8213",0.572916666666667
"X8230",0.791666666666667
"X8233",0.739583333333333
"X8253",0.534722222222222
"X8275",0.993055555555556
"X8276",1
"X8294",0.697916666666667
"X8295",0.607638888888889
"X8298",1
"X8341",0.736111111111111
"X8362",0.788194444444444
"X8363",0.760416666666667
"X8370",0.802083333333333
"X8401",0.6875
"X8403",0.604166666666667
"X8405",0.697916666666667
"X8411",0.857638888888889
"X8413",0.604166666666667
"X8416",0.722222222222222
"X8417",0.600694444444444
"X8418",0.729166666666667
"X8435",0.666666666666667
"X8443",0.597222222222222
"X8450",0.673611111111111
"X8517",0.795138888888889
"X8523",0.697916666666667
"X8529",0.618055555555556
"X8534",0.552083333333333
"X8539",0.524305555555556
"X8542",0.607638888888889
"X8562",0.524305555555556
"X8569",1
"X8572",0.815972222222222
"X8574",0.628472222222222
"X8603",0.746527777777778
"X8616",0.875
"X8636",0.555555555555556
"X8640",0.878472222222222
"X8675",1
"X8715",0.861111111111111
"X8719",0.513888888888889
"X8726",0.576388888888889
"X8729",0.78125
"X8732",0.739583333333333
"X8735",0.947916666666667
"X8752",0.527777777777778
"X8755",0.777777777777778
"X8756",0.805555555555556
"X8816",0.638888888888889
"X8822",0.993055555555556
"X8823",0.979166666666667
"X8826",0.829861111111111
"X8835",1
"X8842",0.739583333333333
"X8852",0.881944444444444
"X8856",0.767361111111111
"X8865",0.503472222222222
"X8866",0.888888888888889
"X8894",0.899305555555556
"X8904",0.885416666666667
"X8905",0.767361111111111
"X8936",0.927083333333333
"X8952",1
"X8964",0.850694444444444
"X8980",0.878472222222222
"X8995",0.694444444444444
"X9005",0.711805555555556
"X9047",0.826388888888889
"X9049",0.982638888888889
"X9050",0.534722222222222
"X9060",0.5625
"X9061",0.996527777777778
"X9064",1
"X9072",0.642361111111111
"X9074",0.677083333333333
"X9079",0.666666666666667
"X9085",0.572916666666667
"X9096",0.649305555555556
"X9155",0.888888888888889
"X9156",0.746527777777778
"X9157",1
"X9163",1
"X9174",1
"X9179",0.857638888888889
"X9180",0.559027777777778
"X9184",0.569444444444444
"X9192",0.628472222222222
"X9196",0.708333333333333
"X9204",0.659722222222222
"X9221",0.690972222222222
"X9227",0.621527777777778
"X9233",0.815972222222222
"X9240",0.774305555555556
"X9248",0.864583333333333
"X9256",1
"X9277",0.947916666666667
"X9279",0.743055555555556
"X9284",0.736111111111111
"X9290",0.815972222222222
"X9295",0.631944444444444
"X9306",0.513888888888889
"X9307",0.795138888888889
"X9308",0.635416666666667
"X9319",0.711805555555556
"X9321",1
"X9329",0.708333333333333
"X9339",0.663194444444444
"X9347",0.788194444444444
"X9383",0.545138888888889
"X9394",0.628472222222222
"X9396",0.944444444444444
"X9403",0.611111111111111
"X9409",0.503472222222222
"X9428",0.684027777777778
"X9429",0.600694444444444
"X9432",0.559027777777778
"X9451",0.704861111111111
"X9453",0.722222222222222
"X9488",0.965277777777778
"X9489",0.65625
"X9494",0.805555555555556
"X9535",0.743055555555556
"X9545",0.590277777777778
"X9552",0.538194444444444
"X9562",0.510416666666667
"X9563",0.777777777777778
"X9565",0.996527777777778
"X9590",0.90625
"X9592",1
"X9598",0.572916666666667
"X9605",0.604166666666667
"X9607",0.944444444444444
"X9612",0.715277777777778
"X9616",0.520833333333333
"X9625",0.5625
"X9626",0.965277777777778
"X9658",0.71875
"X9669",0.503472222222222
"X9678",0.847222222222222
"X9679",0.822916666666667
"X9680",0.805555555555556
"X9705",0.78125
"X9707",0.729166666666667
"X9711",0.597222222222222
"X9733",0.520833333333333
"X9734",0.986111111111111
"X9737",0.517361111111111
"X9753",0.722222222222222
"X9756",0.552083333333333
"X9789",0.756944444444444
"X9809",0.829861111111111
"X9816",0.965277777777778
"X9859",0.753472222222222
"X9889",0.944444444444444
"X9896",0.802083333333333
"X9902",0.701388888888889
"X9905",0.670138888888889
"X9921",0.590277777777778
"X9922",0.579861111111111
"X9925",0.868055555555556
"X9927",0.670138888888889
"X9928",0.670138888888889
"X9943",0.819444444444444
"X9963",0.503472222222222
"X9987",0.805555555555556
"X9988",0.895833333333333
"X9991",0.5
"X9998",1
"X10001",0.868055555555556
"X10002",0.559027777777778
"X10007",0.631944444444444
"X10012",0.510416666666667
"X10014",0.600694444444444
"X10021",0.520833333333333
"X10025",0.774305555555556
"X10039",0.583333333333333
"X10041",0.784722222222222
"X10085",0.618055555555556
"X10101",0.548611111111111
"X10116",0.9375
"X10121",0.649305555555556
"X10124",0.923611111111111
"X10125",0.607638888888889
"X10131",0.763888888888889
"X10138",0.711805555555556
"X10140",0.663194444444444
"X10145",0.9375
"X10146",0.506944444444444
"X10148",0.527777777777778
"X10194",0.673611111111111
"X10204",0.586805555555556
"X10216",0.753472222222222
"X10233",0.916666666666667
"X10234",0.774305555555556
"X10238",0.972222222222222
"X10264",1
"X10287",0.96875
"X10301",0.795138888888889
"X10302",0.631944444444444
"X10308",0.690972222222222
"X10313",0.690972222222222
"X10326",0.583333333333333
"X10327",0.506944444444444
"X10334",0.972222222222222
"X10337",0.965277777777778
"X10343",0.597222222222222
"X10350",0.711805555555556
"X10361",0.552083333333333
"X10378",1
"X10397",0.763888888888889
"X10399",0.579861111111111
"X10409",0.75
"X10426",0.59375
"X10432",0.697916666666667
"X10435",1
"X10452",0.510416666666667
"X10456",0.704861111111111
"X10459",0.673611111111111
"X10461",1
"X10494",0.621527777777778
"X10526",0.559027777777778
"X10535",0.770833333333333
"X10539",0.607638888888889
"X10541",0.767361111111111
"X10542",0.611111111111111
"X10556",0.659722222222222
"X10563",0.614583333333333
"X10566",0.572916666666667
"X10608",1
"X10615",0.809027777777778
"X10616",0.875
"X10617",0.979166666666667
"X10619",0.819444444444444
"X10633",0.597222222222222
"X10640",0.836805555555556
"X10641",1
"X10646",0.8125
"X10650",0.527777777777778
"X10653",1
"X10676",0.791666666666667
"X10677",0.559027777777778
"X10703",0.614583333333333
"X10712",0.690972222222222
"X10716",0.510416666666667
"X10720",0.829861111111111
"X10734",0.597222222222222
"X10740",0.701388888888889
"X10745",0.993055555555556
"X10747",0.763888888888889
"X10761",0.788194444444444
"X10773",0.767361111111111
"X10799",0.993055555555556
"X10800",0.722222222222222
"X10810",0.840277777777778
"X10813",0.708333333333333
"X10817",0.763888888888889
"X10822",0.868055555555556
"X10824",0.565972222222222
"X10826",0.572916666666667
"X10830",0.96875
"X10847",0.659722222222222
