"","AUC"
"X10362",0.541666666666667
"X10365",0.649305555555556
"X10376",0.71875
"X10403",0.614583333333333
"X10427",0.611111111111111
"X10440",0.677083333333333
"X10455",0.659722222222222
"X10461",0.673611111111111
"X10466",0.791666666666667
"X10484",0.614583333333333
"X10487",0.923611111111111
"X10525",0.715277777777778
"X10532",0.576388888888889
"X10537",0.753472222222222
"X10577",0.576388888888889
"X10588",0.503472222222222
"X10629",0.802083333333333
"X10633",0.517361111111111
"X10661",0.940972222222222
"X10700",0.944444444444444
"X10727",0.572916666666667
"X10731",0.645833333333333
"X10733",0.694444444444444
"X10760",0.59375
"X10793",0.517361111111111
"X10819",0.684027777777778
"X10826",0.753472222222222
"X10855",0.927083333333333
"X10877",0.590277777777778
"X10890",0.625
"X10903",0.791666666666667
"X10919",0.569444444444444
"X10920",0.607638888888889
"X10953",0.631944444444444
"X10959",0.569444444444444
"X10965",0.583333333333333
"X10995",0.881944444444444
"X10996",0.534722222222222
"X10997",0.548611111111111
"X11004",0.895833333333333
"X11007",0.614583333333333
"X11021",0.548611111111111
"X11052",0.53125
"X11083",0.520833333333333
"X11096",0.59375
"X11145",0.815972222222222
"X11148",0.524305555555556
"X11161",0.680555555555556
"X11166",0.590277777777778
"X11168",0.635416666666667
"X11172",0.611111111111111
"X11179",0.704861111111111
"X11212",0.649305555555556
"X11233",0.767361111111111
"X11242",0.517361111111111
"X11243",0.670138888888889
"X11245",0.524305555555556
"X11261",0.767361111111111
"X11301",0.711805555555556
"X11303",1
"X11307",0.663194444444444
"X11342",0.618055555555556
"X11343",0.652777777777778
"X11346",0.520833333333333
"X11348",0.798611111111111
"X11351",0.722222222222222
"X11358",0.5625
"X11364",0.597222222222222
"X11381",0.506944444444444
"X11384",0.527777777777778
"X11409",0.548611111111111
"X11419",0.586805555555556
"X11434",0.545138888888889
"X11440",0.583333333333333
"X11451",0.506944444444444
"X11455",0.645833333333333
"X11460",0.625
"X11476",0.9375
"X11518",0.53125
"X11519",0.736111111111111
"X11520",0.59375
"X11541",1
"X11548",0.927083333333333
"X11605",0.645833333333333
"X11613",0.541666666666667
"X11707",0.895833333333333
"X11710",0.604166666666667
"X11712",0.704861111111111
"X11743",0.5625
"X11744",0.510416666666667
"X11759",0.59375
"X11778",0.697916666666667
"X11782",0.597222222222222
"X11803",0.652777777777778
"X11843",0.590277777777778
"X11847",0.506944444444444
"X11868",0.559027777777778
"X11887",0.597222222222222
"X11895",0.9375
"X11912",0.916666666666667
"X11919",0.690972222222222
"X11921",0.583333333333333
"X11974",0.586805555555556
"X11982",0.590277777777778
"X12007",0.638888888888889
"X12017",0.5625
"X12027",0.930555555555556
"X12046",0.583333333333333
"X12047",0.680555555555556
"X12052",0.701388888888889
"X12081",0.5
"X12092",0.548611111111111
"X12093",0.715277777777778
"X12094",0.822916666666667
"X12098",0.659722222222222
"X12099",1
"X12104",0.621527777777778
"X12106",0.684027777777778
"X12117",0.611111111111111
"X12180",0.572916666666667
"X12238",0.565972222222222
"X12244",0.611111111111111
"X12247",0.649305555555556
"X12298",0.625
"X12355",0.524305555555556
"X12410",0.576388888888889
"X12420",0.90625
"X12447",0.659722222222222
"X12469",0.503472222222222
"X12474",0.635416666666667
"X12475",0.510416666666667
"X12508",0.65625
"X12513",0.822916666666667
"X12523",0.590277777777778
"X12534",0.510416666666667
"X12536",0.538194444444444
"X12558",0.607638888888889
"X12590",0.888888888888889
"X12595",0.645833333333333
"X12600",0.538194444444444
"X12606",0.503472222222222
"X12611",0.559027777777778
"X12622",0.569444444444444
"X12650",0.503472222222222
"X12676",0.965277777777778
"X12689",0.743055555555556
"X12700",0.576388888888889
"X12704",0.538194444444444
"X12705",0.614583333333333
"X12707",0.579861111111111
"X12733",0.708333333333333
"X12768",0.565972222222222
"X12772",0.784722222222222
"X12780",0.635416666666667
"X12801",0.701388888888889
"X12812",0.770833333333333
"X12856",0.704861111111111
"X12918",0.548611111111111
"X12937",0.524305555555556
"X12943",0.586805555555556
"X12946",0.614583333333333
"X12997",0.809027777777778
"X13003",0.520833333333333
"X13025",0.947916666666667
"X13038",1
"X13067",0.767361111111111
"X13119",0.663194444444444
"X13133",0.767361111111111
"X13137",0.729166666666667
"X13138",0.555555555555556
"X13185",0.677083333333333
"X13188",0.607638888888889
"X13197",0.548611111111111
"X13213",0.743055555555556
"X13229",0.6875
"X13266",1
"X13276",0.642361111111111
"X13321",0.513888888888889
"X13327",0.548611111111111
"X13386",0.513888888888889
"X13397",0.680555555555556
"X13413",0.677083333333333
"X13419",0.791666666666667
"X13446",0.548611111111111
"X13467",0.597222222222222
"X13501",0.631944444444444
"X13551",0.725694444444444
"X13556",0.909722222222222
"X13576",0.534722222222222
"X13616",0.809027777777778
"X13669",0.673611111111111
"X13726",0.659722222222222
"X13765",0.677083333333333
"X13786",0.795138888888889
"X13804",0.590277777777778
"X13854",0.625
"X13883",0.604166666666667
"X13892",0.638888888888889
"X13901",0.850694444444444
"X13968",0.503472222222222
"X13987",0.59375
"X14025",0.996527777777778
"X14102",0.510416666666667
"X14107",0.559027777777778
"X14126",0.506944444444444
"X14148",0.836805555555556
"X14162",0.819444444444444
"X14163",0.517361111111111
"X14209",0.791666666666667
"X14240",0.767361111111111
"X14265",0.631944444444444
"X14267",0.548611111111111
"X14348",0.795138888888889
"X14397",0.534722222222222
"X14485",0.704861111111111
"X14574",0.53125
"X14757",0.552083333333333
"X14776",0.614583333333333
"X14820",0.666666666666667
"X14870",0.6875
"X14886",0.625
"X14887",0.628472222222222
"X14888",0.552083333333333
"X14914",0.770833333333333
"X14941",0.684027777777778
"X14942",0.614583333333333
"X14955",0.680555555555556
"X14969",0.788194444444444
"X15143",0.572916666666667
"X15159",0.920138888888889
"X15160",0.506944444444444
"X15164",0.697916666666667
"X15324",0.597222222222222
"X15351",0.513888888888889
"X15369",0.815972222222222
"X15373",0.576388888888889
"X15408",0.604166666666667
"X15469",0.711805555555556
"X15515",0.548611111111111
"X15530",0.583333333333333
"X15574",0.517361111111111
"X15630",0.690972222222222
"X15757",0.805555555555556
"X15924",0.572916666666667
"X15950",0.524305555555556
"X15972",0.53125
"X16059",0.614583333333333
"X16074",0.541666666666667
"X16191",0.552083333333333
"X16234",0.538194444444444
"X16247",0.833333333333333
"X16248",0.569444444444444
"X16323",0.569444444444444
"X16333",0.697916666666667
"X16342",0.559027777777778
"X16351",0.618055555555556
"X16363",0.6875
"X16367",0.659722222222222
"X16404",0.524305555555556
"X16426",0.944444444444444
"X16520",0.715277777777778
"X16567",0.697916666666667
"X16581",0.538194444444444
"X16626",0.642361111111111
"X16717",1
"X16718",1
"X16760",0.697916666666667
"X16783",0.916666666666667
"X16863",0.576388888888889
"X16878",0.951388888888889
"X16889",0.697916666666667
"X16950",0.565972222222222
"X16972",0.982638888888889
"X16974",1
"X16989",0.59375
"X17001",0.559027777777778
"X17136",0.527777777777778
"X17162",0.552083333333333
"X17248",0.565972222222222
"X17302",0.701388888888889
"X17350",0.5
"X17351",0.989583333333333
"X17400",0.979166666666667
"X17432",0.638888888888889
"X17503",0.736111111111111
"X17554",0.892361111111111
"X17623",0.611111111111111
"X17648",0.659722222222222
"X17677",0.524305555555556
"X17704",0.621527777777778
"X17731",0.767361111111111
"X17782",0.642361111111111
"X17838",0.555555555555556
"X17895",0.763888888888889
"X17938",0.701388888888889
"X17986",0.746527777777778
"X18016",0.579861111111111
"X18034",0.729166666666667
"X18078",0.791666666666667
"X18138",0.746527777777778
"X18164",0.586805555555556
"X18165",0.729166666666667
"X18169",0.850694444444444
"X18174",0.503472222222222
"X18196",0.805555555555556
"X18229",0.777777777777778
"X18252",0.6875
"X18303",0.607638888888889
"X18308",0.579861111111111
"X18309",0.597222222222222
"X18333",0.621527777777778
"X18337",0.673611111111111
"X18409",0.71875
"X18471",0.934027777777778
"X18483",0.527777777777778
"X18568",0.559027777777778
"X18639",0.506944444444444
"X18708",0.527777777777778
"X18710",0.680555555555556
"X18720",0.576388888888889
"X18741",0.739583333333333
"X18747",0.545138888888889
"X18751",0.680555555555556
"X18758",0.5
"X18940",0.809027777777778
"X18950",0.59375
"X18964",0.527777777777778
"X18967",0.715277777777778
"X18974",0.579861111111111
"X19081",0.784722222222222
"X19094",0.760416666666667
"X19103",0.538194444444444
"X19104",0.635416666666667
"X19147",0.993055555555556
"X19158",0.548611111111111
"X19170",0.631944444444444
"X19175",0.513888888888889
"X19204",0.652777777777778
"X19245",0.541666666666667
"X19251",0.791666666666667
"X19284",0.510416666666667
"X19322",0.513888888888889
"X19358",0.625
"X19378",0.993055555555556
"X19382",0.954861111111111
"X19416",0.635416666666667
"X19429",0.815972222222222
"X19433",0.506944444444444
"X19440",0.677083333333333
"X19452",0.829861111111111
"X19465",0.524305555555556
"X19512",0.746527777777778
"X19531",0.65625
"X19549",0.552083333333333
"X19550",0.621527777777778
"X19555",0.510416666666667
"X19558",0.934027777777778
"X19564",0.527777777777778
"X19699",0.506944444444444
"X19834",0.559027777777778
"X19875",0.690972222222222
"X19891",0.631944444444444
"X19905",0.684027777777778
"X19950",0.989583333333333
"X19953",0.701388888888889
"X19970",0.708333333333333
"X20001",0.607638888888889
"X20017",0.517361111111111
"X20040",0.618055555555556
"X20067",0.649305555555556
"X20178",0.6875
"X20225",0.701388888888889
"X20231",0.53125
"X20244",0.722222222222222
"X20277",0.576388888888889
"X20281",0.614583333333333
"X20289",0.635416666666667
"X20308",0.829861111111111
"X20313",0.513888888888889
"X20356",0.767361111111111
"X20372",0.670138888888889
"X20400",0.631944444444444
"X20426",0.666666666666667
"X20437",0.583333333333333
"X20444",0.694444444444444
"X20445",0.552083333333333
"X20464",0.784722222222222
"X20501",0.753472222222222
"X20515",0.555555555555556
"X20560",0.75
"X20637",0.59375
"X20684",0.597222222222222
"X20699",0.65625
"X20728",0.753472222222222
"X20730",0.65625
"X20747",0.555555555555556
"X20784",0.847222222222222
"X20827",0.659722222222222
"X20839",0.958333333333333
"X20863",0.517361111111111
"X20867",0.524305555555556
"X20886",0.548611111111111
"X20900",0.635416666666667
"X20967",0.552083333333333
"X21014",0.53125
"X21020",0.763888888888889
"X21064",0.6875
"X21078",0.621527777777778
"X21080",0.951388888888889
"X21096",0.590277777777778
"X21099",0.600694444444444
"X21111",0.673611111111111
"X21167",0.524305555555556
"X21205",0.5
"X21225",0.947916666666667
"X21258",0.513888888888889
"X21282",0.722222222222222
"X21304",0.666666666666667
"X21331",0.527777777777778
"X21347",0.729166666666667
"X21362",0.895833333333333
"X21395",0.677083333333333
"X21435",0.548611111111111
"X21438",0.572916666666667
"X21488",0.979166666666667
"X21518",0.586805555555556
"X21519",0.506944444444444
"X21527",0.600694444444444
"X21529",0.572916666666667
"X21532",0.732638888888889
"X21543",0.559027777777778
"X21547",0.784722222222222
"X21557",0.604166666666667
"X21562",0.520833333333333
"X21634",0.875
"X21640",0.545138888888889
"X21682",0.930555555555556
"X21685",0.510416666666667
"X21697",0.704861111111111
"X21722",0.642361111111111
"X21731",0.795138888888889
"X21735",0.784722222222222
"X21772",0.947916666666667
"X21778",0.5625
"X21785",0.552083333333333
"X21816",0.5625
"X21832",0.836805555555556
"X21861",0.607638888888889
"X21873",0.739583333333333
"X21878",0.697916666666667
"X21879",0.694444444444444
"X21900",0.767361111111111
"X21905",0.534722222222222
"X21914",0.701388888888889
"X21919",0.5625
"X21921",0.579861111111111
"X21955",0.5
"X21964",0.743055555555556
"X21986",0.586805555555556
"X22021",0.604166666666667
"X22044",0.503472222222222
"X22086",0.541666666666667
"X22105",0.642361111111111
"X22136",1
"X22138",0.927083333333333
"X22161",0.760416666666667
"X22218",0.565972222222222
"X22242",0.545138888888889
"X22266",0.520833333333333
"X22278",0.625
"X22279",0.503472222222222
"X22293",0.743055555555556
"X22298",0.704861111111111
"X22323",0.739583333333333
"X22339",0.663194444444444
"X22358",0.586805555555556
"X22361",0.583333333333333
"X22394",0.774305555555556
"X22402",0.934027777777778
"X22404",0.597222222222222
"X22427",0.645833333333333
"X22431",0.75
"X22445",0.572916666666667
"X22460",0.611111111111111
"X22462",0.552083333333333
"X22466",0.756944444444444
"X22483",0.506944444444444
"X22486",0.579861111111111
"X22489",0.538194444444444
"X22491",0.538194444444444
"X22508",0.506944444444444
"X22528",0.600694444444444
"X22530",0.715277777777778
"X22532",0.559027777777778
"X22583",0.534722222222222
"X22628",0.684027777777778
"X22632",0.697916666666667
"X22635",0.572916666666667
"X22687",0.607638888888889
"X22689",0.684027777777778
"X22693",0.555555555555556
"X22772",0.607638888888889
"X22790",0.538194444444444
"X22822",0.513888888888889
"X22825",0.725694444444444
"X22836",0.715277777777778
"X22843",0.725694444444444
"X22844",0.836805555555556
"X22868",0.621527777777778
"X22889",0.618055555555556
"X22942",0.524305555555555
"X22958",0.59375
"X22969",0.635416666666667
"X22997",0.538194444444444
"X23005",0.986111111111111
"X23035",0.663194444444444
"X23060",0.5625
"X23062",0.586805555555556
"X23070",0.777777777777778
"X23091",0.65625
"X23096",0.618055555555556
"X23102",0.732638888888889
"X23167",0.53125
"X23190",0.545138888888889
"X23207",0.836805555555556
"X23220",0.743055555555556
"X23232",1
"X23233",0.802083333333333
"X23267",0.572916666666667
"X23287",0.579861111111111
"X23330",0.652777777777778
"X23355",0.541666666666667
"X23403",0.649305555555556
"X23421",0.732638888888889
"X23452",0.704861111111111
"X23494",0.548611111111111
"X23511",0.673611111111111
"X23584",0.711805555555556
"X23631",0.53125
"X23645",0.982638888888889
"X23658",0.635416666666667
"X23662",0.701388888888889
"X23697",0.8125
"X23715",0.798611111111111
"X23729",0.600694444444444
"X23731",0.506944444444444
"X23748",0.6875
"X23791",0.586805555555556
"X23832",0.604166666666667
"X23866",0.555555555555556
"X23875",0.708333333333333
"X23877",0.763888888888889
"X23883",0.503472222222222
"X23906",0.534722222222222
"X23914",0.743055555555556
"X23922",0.649305555555556
"X23943",0.708333333333333
"X23979",0.902777777777778
"X23984",0.565972222222222
"X23991",0.708333333333333
"X24006",0.75
"X24024",0.559027777777778
"X24046",0.708333333333333
"X24060",0.555555555555556
"X24064",0.524305555555556
"X24079",0.569444444444444
"X24100",0.524305555555556
"X24150",0.715277777777778
"X24171",0.802083333333333
"X24217",0.663194444444444
"X24236",0.53125
"X24251",0.638888888888889
"X24266",0.770833333333333
"X24291",0.621527777777778
"X24304",0.659722222222222
"X24307",0.569444444444444
"X24334",0.670138888888889
"X24342",0.715277777777778
"X24355",0.645833333333333
"X24357",0.663194444444444
"X24372",0.506944444444444
"X24388",0.618055555555556
"X24434",0.75
"X24471",0.722222222222222
"X24485",0.722222222222222
"X24493",0.729166666666667
"X24519",0.520833333333333
"X24529",0.736111111111111
"X24549",0.847222222222222
"X24584",0.75
"X24603",0.534722222222222
"X24615",0.732638888888889
"X24642",0.78125
"X24684",0.729166666666667
"X24706",0.746527777777778
"X24729",0.513888888888889
"X24768",0.541666666666667
"X24777",0.579861111111111
"X24779",0.732638888888889
"X24794",1
"X24802",0.690972222222222
"X24864",0.75
"X24893",0.982638888888889
"X24929",0.753472222222222
"X24937",0.666666666666667
"X24982",0.503472222222222
"X25055",0.708333333333333
"X25071",0.510416666666667
"X25084",0.53125
"X25104",0.965277777777778
"X25185",0.697916666666667
"X25198",0.673611111111111
"X25203",0.552083333333333
"X25207",0.732638888888889
"X25214",0.670138888888889
"X25245",1
"X25260",0.715277777777778
"X25262",0.701388888888889
"X25272",0.579861111111111
"X25285",0.541666666666667
"X25299",0.583333333333333
"X25301",0.690972222222222
"X25354",0.510416666666667
"X25362",0.760416666666667
"X25365",0.597222222222222
"X25429",0.743055555555556
"X25441",0.75
"X25453",0.618055555555556
"X25458",0.59375
"X25488",0.621527777777778
"X25491",0.642361111111111
"X25506",0.645833333333333
"X25514",0.732638888888889
"X25543",0.538194444444444
"X25561",0.732638888888889
"X25578",0.625
"X25585",0.565972222222222
"X25593",0.625
"X25594",0.993055555555556
"X25596",0.888888888888889
"X25634",0.527777777777778
"X25658",0.517361111111111
"X25661",0.746527777777778
"X25676",0.628472222222222
"X25718",0.649305555555556
"X25720",0.690972222222222
"X25724",0.635416666666667
"X25755",0.701388888888889
"X25768",0.663194444444444
"X25773",0.565972222222222
"X25804",0.677083333333333
"X25811",0.746527777777778
"X25820",0.520833333333333
"X25827",0.517361111111111
"X25836",0.659722222222222
"X25845",0.680555555555556
"X25860",1
"X25864",0.680555555555556
"X25895",0.729166666666667
"X25917",0.770833333333333
"X25919",0.604166666666667
"X25947",0.635416666666667
"X25968",0.625
"X25973",0.725694444444444
"X25985",0.760416666666667
"X26006",0.652777777777778
"X26057",0.819444444444444
"X26093",0.753472222222222
"X26113",0.75
"X26121",0.65625
"X26153",0.722222222222222
"X26218",0.517361111111111
"X26230",0.545138888888889
"X26263",0.697916666666667
"X26362",0.708333333333333
"X26373",0.694444444444444
"X26374",0.763888888888889
"X26406",0.774305555555556
"X26416",0.756944444444444
"X26437",0.652777777777778
"X26442",0.666666666666667
"X26471",0.78125
"X26513",0.649305555555556
"X26569",0.635416666666667
"X26596",0.611111111111111
"X26689",0.638888888888889
"X26732",0.739583333333333
"X26777",0.902777777777778
"X26792",0.513888888888889
"X26838",0.572916666666667
"X26840",0.739583333333333
"X26886",0.760416666666667
"X27021",0.569444444444444
"X27027",0.6875
"X27029",0.711805555555556
"X27072",0.690972222222222
"X27156",0.711805555555556
"X27183",0.548611111111111
"X27198",0.538194444444444
"X27226",0.732638888888889
"X27238",0.725694444444444
"X27247",0.729166666666667
"X27290",0.642361111111111
"X27307",0.753472222222222
"X27333",0.513888888888889
"X27386",0.513888888888889
"X27387",0.690972222222222
"X27391",0.795138888888889
"X27394",0.680555555555556
"X27430",0.756944444444444
"X27437",0.670138888888889
"X27492",0.694444444444444
"X27594",0.701388888888889
"X27637",0.666666666666667
"X27674",0.631944444444444
"X27715",0.697916666666667
"X27717",0.71875
"X27726",0.538194444444444
"X27738",0.704861111111111
"X27768",0.642361111111111
"X27843",0.8125
"X27855",0.732638888888889
"X27883",0.722222222222222
"X27898",0.677083333333333
"X27977",0.559027777777778
"X27985",0.690972222222222
"X28012",0.770833333333333
"X28026",0.631944444444444
"X28060",0.802083333333333
"X28087",0.694444444444444
"X28108",0.534722222222222
"X28110",0.503472222222222
