"name","QC01","QC10","QC02","QC03","QC04","QC05","QC06","QC07","QC08","QC09","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A13","A14","A15","A16","A17","A18","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B13","B14","B15","B16","B17","B18","C01","C02","C03","C04","C05","C06","C07","C08","C09","C10","C11","C12","C13","C14","C15","C16","C17","C18","D01","D02","D03","D04","D05","D06","D07","D08","D09","D10","D11","D12","D13","D14","D15","D16","D17","D18"
10830,10315.734,8475.806141,8225.787692,8801.815364,8063.841875,9218.207219,7757.885181,7022.2425,8530.796471,9118.833826,8300.303471,7341.203402,5913.294138,8091.497256,8155.783836,6184.590313,7130.13225,7482.851759,5143.524226,7021.531528,8013.434457,7073.288095,5859.810438,7442.320339,6341.185526,5918.891077,10276.71542,8887.224165,5875.720093,8817.886477,8330.334106,8005.901189,8836.688232,9791.595215,8425.852756,7670.655739,7746.87212,8466.138867,6794.494978,7791.573048,6097.044545,12004.61825,12024.95106,9736.077273,8830.411949,12832.62772,10353.53015,8914.616353,12188.00599,8414.977417,9131.489104,6598.147467,13262.95043,8289.081524,8095.795154,11556.07328,9809.336935,9885.736607,13081.08469,11211.7946,10792.34839,6435.641305,6763.474619,9846.071788,8113.657854,8033.896212,8638.438751,6738.510132,8139.537048,6583.743213,14516.25994,5993.979844,8649.434279,10025.75174,7295.898475,6491.561366,6932.70874,8133.736373
10847,3178.93,2557.096237,3128.637772,3686.1904,3403.8,2748.552,3836.772,2556.706335,3244.87646,3352.646113,1955.176392,2899.738831,1272.984,2878.796285,1362.816996,2628.1,2554.59,1593.92,1155.99,2417.08138,2674.547143,2926.557429,1592.92125,1210.29137,1885.523631,3332.608,3591.27,1779.596903,2538.25,2475.712006,982.08,2025.362111,2617.26,1943.73,3340.708571,1446.986667,2906.802088,3095.622,3275.28,2896.647644,1951.733333,3410.061328,2682.72,1930.607143,2809.671375,3379.761,1502.375,1637.170313,4706.659375,2289.376994,1822.29,2556.65918,6439.09,3077.4,3420.775386,4583.698059,1970.64,2222.394043,2067.753333,4075.83,4362.7415,1860.188571,1670.066667,3163.066864,1135.7506,2107.952972,2307.833679,1704.372477,3891.1575,1440.54,1573.2,1617.154948,1818.4498,1901.780365,3118.057833,1099.328,3593.004254,2022.3
10866,80540.61169,91853.15226,88136.906,91618.78733,87858.5295,84745.91621,88247.84089,89532.52231,86457.8115,88104.30349,47359.89774,61863.71162,76509.27893,73873.9,70923.75889,56113.0545,67098.8625,40159.8414,37833.9856,50490.45167,87612.26927,61869.4284,50774.69928,50147.50889,60511.78533,81508.60667,68092.68706,81516.944,58297.33933,86311.134,64636.93565,64222.08411,53819.59147,54868.79314,65211.66,42639.21567,89689.2018,66248.385,47301.28748,60378.87475,69167.83797,104904.96,77290.60743,73813.95937,78884.89983,108640.7852,86583.89376,67349.88298,76297.87431,50963.48913,63007.44584,60117.45788,119066.7141,83404.90222,124592.1932,97217.89984,67637.27117,79883.5959,136396.7712,120198.271,66834.10533,54001.84192,65968.731,76114.22029,52899.70234,59301.05971,61761.09375,41608.06456,86105.495,46085.405,88104.5408,48690.4673,99424.374,59072.05613,75473.84175,47884.91517,87787.41,62360.7641
10896,44902.99359,41909.84388,53874.04163,54247.78878,50269.47819,48856.38225,47158.87013,49020.65412,14934.92467,49129.48317,3199.382556,3469.120972,20650.31133,5716.307874,8030.013,3742.497117,34752.032,17936.38833,5081.524826,4486.346827,57066.84477,4064.892415,3619.261633,3440.166748,2695.161462,4897.266612,60339.006,58885.08806,46965.18762,73609.08794,38177.58613,58121.92813,100118.7569,43127.80421,44847.17806,18452.65613,32924.38667,56973.4,24387.74841,79667.36908,63327.5145,103999.2725,62934.95,67722.99933,67308.43068,77045.29674,87653.74316,44992.62118,92437.43889,38792.84332,49224.64525,57173.21082,78009.75568,90884.39989,63000.53553,61425.79794,56189.37159,28988.10956,65594.7525,101736.6556,11674.87571,3163.924245,4253.926688,35180.41885,3400.113809,6930.103846,3213.238,17079.77837,11330.996,13624.78091,3101.43,17066.8555,54238.87368,4628.24737,24056.63607,3279.825,5824.877053,15668.58614
10912,841264.0594,626006.7009,872081.5285,788411.4251,793255.3965,770132.337,754493.315,728331.2943,749367.6034,632077.43,593830.142,637935.9267,770748.5714,646686.6906,631411.021,765747.2851,695921.0222,610853.705,365793.5778,310267.3385,562982.2708,525637.8606,650019.2959,487273.6779,596270.8404,660361.9036,549610.2077,587986.4844,691469.266,753519.3619,301331.3554,878638.1563,1031999.604,580223.6825,511660.08,561309.4486,438273.8315,667593.6825,506435.8153,500249.8984,486577.777,748464.5327,541895.5327,420470.2347,473981.1906,562467.6088,504732.8051,498432.3355,712433.2874,368427.0408,428415.8861,512352.5167,761936.2078,517684.5171,435612.1771,349152.0734,367616.0945,287728.7891,467686.6537,596834.8765,791886.8743,549743.5038,706775.827,1046671.43,515953.181,539979.8852,791461.663,607150.3446,741698.1352,693517.536,657780.7513,548438.3073,706867.0243,573762.0356,771362.165,797700.0735,572200.4222,863741.4545
10917,4263.2251,4700.9266,4524.982835,4404.711857,4247.304786,2919.578764,4728.572083,6162.513152,4753.54,4514.658133,6968.134625,5862.419125,6132.972538,6465.777577,3391.5,4755.596733,6029.99625,5553.40504,6166.381941,5665.523625,5275.257231,5089.72,6221.826267,4986.792857,5582.885583,5470.405016,4696.851077,6387.616968,6537.2958,3968.2775,5003.633077,5282.89125,5685.6,4172.008,5356.992857,6169.1472,4718.571,4741.967385,6106.988462,4719.349125,4356.270455,3935.06,6725.544692,5482.22475,4918.637647,4360.912308,5258.081923,6113.687,4281.043308,6059.28972,5432.431201,6481.465625,4623.756429,4961.135986,4849.812,4777.5805,4822.18,4363.803667,4080.5635,3667.094588,7267.578718,5794.39812,5344.02,5945.895,5781.074182,4107.451667,5687.317826,4867.031071,5881.999871,4063.367118,4528.158733,5589.698692,5009.871375,5625.29675,5821.493214,6477.078,4617.861,4219.115286
10922,100705.3224,94297.33535,91565.27286,95555.06609,101678.2234,91764.83928,95556.53429,98033.7995,95213.31675,101516.0947,7196.348732,34865.20905,30221.63107,20930.24206,31827.54819,10533.86303,35812.02134,15981.501,19453.49136,31276.30892,4778.4,20312.30944,39484.75511,28106.00939,3190.056,19364.79022,131602.1511,130420.2865,87963.3622,159658.1083,112443.6753,92372.25458,89693.609,95389.3815,83513.88528,35958.31167,62863.18263,96159.7494,59602.33272,117945.1965,95738.61864,162096.8234,247463.102,184572.1653,210283.3239,395547.5451,251667.6686,145243.0224,198389.0523,101308.541,123547.1717,114758.5032,200133.5344,196742.5444,164195.3012,185296.487,166705.633,128380.7759,197873.2544,288965.2605,10548.70705,24789.50441,26905.209,16015.66145,39898.58693,3020.057167,13743.26633,20116.44741,20727.35907,37771.13168,15134.47251,16092.97115,62538.04724,15457.24265,42599.52471,26844.16062,25177.7877,16895.9273
10926,2602090.631,2761281.861,2653639.037,2563275.238,2608492.759,2618908.48,2792040.737,2708000.35,2663087.356,2666083.029,9730094.598,7993894.707,3164870.747,10761901.12,4990535.606,5197788.704,3791698.626,5302639.615,909539.127,2982072.133,3384796.862,3887243.209,3154118.39,2704749.049,3806348.167,5141235.279,7570634.893,6930339.96,1750041.571,6900902.962,3006441.148,4613930.077,1567179.013,5111172.821,1594797.815,1962963.247,2537008.834,2540068.973,1894730.365,2218778.517,2822818.051,4107057.562,4416545.616,1707582.462,821360.2632,2078697.004,2510437.994,1514566.578,831236.2568,1567452.367,1169694.159,1831682.193,1295901.524,1203211.264,951513.6337,1677934.197,1503350.046,774074.2443,1876040.728,1699098.783,12450077.44,5576464.206,4591761.345,9585496.786,4010935.007,5459465.424,2861985.74,3981864.464,3820132.077,4018309.964,2970845.58,3610128.51,4231481.117,4110384.22,3207925.827,2723566.559,5379114.492,3327522.972
10930,10201.25416,9196.793184,10617.85764,10300.02757,11663.82243,9989.5355,8944.637625,9319.290316,9991.992105,9817.503474,9392.668412,12122.44525,10622.06065,7664.697333,14558.628,8798.6364,10107.715,11692.914,6593.825393,10369.2579,12100.46708,8575.251,12220.01375,10923.47445,8288.476105,8411.480031,10894.12633,16720.83739,5872.477322,10954.1143,6969.877778,6567.092273,5036.535556,7526.265105,7043.185482,5425.214667,9130.317663,7824.625773,4742.08,8966.746297,7355.979526,9288.8145,5179.568271,5014.961648,4828.51173,6085.367263,6730.674726,5281.558571,4833.839214,5867.860974,6463.941963,4202.923636,4802.032,4289.1,6022.08819,5392.542857,3685.829643,5740.412499,4878.330279,4140.00576,11681.69116,12002.41131,10163.29001,5176.790294,8009.183,10169.01112,10405.87668,10764.01974,6281.052917,6513.970795,12728.138,8128.715474,9412.385907,6443.003012,11344.16255,13421.18893,9525.091429,8585.5882
10931,149599.8198,144245.8245,145760.9698,144255.2323,143532.8581,142093.8494,150451.491,138779.6199,136620.4513,140800.3393,3563.07,279892.0966,31712.03281,342255.258,27514.98904,107048.8485,47106.53015,58367.17438,9966.149486,21945.11099,45652.21436,51053.49347,62084.31053,22270.13752,46492.59282,88642.26815,164670.22,276688.4996,113683.973,373010.372,197586.0405,147269.7306,155965.8499,197458.9327,158681.7921,47490.67556,98165.19333,180874.1589,71638.41189,365121.4405,237785.8552,287936.2561,284168.0841,346437.4454,335702.8055,677582.116,463007.6584,199199.7206,443830.8495,216933.439,257286.9707,169941.852,339762.6761,241341.0066,360097.8035,319273.032,230260.0667,400027.331,346071.4833,438629.7512,337953.6396,38317.77298,3122.476,95908.79771,35692.94129,60377.96259,23138.76042,42979.1063,80231.09652,58483.76181,66285.53131,117572.0385,152792.9879,4280.675,53148.66592,28419.77467,234110.2402,34062.1658
10937,17796.65558,20843.02588,22626.9945,24211.81037,23893.24838,22253.11162,20204.17111,22285.51778,20731.6545,19820.14459,19069.97416,15998.63158,16204.95783,18859.275,18516.858,19941.78281,19043.0675,16331.35635,13830.87,14879.63671,20691.769,13666.4905,15237.08842,17374.78805,13769.226,35992.936,19267.55006,18385.23183,8735.019733,21710.38311,14586.64823,21852.24192,15525.91739,16280.15937,13290.845,12789.06724,20410.65047,15101.8,752.754,13974.172,16890.44974,34353.02383,17856.18906,16294.34544,11383.42845,18116.45061,14165.7,20536.90367,18791.30069,14423.69858,14769.48304,15840.11435,31300.00959,14588.24211,22396.60013,15104.1,17118.423,23082.66116,22929.71962,45630.67113,20770.2785,13132.36044,20457.44406,16962.09967,16575.94077,18349.12733,20279.72274,17196.66421,23787.71995,14543.42878,24438.41761,14683.769,19028.64651,10991.87095,24056.541,18643.55091,16892.616,29893.93668
10942,137186.1073,118660.469,134826.7311,142464.5378,138330.636,127451.1673,131126.931,128486.135,127576.8093,128284.9069,72423.29986,81926.409,91049.21071,122639.8072,82049.94401,70163.93181,79976.68404,71355.00257,17952.88271,61290.89922,92239.5784,67714.31179,79478.28318,86032.26629,147309.0771,89465.71677,103783.1265,127231.3491,66041.63409,163642.801,68956.53895,115832.2101,159214.2981,100592.5817,67440.31667,39962.96293,80690.12623,91264.45221,63197.15262,108102.0999,139227.7379,235665.2403,159804.7453,147839.7489,98714.59857,211130.5636,136568.3113,124074.9646,171948.7614,106393.4256,102586.3804,96365.416,203703.2185,141914.7557,114775.3333,125344.1417,122624.0098,103036.565,334137.9006,300389.5173,176731.5516,76044.79181,122188.2844,126200.331,39831.10226,128342.8749,96931.60725,57174.23631,72229.95311,48019.2658,178665.2298,50947.15947,115624,104510.7284,112010.7395,78379.4377,194473.709,78050.13333
10944,191172.0947,170887.304,186337.3285,181887.8344,185254.855,180059.765,181865.6,172368.8574,171136.7523,176120.7495,44518.49944,17310.71378,9796.145514,21083.41901,11984.27249,4937.16322,17150.21506,9518.495386,3660.857941,11393.73479,12045.50048,28338.93494,7697.253223,32185.65385,16298.21973,76137.92044,124641.1078,314610.165,81490.03627,307657.3431,107794.866,88875.008,355260.0845,167724.3674,133328.1381,136905.4466,111021.3216,337324.7637,68492.77861,287985.6,338900.9692,501946.6592,245220.1948,687972.6217,173543.5508,591663.4119,536540.9144,105044.8975,775186.239,230687.7936,259156.5891,155733.2692,409006.3613,257817.3336,617218.9112,166204.9878,312923.3254,312736.1329,920463.9669,859522.0891,12995.42987,10843.72951,12690.59632,17031.52972,6920.438919,5472.212185,13624.07867,10114.56646,7858.67218,9425.32373,23523.61825,8959.843519,19160.24153,11821.95695,45132.84319,12892.52529,9477.55599,46363.994
10959,186298.739,229882.4576,300033.4549,278632.1471,231007.6386,235985.181,261751.5549,242516.3228,281687.5549,226007.3025,80961.14172,526872.8723,327687.8608,108830.9721,782592.4439,124682.7177,482381.2482,57287.412,48960.95029,108897.8114,246172.047,123125.4557,55457.79556,381862.3518,504207.6375,105518.1618,142726.8407,842424.7983,62793.945,121903.857,189942.9038,67217.16706,71368.663,28039.00235,56807.0804,22527.18656,192999.844,82274.608,14512.82792,154103.6272,421361.1063,297268.4573,63784.92711,156820.7053,35457.0047,335442.0886,116090.6949,54131.73339,70812.24404,29002.76824,22269.87116,16943.57171,70990.37074,23570.04222,64952.0226,41554.67471,16721.04107,52049.87296,104556.4731,167039.0859,138879.0715,431426.9687,185197.4594,325434.0521,337097.8571,85885.61175,408380.8806,76431.06529,127418.9676,80499.65229,237096.8452,71418.71175,838089.0859,98380.27294,111069.5428,389194.78,1437419.253,129944.2581
10999,34259.32464,32314.018,41851.78176,31738.72737,51090.60255,45944.96918,39143.66495,42389.68595,42959.82343,41237.172,31590.59684,49574.71891,45765.88399,36938.96795,40638.08904,51054.20619,39677.88946,48640.27797,22754.76237,31077.9255,32030.073,45456.20422,43365.45746,46194.59961,49889.10303,47617.70565,33473.51614,37104.47846,56932.58824,34921.20909,30296.55626,38048.22233,26601.77839,33641.39878,44971.75875,40385.31638,27057.23178,41611.90892,38598.03665,41840.06208,41225.9248,31817.54565,30004.866,29112.97164,43331.95939,23027.8637,42033.33962,41592.81429,42677.3815,28675.602,1482.608833,40331.83283,34273.29443,34595.4365,39252.35841,16784.229,16430.88843,22878.61322,31462.08816,30988.3161,35091.8512,50297.46342,36952.71495,23522.73,36699.20756,40406.86174,33040.05717,43153.84393,31902.9711,42664.88224,41146.9891,46466.55388,28989.24317,42794.97668,38607.13421,2240.809286,30472.97553,42592.08161
11021,77534.74925,64804.40816,83314.40616,76972.41158,81625.64906,78262.4679,75561.99944,70342.51737,68182.64953,72540.76423,18591.21612,67112.27745,48723.86387,84644.07,88343.27627,52676.28762,69253.041,45407.54347,47511.27282,45853.42426,36086.29309,47323.33011,38126.685,104184.7307,104349.2469,28898.65224,82139.89421,84140.89895,12166.39011,71482.61511,33553.71454,73565.46368,34093.92284,76650.1365,25129.27577,20605.00833,32019.381,50889.80684,19450.78027,50436.42158,51141.85522,44926.3195,43481.64118,45747.13425,2796.7668,50573.028,64976.68328,22842.47355,34901.70442,22284.2416,23194.826,16980.436,22652.40169,23299.59908,35957.9125,28676.31306,27951.6875,36451.90293,38565.01573,34211.50684,85802.92576,38326.61329,36590.88733,220937.6258,48055.66937,30406.79425,83478.27881,47670.15505,63419.067,69310.63335,41919.01449,49177.85202,55373.98447,19332.16575,24543.21726,82570.71075,87007.13783,27815.01035
11031,3720626.599,4284573.15,4528122.102,4337069.459,3832242.808,4457947.215,4163371.908,4012795.657,3612831.784,4071007.328,3401715.564,5753534.78,11400078.87,5996029.609,5994321.513,6964932.975,10709688.44,5593384.544,5365176.593,3722491.649,2588822.855,9443883.921,7326446.48,6936457.24,12057842.5,3651116.629,3360577.478,1853422.425,1922616.271,4099471.636,6045089.777,3081673.841,3346448.248,3470107.289,3851519.338,4118350.263,1569676.762,2010956.073,2113297.341,1869022.433,4980131.893,4484995.583,32817.85,159040.9311,60953.09109,92783.09638,68079.204,143773.5496,49843.235,179986.6509,1832003.837,106195.9921,163606.4765,91000.09967,76978.27728,202801.7211,100564.8492,108108.2667,109669.2715,231771.4389,5602587.958,7558585.781,8878662.239,6483246.612,8708600.738,11858928.03,8016838.923,6423255.154,20855920.65,12383926.74,1091263.589,3738418.148,17010758.73,5128191.987,7935832.965,7643874.842,6585789.626,3992620.519
11035,290021.4812,323283.155,347653.5813,326344.4195,349006.7169,302266.1916,325415.9931,315860.4059,336842.194,326055.2518,495107.2435,549015.8905,204281.7272,628298.9781,274757.8192,280030.5642,255323.896,244484.4858,300693.1262,158044.9237,346743.5537,184567.1652,193639.9268,234049.3256,255176.8676,259827.8488,342311.6177,328964.9235,183364.0324,467478.817,176078.3214,545291.3644,260041.2268,750443.4667,480486.7664,166451.8556,259474.3753,185750.1142,140170.7195,234677.6129,313824.97,342031.995,355926.5688,358193.1882,158252.5221,616284.2457,298798.8661,357680.4788,275345.9808,292200.3193,425109.1807,215114.112,276375.3847,437184.774,386167.5106,206265.93,182562.2978,285602.6618,419917.0173,297161.6296,350088.3262,313471.8418,189869.2857,466863.8991,187031.6039,311343.8388,259273.7744,277041.6521,607581.5325,211362.024,268679.4267,223458.6281,420920.8832,202299.4879,274086.7443,291571.737,288222.2011,227635.7914
11040,15336.566,13688.91563,14119.4575,13081.96154,13962.70357,18225.97,13507.2775,14651.644,16084.09807,16392.78214,27808.95273,16767.228,26187.79166,27473.48247,30843.31186,37738.15545,30082.91069,18522.99082,11479.67763,16919.5964,26335.18426,25802.33963,18659.8362,17972.7584,21053.69791,26789.376,12537.75833,21383.95508,22199.68,16471.0331,27228.15415,18289.0148,31195.26421,9563.92008,11669.88195,14689.06331,30443.35071,22683.78571,12878.16,20261.44493,14859.92014,8152.180333,17792.67,15997.78964,24096.60513,15784.32977,23331.59429,23722.99231,24813.08133,10126.57655,12544.3357,13244.45647,36024.59143,11091.15821,18359.80231,33846.81773,19054.54004,23809.52909,13972.868,14755.64,21087.66475,14956.20575,20219.59736,15854.8985,42888.92249,24103.2645,31472.848,16210.56,18948.76667,20511.40651,57328.94063,30363.89982,32378.24143,33556.10795,20222.7775,20497.842,23813.50869,26505.746
11074,11270.54,16462.5435,10975.11462,11089.00364,10548.67353,10387.87617,14807.4875,14628.321,15488.517,16569.09263,15767.3384,20118.32308,14227.9,15477.13781,11198.76642,21675.23273,16896.563,10082.38653,8784.734538,14929.06035,6944.973417,14110.20714,8549.993565,9864.006467,11506.37538,11010.43091,21177.57656,27714.372,23144.73058,14667.75421,10428.38783,14244.93047,15499.83086,9539.278667,13966.89383,7960.122005,15637.78908,8188.725176,13497.4026,14856.87888,8366.946824,8987.648,16717.78331,21139.69667,18040.47032,18030.02831,17232.2172,26520.13853,14355.67143,15531.07419,14431.55858,12776.1632,11721.77988,9210.101444,16206.5625,9544.908833,9585.731308,20706.59467,15701.49764,13061.67913,20273.48364,19483.38929,11599.90738,18444.34324,10129.0801,23331.9057,18049.1682,9607.5,11955.22791,8071.112,15175.27306,8592.428571,10624.84615,17396.08,12307.30909,15654.86248,14916.64923,8135.260364
11077,100506.3528,166346.7525,114511.0225,100192.5109,109708.4969,107281.9717,115213.0648,102618.082,100630.7174,163588.4031,142255.8529,194870.9486,96317.4,132025.02,131019.7259,98568.00576,134253.7309,61247.92911,51995.00335,96452.16117,57629.89505,110606.3742,62511.45942,85142.5695,84662.87241,107922.2265,226776.5587,130803.6287,49318.51294,127396.7259,77561.91972,97503.8988,131777.981,96804.36765,126374.4579,74379.429,39602.6995,115263.5757,48299.34102,112737.9193,101981.7378,105186.7495,114824.99,87880.74442,62381.05744,89707.19044,74934.27528,127966.6196,121302.6003,81097.71699,30991.15782,47604.63906,77093.94912,54941.3818,43879.2575,58131.22117,37791.01911,43596.97222,144234.6658,85867.35958,243477.3332,86628.57733,118180.8906,137240.6767,87956.64,162390.2003,181931.6023,74213.67695,90763.84856,109193.4316,129475.0335,71329.41706,67435.3675,117208.1612,112822.4132,85624.62,106781.3604,79811.23295
11110,210445.9033,199306.9997,221161.941,217160.3207,228272.2308,221733.7489,213998.487,199500.9443,220189.9415,212740.436,9974.74,12427.71333,215956.2294,9082.92,6787.834625,40863.73193,11040.78769,12205.22335,19330.65347,3338.2832,11738.4949,29181.39137,11389.025,429600.9591,12263.84725,592058.3499,22861.81142,30650.9325,214657.3538,13019.52994,4660.399,13756.5594,16588.189,15700.24152,17723.86059,17317.96402,19751.28597,39695.99971,5594.288,376466.0415,25514.74785,120202.1488,24527.50826,13123.81993,207987.9192,25864.38461,21358.74313,68826.84545,26161.23948,32109.77204,23167.28093,18953.58005,789144.4381,329703.3277,20793.36067,19194.21485,23575.33068,390026.916,30216.434,129816.1846,146436.6587,19268.07273,118041.6456,13586.90938,14210.28147,35068.01077,13992.83768,11130.847,22494.84906,13397.14503,7123727.358,97553.05213,9601.964482,21078.14918,24742.552,374172.7109,20218.37233,1095938.963
11119,15578.49208,14564.25628,17224.54221,15469.22313,16560.27154,21677.10837,16481.17308,20878.97704,15853.36,12892.44444,14195.924,12706.91067,15798.97375,13420.08,15796.0799,9980.605,13082.90667,18346.19192,11833.24753,11391.26366,12793.02154,13482.36043,14932.59835,14763.25695,10317.07064,16746.78229,12491.5,13904.84308,10679.25,18108.775,15022.94207,13642.819,12466.185,18472.34443,10357.65613,11559.12375,13940.84462,10038.25433,9508.977778,12056.33,11430.425,18107.12901,12020.54077,11477.99311,14108.40486,14366.63786,12346.67899,10106.22,12802.293,11930.295,14320.51405,9369.175,15661.466,12458.82845,12603.94094,13576.83221,12812.27386,13256.42564,11605.104,20463.00963,17413.16663,13947.955,13097.87308,16879.95692,14656.35829,10817.78333,12874.805,19542.09943,18331.9155,13405.58511,12530.50077,13538.65675,17905.42227,9172.138636,17924.57167,16412.93331,10949.90325,12356.66056
11140,45573.3492,40732.43714,42389.21143,41985.73895,44042.01,35555.06048,43404.74722,44299.94527,42823.56818,39051.67957,24161.27376,19185.81938,19593.09429,26607.58637,23254.6407,25999.65328,19717.70909,15685.03513,7068.0851,18109.80169,18867.35408,20906.67659,24041.0931,7261.79775,15342.15278,26321.61523,52525.06912,58581.59834,25372.58395,80187.80512,52590.8152,62259.68474,59536.45947,59158.46311,39225.4058,13862.20985,34438.29677,64718.15435,33860.26994,75558.27104,67865.6749,79963.878,75087.17612,63210.27129,81168.4307,79713.17796,79020.2685,46853.3405,71818.72932,44695.87432,59534.48174,69563.70283,57852.76854,89944.75,70537.83773,85036.03862,65993.22435,40758.1565,82369.10392,105981.8433,37752.66588,3381.365429,21427.9029,21207.70989,21165.13222,25393.87631,21886.88644,15713.27924,26054.59668,19103.48424,32868.20756,21387.63816,22582.58494,22257.09239,25722.82552,8040.745714,29443.1266,21531.27268
11142,11916.8,9129.484473,6546.474,10464.01883,9938.571429,10706.20833,11494.92857,13623.01882,12964.58254,6292.555256,8037.059778,8757.029893,11292.8,8247.309714,7696.445556,10663.96055,17686.07486,8715.758333,22329.35571,5797.733171,8988.408,10893.69624,10908.64286,12615.04,6068.775972,14742.69408,2900.973824,5721.77979,4591.2155,6428.8,5110.811667,6836.4655,8358.986667,5244.8,4457.831364,2795.2618,5869.924347,10375.57714,10341.20489,6264.053107,7386.036,6454.812,2688.750014,6284.938,1600.549867,3761.998285,5610.080378,3764.198502,6147.576,3766.916684,7934.1912,1458.97702,5270.14333,3150.108499,3789.351221,5375.270882,2994.576935,4297.959009,5119.186099,3617.912505,5402.582666,4840.487075,15484.16,9544.760333,8965.6389,18244.36029,27723.76091,13077.76,12837.63657,8021.12,6327.61443,12581.325,20342.4,12012.32,17143.04138,9047.311,6279.881004,17319.04
11169,492481.4506,534294.9632,545417.4808,581771.1645,573196.0987,536553.9953,579472.1924,562638.5226,566005.2535,530252.2857,424990.2378,434724.6353,385320.0579,407401.8792,6617.59,402243.8007,348010.6396,253337.566,155489.5702,275309.435,278483.8587,277966.0291,181872.0734,351879.6039,223265.1543,405332.2225,450672.5952,323336.0209,297974.5571,392354.742,330835.1282,363857.1845,353277.3464,378733.9341,298257.7383,127723.8389,351663.7445,273464.588,198887.6275,425098.6993,292477.9351,634839.6823,520963.1824,424388.025,422256.14,629808.4749,483323.3767,394260.678,505176.2853,341815.3426,399283.8841,345458.4576,574513.3276,364415.9929,517049.658,362290.5465,274704.0686,340200.5704,241500.645,625437.5879,539158.7399,341812.4512,347467.6024,444872.8677,228199.3302,406484.6032,418341.3358,317299.4118,388977.8617,206840.9923,480264.8231,252587.9602,434759.4101,333496.8636,477244.6185,260851.3823,375334.884,379046.1877
11173,60047.04842,70860.39961,72583.20312,59783.64016,64800.00539,60809.80839,72351.91658,86299.95423,72330.49561,72878.42306,51485.43842,78264.83658,58604.78022,71405.77737,58260.11268,79051.32783,62606.02624,44109.34111,34170.69789,61009.24552,41531.29,44676.20656,35572.3355,38702.53,47062.72542,80667.86538,76769.51053,71188.02406,63170.69579,63629.90278,65438.34706,69690.00152,60395.641,44298.40358,63935.11332,40378.47938,75247.19232,37362.2088,45219.24307,49210.401,43284.50455,62081.96,73191.77016,61848.93363,58436.66681,69661.15532,76732.46839,89528.975,54880.71253,63252.315,51071.43882,47650.56,42154.78011,43958.6,61350.94785,31191.69789,33676.56489,67182.98176,74153.93615,91943.796,88211.1384,67059.12342,64708.77154,68534.52046,44336.16441,65694.26021,68779.2,50974.876,55101.95663,45102.09779,53127.13633,39917.13684,60814.62569,42644.28483,47743.90638,46449.66753,81092.69977,53157.92073
11186,339377.8291,206309.102,327328.6199,299427.4984,345199.5589,316278.7765,225658.3673,215008.8145,227681.5434,217987.2743,310151.0812,200309.024,242693.688,188551.0111,232544.3378,213697.9549,188298.1443,294006.3536,211722.3813,179576.1879,280224.2668,223246.7238,323070.4727,291974.8756,235551.7377,240614.0747,214319.2616,201960.8762,188510.5412,186645.058,185245.825,261226.3515,296884.231,281095.893,215199.638,254042.499,195398.4752,268756.9466,133911.0319,195614.3204,339975.6147,353942.1858,256481.2088,266905.539,166375.8258,192862.053,192260.8955,178422.5176,218740.3565,179546.151,121999.3383,182202.9826,281392.5567,265511.3155,230754.6974,260199.202,220846.5995,183225.9889,260868.3511,241205.0241,227311.0039,209465.3901,333079.2506,201151.5528,292902.4953,211514.6062,204674.3083,283419.9101,243829.3924,317554.975,261819.8596,300629.9505,377343.1382,310576.4021,255695.7082,231281.6097,232058.9455,332111.9598
11188,162687.9672,167270.0904,164083.7096,150447.1216,133256.4529,133135.8342,271767.0205,225705.1004,198173.4438,178186.5969,148164.4569,200556.1733,225848.3673,178631.7429,384897.8327,116588.733,344109.1443,134642.5615,136412.0898,307075.2605,148785.7241,179819.6036,141145.6786,136667.61,186277.6731,111547.0949,227847.5526,278077.1874,170753.3105,248365.8919,197114.9739,127715.5224,96139.56729,141249.6409,100726.5072,81725.66184,160496.6842,105720.7763,66591.54025,183263.1941,118682.432,46925.84991,113281.623,183995.531,207232.179,280746.0416,265487.3268,135864.5187,182719.237,169522.4953,174095.7982,154316.9256,138668.7335,118278.6948,132076.8659,184343.1891,100640.1289,382523.5545,71163.6837,106553.312,123541.6442,205547.6291,214790.5666,216073.9404,222806.3844,230851.2617,133322.1897,148814.0652,155050.4065,108088.7098,77939.73276,113200.4686,200703.4154,96764.91013,283882.005,270203.6821,120568.5638,68644.14752
