"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68"
"X5395",-0.00648384955731563,0.00126008183951046,-0.0716502170944429,0.000549429272772757,-0.0119728180001908,-0.0396055233435862,0.00862745393291844,0.00482447027766254,0.0421257957775012,-9.23322233279768e-05,0.0252305835678922,0.0554515442352588,0.0064881657223206,-0.0215148397606008,0.0294840812046414,-0.0239856108783598,-0.00694801261813316,-0.00254124732596501,0.0262681757927005,0.00164114748154098,-0.00261338722798959,0.0200684403156519,0.0304061129700217,-0.00820976022028644,-0.00401038511749102,-0.0095164290933799,0.00336469786915874,-0.0239241703989716,0.0162637009022801,0.00421733017999456,0.0133840117571114,0.000218497629928271,-0.011313613590858,0.0131324523953008,-0.0208369832597575,-0.011312528206426,0.00677873740044862,-0.0222080311716839,-0.0117630977875478,-0.0015315518915211,0.00204292067649598,0.0240407689169969,0.0151263971956628,-0.00520115386392442,-0.00811795854930385,-0.00439213448935214,-0.00770674285073527,-0.0200932317231906,-0.0112251764290487,-0.011530631692035,-0.0160275891151819,-0.00905961444807793,0.000505627129926817,-0.00413490994304423,0.0171495223109026,-0.00655991424522957,0.0081949222042495,-0.021511671595131,0.0154394742211619,-0.0223510088890206,-0.00804308615960352,0.0120408737948554,0.00110103893567551,-0.00640988958783194,0.0170128163656605,-0.00284219751126569,-0.0314694449509854,0.00757450499269437
"X5412",-0.0073439028278096,0.0114613281684219,0.0082607242173695,-0.00389132297942621,0.00397029068917783,-0.00221999536524733,0.00739278632306749,0.00720784971139223,0.00481086035768039,-0.00275312790376689,-0.00177794797636179,-0.0108287537496944,0.0213000490603864,0.0180503648574999,-0.00346565715549985,-0.0121803684831203,-0.0288057232381176,-8.04314891199098e-05,0.0235543131193994,0.0171895005092995,0.0100894813123396,-0.0281445309570224,-0.00548353726628707,-0.000215115284332935,-0.00648636208600871,-0.014179570256499,0.0171132774362469,-0.0217382939264757,-0.0284335243362346,-0.0217016035876137,0.0249758248221746,-0.00127175429059281,-0.00436031458122009,0.00740624067134975,0.0135232735373848,0.00233681428414278,-0.0123362619663243,-0.00344807872097667,-0.00830013370456741,0.00552543039046509,0.0265840291503795,0.00327739862360612,-0.00065773448917103,0.00154470638066221,0.00152827418286257,-0.00686751470611428,-0.0238260770454403,0.0305707160593487,-0.0249863140411294,-0.00811175946010912,0.0332202897894188,0.0183150712200823,0.00315263925756746,-0.0144478298379846,-0.0135017954357658,0.0210043221718156,-0.0212795577290663,-0.0104837934753339,-0.031113237643096,-0.0593773061952532,0.00195962081336957,-0.0281883303142809,0.00501846983297575,-0.0222422201828575,-0.00472995509537973,-0.0098444661907278,-0.0101031983831798,-0.00615494748943981
"X5421",-0.0055839202965736,0.0121244528307465,-0.005442940043826,-0.017496396658831,0.0127546739396743,0.0304275749224536,-0.00146939888869778,-0.00406216957510317,0.0048170356282306,-0.00367941481065514,-0.0314333675278419,0.0125187484458095,0.000101332620625154,-0.0129028004050101,0.00330680439604193,0.0140952996385745,0.00538563570096014,0.0206627438187553,-0.0189985248580457,0.0088314241024588,-0.00587501612327367,-0.000980153879523254,-0.00345438964838148,-0.0140505437388299,-0.00365968000866385,-0.00658166561584171,-0.0203954065693171,0.0183549831179184,-0.00845469732280391,0.0198533348302719,0.00943100119721289,-0.0157107911920797,0.00755192476145018,-0.027064207250213,-0.0185446865984805,0.0384241706641941,0.0145497291130259,-0.0184728264544852,-0.00567439785715182,-0.00718113771965389,0.00720281452538664,-0.000137331674608521,-0.00804798190999705,-0.000888431274528211,0.0523550657127054,-0.0063274842168663,0.0112639060973716,0.0046647497480507,0.00746531078800713,-0.0169115204715326,0.0216705893854117,0.0021306180000974,0.0302255273305587,0.0246128821391476,-0.00297715578374837,-0.0159016503596679,-0.0428738183821328,-0.00712090887685756,-0.0092364848580393,0.00617990294809663,0.0297492448740777,0.0163340231959673,-0.0128348000788476,-0.02983317079846,0.0118835830524715,0.0100164214184049,0.0124491407892329,-0.00223536875104565
"X5427",0.00497647457549178,0.00259624735975413,0.00309064333199,-0.0163692297563988,0.00591052101548875,0.00380218841520118,-0.0114463086061476,0.0057715225029238,-0.00179997582460943,-0.014612617172478,0.0171774633289056,-0.00670183499621684,-0.00344172005695718,0.0152553175414435,-0.026143763931891,-0.0160963101579099,0.00125717456762139,-0.00187980822054601,0.0112029886435804,0.0324745619605888,0.0116124321281233,-0.0056926102280534,0.00456618025850139,-0.000531536560803469,-0.0060255652709141,-0.00742612660833669,0.0039057441908236,-0.00159061688951466,0.012699336063678,0.0125817080159151,0.00334063371461538,0.000439260237232103,0.00997535780038245,-0.0142942131764123,0.00510899165417248,0.00323245039234997,-0.00904669452024247,0.00315918624575128,0.00329163519609284,-0.0166849269278132,0.0172292969762109,0.0147348268947089,-0.0200334384811073,-0.00690418619012469,-0.0066686739372616,0.0169653710573539,0.00434297628962253,0.0165861752040764,0.0233482931371798,-0.0120761503001482,0.0249574890482092,-0.0100039656894578,0.0118402124232663,-0.00920157916071221,-0.00250562888419897,-0.0156417552133534,-0.00567573785551102,-0.0118788494624582,-0.00415653710852348,0.0329835903033639,-0.000417935329561237,-0.0265340455099446,-0.000309055866586994,0.0124872778272216,-0.0288243110885751,0.0311356935717952,-0.00936355218173554,0.0178138800220246
"X5432",-0.00413777099121278,-0.0183050327969734,-0.0158531523268693,-0.0196442875663833,-0.0324020459472694,-0.0135422411188453,0.0145694059351837,-0.0196239108659779,-0.0161416932147574,0.0197617897978034,-0.0286934216407121,-0.0215057108793986,0.0249847372671519,0.0126654549442976,0.0351176803775685,0.0155108962468237,-0.0181162629683478,0.0138709288654135,-0.0166431992499311,0.0269805945687522,-0.000758083193029796,0.0228353086769706,-0.0115940617603838,-0.00763919508169185,0.00310040393978857,0.022441662289693,0.00705514579711619,-0.000431925111242163,0.0220496456184713,0.0227981560452339,-0.0214345583663675,0.00503791147019845,-0.0180927455621245,-0.00373326625822405,0.000256255743957529,-0.0081873318886095,-0.0174280848187819,-0.0105589176958853,-0.00199732408337845,-0.00593416592733937,0.0141120211314725,-0.00579475391840356,0.0036706446556065,0.0104093192512151,0.00968511429536578,0.00662714701813609,-0.0133036202685771,-0.00843980747308936,0.0171425274930661,0.0129727487952428,0.0104124114321707,0.0190751364419753,0.0109675385205614,-0.000603980943738338,0.0129119378627863,0.000817813439106897,0.00413853094252793,-0.0014728673553588,-0.00663454791222479,-0.0215520671390518,0.0121358163484063,0.0116359199986642,0.0215516669745099,0.010547197134046,0.0154276013079775,-0.00301983957326295,-0.00910401585381922,0.0334627774340687
"X5441",-0.0137023721333109,0.00335231795689353,-0.00850100196309589,-0.0131186627724193,-0.0100699603844303,0.0146551649079747,0.00240388174061125,-0.0170983543015185,0.0112784201723324,0.0039963677860088,-0.00355864017361747,0.0238800502640893,-0.0163684955812099,0.0343143591951877,0.0132034935361291,0.0212339393455483,-0.0371918833806725,-0.0200483900736647,0.000872851766795827,0.0119924302644457,0.0077535738530807,-0.00264099187640255,0.0240443994610887,0.00053852674430158,0.0159771898724069,-0.0172850084277976,-0.0137793091426903,-0.0271894322869667,-0.00840602956958992,-0.0336562764108617,-0.0122715222199794,-0.0321238457182681,0.0172374942040242,0.0127844239368842,0.0311144890134005,0.0182462059065191,0.0038555939828264,-0.0122065130628483,-0.00908184483629034,0.0159771924877456,0.0092134673215862,0.0154213842498778,0.00771243841932719,0.00826952933014753,-0.0230553584071465,-0.00138310726668965,-0.0537204855077066,-0.0185464204138901,0.00453602361903563,-0.0112478221071523,0.0110509101213282,-0.0254659395022445,-0.0262452872807293,-0.00189126019340881,-0.0348538404730712,-0.0138502024563517,0.000262924717369604,0.00137198781536,-0.0107830272542679,0.0225594598986122,-0.0108885710578904,-0.0337822339611815,0.0273352644147549,0.0233266159334135,-0.0523311365940126,0.00674159904809564,-0.0101891822861018,0.0166900443075387
"X5451",0.00939510021647992,0.0305782936467721,-0.00695022524613327,-0.0170220574135146,0.00406423797248493,-0.0202868576169207,-0.00137498908321372,0.000563593731987242,-0.00167514229187614,0.00450682144339348,-0.00757146524199659,-0.000745839828429218,-0.00213323038187701,0.00294079963904427,-0.007905392843038,0.00499618949345551,0.00776359864156472,-0.0119317874183971,0.00582826859539206,0.0110886516487799,-0.009014266425584,-0.00577473394131353,0.0123513076646979,-0.00562310975175038,0.0121858242473686,-0.00673621241917266,-0.00924725356388831,0.000391243055985073,0.0035232108426116,0.00245727908788306,0.00293393834036702,-0.00448877273912231,0.00395965731488114,0.0056723360685341,0.00294207089854392,-0.0113289199819613,0.0188837369869029,0.00501759864742289,-0.00332602121666097,0.0234957219453107,0.00101367707113096,0.0120215733424744,-0.0121153369085259,-0.0123509087085456,0.00109808983901159,0.00674257536124515,-0.0114706285501708,-0.0025739161996658,0.000261848095769351,-0.00966031204732555,-0.00702591659183902,0.0107209907813205,-5.02491948175281e-05,0.00056355840647558,-0.0232245501264008,-0.00540778019473071,0.00968278816199866,0.00919131487928253,-0.00500666174900045,0.00441351175503101,0.00511979503382109,-0.0114778662135715,-0.00294883200209014,-0.00696728733415816,0.00724566477231713,-0.00669421032721204,-0.00658807257313494,-0.0391731962171508
"X5466",-0.0129624272791292,0.00820912764722672,0.0167817481036012,-0.00470617057812887,0.00908226608898318,-0.00159863326654959,0.00305730148965646,0.00152480303115003,0.00552635064642815,-0.0252682666534986,0.0167261206896656,0.00727546285997052,-0.00626163395660525,-0.00749130533508208,0.00509085512986643,-6.98083895789971e-05,-6.41396261029221e-05,0.00457524957426868,0.00383022840653321,-0.000378657446870728,-0.00970376268938583,0.00282475750533829,-0.00817704662255073,-0.0134479102442441,-0.0102581437857429,0.0147298239220619,1.53408474957402e-05,-0.000600572653742425,0.00064504089079145,-0.00724896395003991,0.0011041003309615,-0.00049552956996567,0.00713480396884598,-0.0118344029575259,0.0178488879673133,-0.000408308989075568,0.000750807903831004,0.00355812578396061,-0.0188318373900925,-0.00844040261610128,-0.0145461474700033,0.00544444230323428,0.00376831059481884,-0.00929556687405008,-0.0248816661401096,-0.00689718703946512,-0.0176931878966468,-0.00518302705054924,0.000334518352128542,-0.0276343321090238,-7.78238832791419e-05,0.00453271338364778,0.00125386735112379,0.0142324966123325,-0.00871834366032373,-0.0234587697849618,0.0200680973583852,0.0199890104177277,-0.0113060499491071,-0.0199563987454045,0.00557879129562717,0.0103889373847209,0.00607141945536926,0.0247736640835643,0.00156729899505834,-0.00576742751484256,-0.00487620334942109,-0.0129847786098528
"X5473",0.00413455245369825,0.00343631132831948,-0.00791106182167109,-0.0139885972792662,-0.0111952732194066,0.0241475309108222,0.0220049262332202,-0.00923157369533499,-0.00905688759688254,-0.0212344872677275,-0.00830807515304235,0.00413478625769531,0.00690290813264618,0.0229412817007065,-0.00591946899811026,-0.0120973892960399,0.000454384582547293,-0.00886902951297326,0.00307671135348573,-0.0215838045218504,-0.00507636050207127,0.0270983508346221,0.00052361230701787,-0.0259323404209898,-0.0145176365399471,0.0149962162409726,0.0175600232042847,-0.0167387384068955,-0.0310948448229228,0.025583583418894,-0.00837593868694492,0.0325676715667824,0.00652441245772738,-0.0191709346837163,-0.0258719253664571,-0.0286264739483583,-0.000476690946149106,0.0287080640766563,0.0217681249932228,-0.0148291401695338,0.011652420147518,-0.0267064000520463,-0.00481829981827731,-0.023777041409511,0.0181704983947791,0.0466256678065249,0.0169643348554638,-0.0123817287979389,0.0224976829299612,-0.0169772766750553,-0.00787736579632839,-0.00570737685494171,0.0231998189643887,-0.0442170051961925,-0.00605331581395379,0.0102085094411476,0.0209817662121481,0.0182832792424514,-0.0141420327925543,-0.058484264813684,0.0295291909991306,0.0379394277123957,0.0112054571134547,-0.0600414421442708,-0.0210821862644228,0.00627717481060348,0.0566977204835228,-0.00884678457834886
"X5475",-0.0155246670654156,0.00982096776478649,-0.00346545390940831,0.00681849097052982,-0.00307880999271535,0.00104939112411594,0.000279498071366699,0.00315210080138992,0.00326608688190556,-0.00659221008587385,-0.000258865563502611,0.00414136403114748,0.00694458203044406,-0.00409479887980286,0.0107779676699758,-0.0193960388816199,-0.0010168784618235,0.00249723180625783,-0.00125038083448521,0.00502187336625406,-0.00256567943892285,-0.0039501893819105,-0.00315246071381523,-0.0200040132046342,-0.0130391710371874,-0.00130697856898299,0.00469882889201216,0.009676528053308,0.00701694672159861,-0.00786919754327133,-0.0130115193906228,0.00926615576373115,0.00233589863851233,0.0019496695879542,0.0243003887825539,0.011329614970363,0.00648911750701742,-0.00567707371696362,-0.00901183292039086,-0.0175903769828231,0.00415436958567031,-0.0141024891387192,-0.00219890795948326,-0.000364782220564343,0.0101157370808401,0.00141645587517362,-0.00352781818989054,-0.0076546455719117,-0.0105180614544962,0.0143156588598092,-0.010698287482597,0.0276875601369202,0.00448835938576932,-0.0121932004698827,0.00022860394781061,-0.000834987114204743,0.00409449933189267,-0.0041474192472719,-0.00234765919162205,-0.0163847194373212,0.000243019015578358,0.00439857028308504,0.00321390416595034,0.00488900369794548,0.00354224300440132,-0.0208446146614851,-0.00645310554602424,0.0562334363135093
"X5480",0.0100251557895426,0.0110625367110873,0.00280149253648582,-0.00204080148957934,-0.00462789190927723,0.00956001254120646,-0.000926625377455619,-0.0107046470742052,-0.014855310982073,-0.000741275037183105,0.0230974561647249,0.0111512968607467,-0.0121066319834468,-0.00157553282931021,0.00268869902863537,-0.0129105246460848,0.01525879265114,-0.0118869975421947,0.0221431413247765,0.0126682742088505,0.0191303337910267,-0.000374421596232495,0.00801589291871584,-0.00859701888246023,-0.0107333696739366,0.0184801200531528,0.00255018926434777,0.0147455951868645,0.0212927061967751,0.0116532181945045,0.0106976488098358,-0.0203780684282305,-0.00105589497710695,-0.0233420875194182,0.00735002899933573,-0.0128461805139259,0.0121683984165268,0.0201870686859597,0.0283469719397695,-0.0220201409834768,-0.000236116615656739,0.0644310409674428,-0.0014958918174273,-0.00498344729611755,-0.0104218721324551,0.0108509809380941,0.00257947469137059,0.0164851087614516,0.00446670837151388,-0.00584597696315176,0.0165600855448961,0.00739228506127,0.00801371628681747,0.00129544127135582,-0.0147541219223667,-0.0252029415270299,0.00175651741634819,-0.00300495102710384,-0.0106748384629056,0.0120752311508205,0.000530569244378397,-0.00756814476674133,-0.0141732579795011,0.00474264106070995,0.000227680146335318,-0.00166076650067565,0.00631173813335735,-0.0114211031020697
"X5481",-0.0243084625783819,-0.0199327884634083,-0.00266524722783155,0.00926243164577026,-0.029633615112601,0.0130155998787518,-0.0160432500549147,0.0398674550352895,0.0068496007396552,0.0204741155701697,0.0185861593717564,-0.00485529830597819,-0.00443647108990949,0.00828773929596292,-0.0128323756671482,0.00821877169913805,0.0195284642605518,-0.000684725579351333,-0.00611724168652926,-0.0165463540770614,-0.0167830693473999,0.00935409037008428,-0.0235841537248601,-0.0195899644149513,0.0109328991531157,0.023818601699163,-0.0114568601797361,-0.0221348162151029,-0.0109127887716607,-0.026004819094646,-0.00291864565804474,0.00970169847909622,0.00288971498458755,-0.00293602815135316,-0.000382000787650467,-0.00642128736005438,0.00509052809662634,-0.0150046609033007,0.00498617780965641,0.00306026821545206,-0.00725642165220434,0.00213106084329704,2.35107211744364e-05,-0.00436807669338548,0.00245756725436129,-0.00224282627679461,0.00666134018296666,0.00333049293869498,-0.00489850636409292,0.0138626647346685,0.00362283498278474,0.000508137170466301,0.00663537625158916,-0.00625021141069047,0.00484966848973094,0.00673913610773401,0.00393696296395642,-0.0109259248244712,0.000664010430794914,-0.000515690585098015,-8.12780843981658e-06,-0.0063395773315115,-0.00401879553670392,0.0105277713917221,-0.00665904225040167,-0.00106158381392999,-0.0128615082235734,0.0235909574131669
"X5482",-0.0328296862952971,0.00369964148734567,-0.0170282902350975,-0.0172242198757075,-0.00100630395542957,-0.0448577085832116,-0.0126378799615235,0.0254653613750863,-0.0431328760646964,0.00478482119175228,0.00650026714818072,0.00634996827608778,-0.0245543474605608,-0.00368565886557906,-0.0631627582903471,0.041267177557424,-0.0816825107701186,0.0264840171860669,0.0133679889783453,-0.00674497451632767,-0.00156126250248697,-0.0234281503582939,-0.00843492514273682,0.0561313935741078,0.0520624163578328,-0.0554766003518313,0.0120333932933099,-0.0152542917216193,0.0392546102118417,0.0697610563796071,-0.0137796961567297,-0.0802336328352775,-0.0515069696056114,-0.125477751694975,-0.0681106053251148,0.00505412525319023,0.00564755795373298,-0.0286862843394877,0.0466751750480296,-0.0126327791962461,-0.0111904705786585,0.00585603914059232,-0.0538534907399895,-0.0292808966742874,0.0454361616568367,-0.0105611154711036,0.00560566773336638,-0.010708018358293,-0.0646987137138802,0.0168269921319324,-0.0562686478174644,0.00706313940264343,-0.0345522645032691,-0.011928045958464,-0.0514634313984366,0.0538284991698966,-0.0142855077856067,0.0604029119921546,-0.0286335468986575,-0.0223474097720384,-0.0253465910365536,0.0216902043994075,0.012969596806046,-0.0712895003254745,-0.0103306938431152,0.0170432836978938,-0.0454276188658057,0.00792919525040586
"X5492",-0.00172037423858602,0.0228376957322758,0.012152135938333,0.035154535987607,-0.0174162878028555,0.00442523855466232,-0.000587931079455226,-0.02628480008297,0.00122334380151605,0.00379723371535093,-0.00956030977314194,-0.0192453907269356,-0.0147624983224516,-0.00467383947726745,0.0159908672397516,-0.0234017199182952,-0.0111549594238272,0.0314329051469179,0.00792660667982506,-0.0284091755680247,-0.00789037381308137,-0.000386950120626447,0.00806901736290042,-0.0121821740287544,-0.00105909786793999,0.0112770553294222,0.0117823698341898,-0.016300719437948,0.00787868725250881,0.00084952084555954,-0.0275559144037691,-0.00494417672269328,0.00189845760817344,-0.00227666139962494,-2.25608393166857e-05,-0.0128428863795945,-0.0054640836099611,-0.00495323717896293,-0.026723498800102,-0.00137991188296196,0.0058935076534121,-0.0118830480070463,0.0105624719094725,-0.00871044446753407,0.00480348102791933,0.0139627147897314,-0.0100848143692635,-0.00756435724507104,-0.0101560455024915,0.000692836874963212,-0.00340221501597118,-0.0107050754923688,-0.00327180427007353,-0.0182180162448585,-0.0226823482518903,0.00597167419929458,-0.00717748830792873,0.00398781270583696,0.0182579546890122,0.000997435871695876,-0.00222923362687916,0.00125307543185942,0.00774300373735583,-0.00153723276182988,0.00154779685984551,-0.0158408806765701,0.00828138524226182,-0.00743169025159226
"X5493",0.0237693176767237,-0.00845202505625198,-0.00581823311405542,0.0106428152509172,0.00417161678350408,0.0102922977764746,0.00662042251318079,-0.00289440367205364,-0.0187307307256671,0.0130894943844033,0.000880791290807969,-0.0179798172447213,-0.000620990557017067,-0.00349775828736962,-0.0144104852413751,0.00339478606796586,-0.0412544758126015,0.0101609484775065,0.0149100976309811,0.009820521365407,-0.0110483048524063,0.00934896176085097,0.00181559054906056,0.00653319453808128,0.00867496957469106,-0.0180504364612515,-0.00686286518294793,-0.0179081267093982,-0.0147047303386456,0.0043889846103017,-0.00600470784789555,-0.00354459598861008,-0.00346338488467429,0.0218719393289051,-0.0182596487092011,-0.0156721663920308,-0.0161487990532858,0.01420303430994,-0.000481798663459415,0.00694461083672143,0.0171962179683195,0.00499884873357659,-0.00538767492727175,-0.00154841003426946,0.00231393120587897,-0.0120217544919654,0.00847114820302368,0.00621239615881515,0.0151563032986816,-0.0106297645745166,0.0271276826736049,-0.00324294618402248,-0.0112280107018576,0.00436237787013465,-0.0179959274161243,0.00224862263703057,-0.00567529390515626,0.0101379012493011,-0.00580807186407008,-0.00361996686989449,0.016773348601732,-0.00276840948518402,0.0194655544341543,0.00474561097826053,-0.00193422352808679,-0.0104367196098861,-0.0113013723098631,0.022449664303292
"X5496",-0.000601699694757857,0.0192490186744786,0.0234557795549836,0.0249428808513037,-0.0223667876835697,-0.0159394772376032,-0.00115677965923832,-0.0190141844085991,0.0215928059669489,-0.00612315393053116,0.0212679557278414,-0.0126618279718367,-0.0067583101229429,0.0126619816142259,0.00996352584425048,-0.0289252558103611,-0.00110768005081467,0.0141905819661787,-0.00805043455777929,-0.00624785560155862,-0.014149450948212,-0.00147909919451863,0.00723747493050319,-0.015193409355482,-0.001705025511581,0.00212842059522469,0.0119896940786565,-0.00208254790141489,-0.00579733586123899,0.0102782935608498,-0.0265721546799135,-0.0228018724700946,-0.00570342076841569,0.0250930474033974,0.00173395915058972,-0.00860367088183684,0.0161979232471958,0.00553121735738117,-0.0390190023598987,-0.031685766503811,-0.0132960911629409,0.00137482110359655,-0.00755610885506993,-0.0111440333752364,-0.00270232294190471,0.00911032177339993,-0.00628624966161457,-0.00366507671779308,-0.0154748136045311,-0.000926266569644739,-0.0175744200503608,-0.0061107078957043,-0.00933364198903009,-0.0155031173327982,0.0230841854495723,0.0125583745752318,-0.00998740703766725,-0.0130245033361963,0.0236290337699357,-0.00479578735458148,0.00257498881433499,0.0075097065269337,-0.00761519615131011,-0.0165213775909568,0.0068778518711689,-0.00332737933406758,0.00647951822927829,-0.0318163281925948
"X5498",0.034012085844206,-0.0314943375724613,-0.0578653177054355,-0.00410565580207593,0.019230885515514,0.0295302044082333,0.0161144399433103,0.00173154894903229,0.0504802506955519,0.0115940908343534,0.0716840544297299,-0.0743142271100253,-0.0181061319653744,-0.025740381035238,0.00676987181450162,-0.0269247325390294,-0.0329844640371615,0.0174450647798962,-0.0245052500625511,-0.0166466535348876,0.011973838843709,-0.00488344683369767,-0.00365933976332163,-0.0405546922440555,-0.0864385537544539,-0.0312785238214252,-0.0289011202646033,0.0948316530723731,0.000448925396095214,-0.0208168385732969,0.000471710709416714,-0.0472425554529694,0.0607537660350588,-0.018034454055803,0.0177653199694547,-0.0617052725440994,0.0661327247197393,0.0113871903526933,-0.0444483810558049,-0.0450850480347457,0.0358185538639781,-0.0528631819965784,-0.0290719809160962,-0.0325862494851365,0.00320780681990899,-0.00920609814264566,0.0276584669003229,0.00270988461385476,0.0152983999618421,-0.0173066999125371,-0.0046891120468723,0.0544835702121096,-0.0611474057863343,-0.0455555160400932,-0.0265630935683307,-0.01335728899824,0.0557385322667513,-0.0114772025790131,0.0259595855903531,-0.0228504536622229,0.00211776002592054,0.0104007597836052,0.00742185009973978,-0.0409712279820303,-0.036281999040951,-0.00973418983623938,0.0253064827602989,0.000513808251711815
"X5509",0.00148011536581129,-0.0338454027571402,-0.0325949759885812,-0.0199658936912079,-0.0303030850987199,0.00590691228543496,-0.0100003903115949,-0.0341619938183713,0.0170345839520102,-0.00928955690597424,0.0395144478662551,0.000323636571173128,-0.00200432581771774,0.00402944701307874,0.0117750076809966,0.00316248136852304,-0.050236731893285,-0.00674172201587128,0.00145082129858533,-0.000537221538135679,-0.0156379986059268,-0.00310848796360142,0.0470119017127312,-0.023087259414615,0.0226650110144282,-0.00767352142478601,-0.00222049473496732,-0.00362741777140084,-0.011129934368452,0.00536427310524416,-0.0116237856314263,0.00226468604055972,-0.00908505615415494,-0.0114194927360606,-0.0035625984569384,0.0186801411009039,-0.00826905049391265,0.00540489836517679,0.0152683929950762,0.0162022269956695,0.00278951450507077,0.0259315195379543,-0.0069833847789578,0.0035054823697353,-2.75502496275753e-05,0.0139092136204745,-0.0351057325986437,-0.00355518813605758,0.0194299366657227,0.0237467608788163,-0.000250960526075308,0.00270754061137795,-0.020667271543783,-0.0301761560208236,-0.00364930683176858,-0.0210580471244774,0.00483885945288163,0.000800655208772822,-0.0209160557485878,-0.00231344110282104,0.00629500505696891,-0.000641271161819488,0.0107704354762851,0.00806456864233624,-0.0135198632445321,0.00837912424104288,0.00836027017540172,-0.0220987054211891
"X5518",-0.0151312182920809,-0.00301234571125664,0.0135557799888748,-0.00240775392845499,-0.0119759496190951,0.0141122765349219,-0.0033734843248244,-0.0194948704960115,0.011161632884965,-0.020176224842477,-0.00820824578689188,0.0143678872087393,-0.00874605040338354,0.0103682668142217,0.0191990281277149,-0.0012693700200198,-3.77057199800722e-05,-0.00787998775160351,0.0116068168459337,-0.000394000233829888,-0.00115208961317949,0.00599602039462732,0.00381502756665121,-0.0103684126745229,-0.00144084101510879,0.0047361887654977,0.00670096552702605,-0.0140857026828569,-0.000101798592582428,0.010299447291809,-0.0125678312541479,-0.000742099858881389,-0.00333895177789864,0.0102776700429635,0.00783034738123966,0.00220102739901285,0.00569788226900112,0.00879078893217781,0.00335917497235353,0.014677808600676,0.000894621044778525,-0.00869441165651607,-0.0134077657187885,0.0126430170855359,-0.00698103388684602,0.0113828707306093,-0.00817884089717253,0.00947032007860968,0.02723289687331,0.003074088284511,0.00868526910978918,-0.00905573955604775,-0.0107081707728988,-0.00937240700821467,-0.00777811874142917,-0.00427128988164376,-0.00432760797445751,0.0158384246644524,-0.00568911073512397,-0.00379137463601986,0.0146661652071427,-0.019613054600078,0.0124097178882333,-0.00463784860734865,0.0119180339385281,-0.000377274853672524,-0.00759348009277966,0.0253493997490068
"X5529",0.0419245166463991,-0.00189208488466715,0.014744585996612,0.0140914148219161,-0.00405717686601697,0.0106879322950062,-0.0145539972444245,-0.000717083599943187,0.0111151025286659,0.000653291210064014,0.00872268945808279,0.020359140300929,-0.0090372391312887,0.00247861265850048,0.0119537245158023,0.0196549687301923,-0.00607178074310519,0.00421991941221783,0.0151319557111946,-0.000877778807372915,-0.000815302774752351,0.0109945313867889,0.00421021442978786,0.041259486403857,-0.0237915616935052,-0.0147154502263134,-0.0115952979465418,0.0260788485774925,0.00680914583617655,-0.0174500068462504,-0.0363246905082254,-0.00129526660588579,0.0208427257761061,0.0130239860400971,0.00895849810313685,-0.0251680163714562,-0.00736812086619795,0.00912746378192824,0.0246025043601612,0.0173883155482587,-0.0296261500188237,0.00734069465887337,0.0171963877908846,-0.0170573513877649,-0.0196722945425738,0.000375441243478499,-0.0147432663362233,0.0249224540938437,0.00678188476432577,0.0122292064628369,0.0109420109975941,-0.0182120934892873,-0.0268128655827227,-0.00487187020786734,-0.0185509917532707,0.00357943764108374,-0.00149593673410193,-0.0143873910055543,0.00437521124216319,0.0104048262689779,0.0118716627523491,-0.0061103992112898,0.00504427883348369,0.00204166829388232,-0.00117784404330491,0.0023933388861282,0.00749612173433665,0.00178079129645219
"X5576",0.000441483603135323,-0.000766115079338176,0.023277549917751,-0.02347792437384,-0.00742782097113499,0.0229990773368864,-0.0100500712926885,-0.00929325300588931,0.00510590023425734,0.00166892660037445,-0.0230385325258185,0.0173463291270956,-0.00698831138687941,0.0135852720664027,-0.00106638086958548,-0.0259468318630653,-0.000401514616488036,0.00636557210956581,0.0206811074693702,0.00520208201033064,-0.00687068516196659,0.0123309317948515,-0.0233460359757161,0.0146697349933178,0.00132048010448031,-0.00442324701103572,-0.0138555078766863,-0.0109463334863125,-0.0141251897397854,-0.00974128526122122,-0.00880311193692753,0.0428585469220625,0.00863148138641299,0.00245394348363757,-0.0164029973528648,0.0156693122771962,-0.0264584119633579,0.0130763712174817,-0.0156385959306715,0.00753408831954478,-0.00186862518537189,-0.0191299400535927,0.0114929082018893,-0.00150636010877749,-0.0223157951563568,0.015924671921327,0.0303221260796273,-0.0083038169103522,0.030930737695718,-0.0149459498128182,0.00595795720151709,-0.0144923173666226,0.0150491406169744,0.010433051159483,-0.0137214291106594,-0.00666486785997236,0.0154502776750276,-0.00859169585263116,0.0184008086021387,0.00545241491869675,0.00967578180159603,-0.013633745264085,-0.00285523780564092,0.00243112121757121,0.0411963124172839,0.0096086161497708,0.0118437122006629,-0.0396176699264433
