"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68"
"C10",-0.282133134905266,-0.173343871413548,0.102660627118075,0.264229347262816,-0.0550454902533661,-0.0600194256672868,0.0576106172353802,0.0505555280916254,-0.0186448118372315,-0.0605849784201064,-0.0811698961608993,-0.0132077754258117,0.0927795190583432,0.0695469874413515,0.000928359645233145,-0.0536618602594627,-0.0326300007048153,-0.033289156937745,0.125688260293304,0.00114636386724535,-0.0575348110936238,-0.118871345383277,-0.000979253098837176,0.0736832789478536,-0.056817851723219,0.0918602711977826,-0.0531541513714505,0.132763209007315,0.0669059733182934,-0.0154929345973436,0.0340990057928433,-0.0793932856108461,0.00421505780183541,0.00369364873904468,0.00777609438281547,0.0746550415298445,0.0971584461846535,0.0289599953151614,-0.0162476536928717,-0.0817811621046804,-0.00814568220151638,-0.0288625501482742,0.0355710067466608,0.067210447476443,-0.0039283145871938,0.0319534089992498,-0.0836533631961242,-0.000799253301604647,0.0209313404882019,-0.0357293476917787,-0.032636448747796,0.0030118776379084,-0.0274722519646058,-0.0572379335249191,-0.0276645110126505,-0.017936406652612,0.00155047252397234,-0.0187721620295242,0.0259502443803341,-0.105093814465782,0.0548484429966948,0.0259593743018948,0.0368073020071779,0.00688654379771717,0.0227579599030021,0.0431366564031638,0.00355370999515723,5.75653087252152e-14
"A17",0.264242241084745,-0.148458464746395,-0.0304928150529817,0.116972828862476,0.00510892748800778,-0.174145420277677,-0.0364381752287723,0.0455575611359132,0.0535114352702275,-0.0198375146113444,-0.0171331736334557,-0.0414307107791066,0.113833757179551,-0.141060149739669,0.136732269411342,-0.0543968784904105,0.0716273182964217,0.0299784587300346,0.00253063692881023,0.0530867011306118,0.0462095100377588,0.00111708878415477,0.072341397627764,-0.0101574813834686,-0.100774225949525,0.0559899706998091,0.00829333734777893,-0.0760404204779398,0.061413229381867,-0.0191846145388873,-0.0194990265162306,0.0242841971398833,0.0298264728043365,0.159635910612459,-0.0272681119490258,0.0170827823381236,0.00416776755263965,0.0350823315237577,-0.050348732973976,-0.0502018871968404,-0.0213819437673241,-0.033735215171393,0.0803283443955159,0.0636996289683892,0.00729886651268578,-0.0172464804441576,-0.0048313094243302,0.00888039415392471,-0.0345225410907882,0.0592718054216826,-0.0398150826977281,0.0565714947651535,0.123529249146515,-0.0181177054596124,-0.0240303624694211,0.0816743204892718,0.0529705844552335,-0.00359176121382313,-0.00739321055802101,0.0642856261569572,-0.0330023531094384,0.0159568957067964,0.00878982993264863,-0.0401118286069239,-0.00874100987915622,-0.00970947602993565,-0.00693493155669075,5.74912161063409e-14
"D07",0.22179279998136,0.101463549798763,-0.22099663815036,0.187400048749663,0.118074672891694,0.259307125370547,0.163814397216771,0.208639930070934,0.162174898169291,0.03821668802672,0.076080178121599,-0.0506996973177908,0.117695191776567,0.0356900873343846,0.0279038016878831,-0.0148255562200619,-0.0288837962361616,-0.0132744389107988,-0.0491090838952893,-0.00802356399218255,0.00845464168299221,0.0208865351340284,0.0205220388587782,0.0407035725826889,-0.0322831043783128,-0.0389385211525999,-0.0413370259597682,0.0334704190568903,-0.0153148080280389,0.0508481823727693,-0.0116665722131674,0.0370971373023973,-0.0417120944734826,-0.00731508702578446,0.00840774148148,0.0525675736877169,0.0184408832985285,-0.0178744018208187,0.0321959503917808,0.0807829585332076,-0.0132804563612302,-0.0811971430421282,0.0412592356804522,0.0208509223155425,-0.0631718607173752,0.102624336979218,0.049448864904453,0.037561318782623,0.0799648316083137,0.00378888017378433,0.0186171429024057,0.0127900153243252,0.0230186586730254,0.0396110543108167,0.0810413474161406,0.0400556613215091,0.072563982832374,-0.0443798173165278,-0.00773422470849307,-0.0319679998823896,0.0334147875783126,-0.0338554962671022,-0.0322670102799556,0.0434863131771322,-0.0373941443596867,-0.0197068079691845,0.0162158444024465,5.75685739313478e-14
"B03",0.00652787226308318,-0.128940562329182,-0.111345194851702,0.207609660304225,-0.128171855564062,0.100740240799373,-0.109985681128038,-0.0016152362368437,-0.0312014293200434,0.00435574841534322,-0.113131285909042,-0.0139793413375287,0.00764890951336502,-0.130138035170701,-0.0787759145687053,-0.0451920417878421,-0.0989143745442867,-0.028516980211593,0.0740599685579109,0.0364428265702846,-0.0113399558464642,-0.0803183338975117,0.0439570087552906,-0.10269009404357,-0.0354031903754359,-0.074013643199239,0.0849208146915627,-0.0472129632945407,-0.0348532827645934,0.0437774297846879,-0.00317686306490697,-0.00829745477856251,0.0491717124960511,0.087798129961571,0.0852838480748487,0.0484888431117872,0.0150876232243597,-0.0838712329555576,0.00200131666731102,0.0328698678505793,0.138561621891638,0.0126578574097779,-0.0436231589599112,-0.00130129624742074,0.0293447754131759,0.125980896395695,0.0371690060408911,-0.0403847358508899,-0.0160815472256075,0.071982078003834,0.0133358619818672,-0.0534057879277233,-0.0595299043025124,0.00888491711684141,-0.0263557646742109,-0.019195656575814,-0.0141010719112413,-0.0176283356244929,0.0411178945241867,0.0153095557431374,-0.0294634510497379,-0.0094996637329823,0.0676976035370902,-0.0190968317873536,-0.0180063740216914,-0.015055124399299,0.00585707064703027,5.75300983067517e-14
"C18",-0.331896482415587,0.334261113019312,0.203105419841995,0.270639731344145,-0.0185478610102592,-0.0992870553083622,-0.0998802138858279,0.196922391612753,0.0849677045533044,-0.239448178383315,0.0474249313636462,-0.000235657317661998,-0.134360847023296,-0.00758479810928909,-0.00880993592265399,0.0421177625977558,-0.0646667951851126,-0.0215043293304461,-0.0199302268509547,-0.00848872952044499,-0.0358722718300824,0.0225024360572185,-0.0221783206135758,0.0575863144188378,0.0469397365147638,0.00942847784436141,0.00892042953875623,0.0879331582214123,-0.0420773179170456,0.0324399431802665,-0.0797084773257842,0.0944436251509435,-0.0453773667930654,0.1519575950045,-0.0256938729568405,0.0599007868915103,0.0631291138827397,0.0376768266029944,0.0109698130565757,0.0376622985819817,0.0403758933131367,0.066650200263752,-0.0138268167102247,-0.0814292428819977,-0.0233518080631352,-0.0285258675675598,-0.0256512159629234,-0.0205362891133138,-0.0306957335350623,-0.0400780251727622,0.01109128160125,0.0291490456306908,-0.011492005695421,0.0246220208781178,0.0142251192734234,0.0614841323967642,-0.0490852834491791,0.0349587936801896,-0.0154120677369335,0.0221209527338557,0.00133036376104065,-0.0468158462804962,-0.00810436907021637,-0.0126674937418992,0.0164609974537796,0.0113577099520721,0.0268668393750423,5.76018182804616e-14
"B05",-0.108829019993766,-0.224093311478461,-0.103780035590934,-0.0391292550663874,-0.0359993713570507,-0.0880916436534854,-0.10254216237028,0.107937547720906,-0.0170666317144947,-0.149543867843085,0.0117470534214804,-0.157974033454128,-0.0406223301416217,-0.0075233108640255,0.168229809629192,0.00564227698970505,-0.035388924723937,0.0592291463073616,0.0606992178302607,-0.272417053802871,-0.100734448272288,-0.0167006079342615,-0.0829229792940355,0.0529310303271233,0.0218766200089265,-0.0963501235808481,0.0156651505573377,-0.0879772324250898,0.0209703243925231,0.073436941540555,0.00632518703092234,0.102434648312714,0.126705553746558,-0.0490337144016194,0.0302027049428677,0.0316856017876835,0.0442964485372869,-0.00266843819728531,0.036849773174032,-0.00349785133899069,-0.0628045276560767,-0.0505219291018898,-0.0794593116708261,-0.00210778243308303,-0.0500518568294772,-0.0408086446809618,0.0347588674490115,-0.0496066140529469,0.0134014353613644,0.0386650185491263,-0.0115374622848328,0.00976798103985519,-0.000891592660218112,-0.00777850105330322,-0.0374596327371766,-0.0278111480439938,0.0307394169052903,-0.00379856910904812,-0.0496344841907034,-0.0261999709377965,-0.0246911080112194,-0.000319165378123356,-0.00491599535456782,0.0184165177688787,0.0250606783934619,0.00199562787004455,-0.0150051045682667,5.74607534134259e-14
"A04",0.254275258537649,0.024425629396571,-0.369809885699467,0.227074938888845,-0.0304118708093309,-0.196534483589136,-0.38649777548685,-0.122404373002234,0.18698449257737,0.0606423103020316,-0.0206555451287102,-0.206789858633329,0.00874879397544777,0.224614461997039,-0.0891460921653132,0.116980546396548,0.21274088541472,-0.0164729408840828,-0.147867354974443,0.0581803151522314,-0.0233637607100762,-0.0330766930692365,-0.0256931045888616,0.00679379355656359,0.0760842488519207,0.0549365861401451,0.00970246109880778,0.0505402506099589,0.0327158283877021,-0.0152783174949975,0.0147866666428865,-0.00661137615849795,-0.0195173729889342,-0.0675894206130762,0.0203870915412049,0.0371354403732133,0.0285401096618994,-0.0468571015739134,-0.00136729244762993,0.0182371569824267,-0.0031047542687272,0.00362212015597816,0.00329395052670939,0.00416419032059446,0.0188790514674573,-0.000343436044021905,-0.0198977451036111,-0.033641387226385,0.0265250671548896,0.0313434052111907,-0.00281871037623936,-0.00931079962793192,-0.00168853597097588,-0.00382898185130711,-0.00562421414663986,0.0065830480354059,-0.0157071987937646,0.0140296931737829,0.00569376992632094,0.0189749720712229,-0.0162121407666613,0.00628721773485317,-0.0102247062907829,-0.00536552554355095,-0.00193640501114105,0.00412969598251567,-0.0060208513088243,5.75411436163839e-14
"A18",0.24651641520905,0.182968913911475,0.182094832105738,0.201760433053904,-0.1102165035782,-0.0687082471702435,-0.0597166169634063,0.11062119437826,0.0335123650112609,-0.0861949096708835,-0.023095261845693,-0.0137130913283197,-0.0581313547956552,-0.0630797409551936,0.00412797900442982,-0.0291166627480147,-0.0510217250987807,0.0460229130740416,-0.0429724085799093,0.052665542821064,-0.0102847645091958,-0.0347343702451791,-0.0304842880616633,-0.0169838560135383,0.000852233734326251,-0.000722420833914102,-0.073177013843694,-0.105804065602975,0.015901904531429,-0.0123774477949266,0.085075554290723,-0.0207858798020169,-0.011549959318365,0.0030301863506116,0.0474185150257966,0.022885202446895,-0.039600839071855,-0.11962186288331,-0.0148306994803374,0.0198805828013754,0.0225890119031768,-0.0440379298037939,-0.0018881465682298,-0.0599958604264805,0.0781557140886513,-0.116569342915124,-0.0242279496993822,0.0444587629169947,0.0366528244900386,-0.0624771530429517,0.00571392659674217,-0.0195193188022386,0.0849836640160907,0.00651289431472476,0.00912251436610446,-0.141300516058913,0.0565372294649047,-0.0250785776824254,0.012328547112346,0.00552242062604658,0.0435158965528995,-0.00119695990509289,0.0123185441255205,0.00789137737258285,-0.0337287063356812,-0.00642970459397617,0.0125265732351104,5.75060154659954e-14
"D09",0.256501704809066,0.181327502219937,0.0415091850624394,0.0760922175139035,-0.0665478692202431,-0.0482428459013771,0.231152353908692,0.13294848691894,-0.133423107178892,0.00379418890517805,-0.0620187378360134,-0.163262894830349,0.0647772433789966,0.211146514888838,-0.14165591594151,0.152173645660928,-0.0786411906185962,0.110527827081169,0.0100855244587934,-0.0519043845831649,0.197626515782051,-0.0292271752169333,0.0458735991484142,-0.147571784583502,-0.00894529838911784,-0.0765190348667019,-0.0496194387538123,-0.150979340894594,0.0380341948527151,-0.0563409672971334,-0.0286870196773163,-0.0240397979730245,-0.0085875784549404,0.0216570269395055,0.0381939580263771,-0.0196996819007429,0.0762613808182606,0.0498199597048928,-0.0447382509155932,0.0262920910277665,-0.0296760717686185,0.0372616464834757,-0.00281180631467211,0.0350341459326814,-0.0422995633287012,-0.0439325394673482,0.0124443979089417,-0.0290313433205967,0.00612904838673518,-0.0245606490307677,0.0280824168983646,0.00407409805370522,-0.0432184869389415,-0.0432339079266688,-0.0199661055595932,0.0312548768890974,-0.0133422530663931,-0.00281419829677213,0.0116150929051663,0.0185744905786142,0.0211660131842528,0.0179505478799345,0.00940779693011269,0.00248730513682838,0.0082652812084886,-0.00953092779439999,-0.00875169416170035,5.76048947041261e-14
"D02",0.175756027472221,-0.0980839387299914,-0.0657140045967501,-0.135435165046779,-0.0989336716577248,-0.0102481016778317,0.102573399244705,0.164094131150855,0.0132022904771374,0.0308518485049363,0.0310829728483314,0.00867545498702496,-0.0292319398295435,-0.0100517365208077,-0.173205497935479,-0.0510124830473877,0.0177131668596321,0.107107206356704,0.0451982649024695,0.0378002762980701,-0.0267069723171521,0.0540038132643035,-0.0755006256419765,-0.0311574659745481,-0.00528305786214754,0.021660181505246,-0.00366061177043054,0.0493864130076012,0.03384013022148,0.0314051143463943,-0.00683459698292449,0.0113384961083848,-0.044689720426668,0.0783860298283415,-0.0658314868789157,0.0332203225826252,0.00768475709230319,0.0235575520615745,0.0282224329345752,0.0548078405285922,-0.077293446960105,-0.0169508726417144,-0.0679069266377945,0.0221415859449536,0.0922637472367987,-0.0266433757980458,0.0137619514329106,0.0264241589251709,0.0234768540296086,0.0376858485707168,-0.0566736781238778,-0.0576695121301527,-0.02188175195974,0.0732327709304511,-0.0306899338275544,-0.00180471236652905,-0.0180649621933019,-0.0782611342290127,0.0361258470241897,0.0125298043557627,-0.0416942105955305,0.0154429927537714,-0.0525584255163799,-0.0168993764010962,-0.00658250612930993,0.117916066463639,-0.0251362046393368,5.75645776299026e-14
"C05",-0.418967742016939,0.0520821096987129,-0.102488811514751,-0.105910012641725,-0.0675970629901532,-0.0234326319113109,0.0198007647911066,0.170207478712247,-0.107505801606983,-0.0502917146821201,0.00564851956540387,-0.0510292922984085,0.0207404847260025,0.00914648448096301,0.0140760041896268,0.00423898919870408,-0.0193732280395903,0.0232874250087863,0.00958047699876964,-0.0039583085170186,-0.0304994938981981,0.0435204794761683,0.0257007800988648,-0.0509198675271265,-0.00504665371929082,0.0710388154873049,0.0348337885323687,0.0622571037037574,0.00592739722903414,-0.0280099158565351,-0.0175241078290285,-0.060616221026559,0.0358065107397693,-0.0477170513594378,0.0680487858553885,0.100081502412456,-0.0141419104864486,-0.0465415340438802,-0.131186129189706,-0.0530216216605842,-0.0703257112288208,0.0651681898014544,-0.0338629988434403,-0.037868431386135,-0.0624550921631411,0.0456563881718939,-0.00663508356406229,0.139994702397389,-0.0270736379943706,0.0510962469730486,0.0762338046448461,-0.0761562587071207,0.0766627819653632,0.0274036615594301,-0.0109984577563308,-0.00507602213375464,-0.0502837017252334,0.0281717772597124,-0.00298039562324539,0.0062540176688446,-0.0177150977834512,0.0390523567999387,-0.0432302004499011,0.0127342882289021,-0.00983931317903282,-0.0311087904105105,0.016484267291469,5.75761938397413e-14
"C16",-0.430387905781721,-0.169483276308985,0.0483211873516045,-0.0479868006948483,0.0126540613652311,-0.0997281306006376,-0.039496439778697,0.221540923209281,-0.119485096626479,0.070887866024545,0.0702234994179873,-0.0205673170829558,-0.0340426134044579,0.165406698351944,-0.0220858564465024,-0.00826686158509651,-0.0520236110050365,0.0171627996596342,-0.0417130971369672,0.151873061606563,-0.246809923014792,0.0505818060849426,0.0565333815075491,0.00543914271643273,0.0461829559447834,-0.00268517466507229,-0.10533916886433,-0.103859965870028,0.082639877969839,0.0725893037451861,-0.00517657714062819,0.00670298257485643,-0.100227744497925,0.038381519443899,0.087241095941355,-0.133215586878239,-0.120131380617949,0.0325440116443936,0.035709089430233,-0.06249486258678,0.0302356324631528,0.0197161864799571,0.00758506886784972,0.00430195881678052,-0.0325691172027313,0.0363910116628575,-0.0127918952096425,-0.0464416222880187,0.00772773428671273,0.0423108534988153,-0.003133697302109,0.00588867121229928,-0.00319278986069316,0.00172006238349855,0.00855202699421027,0.00422384469870752,0.0151795970725649,-0.0122455050297406,-0.00506596906102347,-0.00994310657652142,0.00945280260682671,0.00289187487602272,-0.0057290939186676,-0.00840960275447508,0.00183577199501026,-0.0091371673580939,0.00835599607829904,5.76329162480871e-14
"D11",0.17897574996281,0.157016954155158,0.136905200062911,-0.0291433672720629,-0.170716520407633,0.0474359423343362,-0.0326057777235634,0.210477214068555,-0.140649663544795,0.225556259008621,-0.18629727889262,-0.00903208781361994,0.0528288562368198,0.0610450243118068,0.0942990013096272,-0.148705905868889,0.0370836032537728,-0.150617176694584,-0.0815336652122767,0.0259409343104776,-0.103739158215057,0.0440777818708471,-0.117216419225359,0.0122883553202158,-0.00398954014393078,-0.108814346407858,0.12546619434696,-0.0501714501757099,-0.0489005074623176,-0.153088026741253,0.0384951295691734,0.0501816250773948,-0.0864884455408543,-0.07561661663171,-0.0812305503512757,0.0780158877376598,0.0485244922236417,0.0832299833029353,0.006197049224868,-0.0199371910124179,0.000907025004356188,0.00662724281183645,0.0227799564837362,-0.0342845685922729,0.0261014624121265,-0.00411486732948163,0.0111576057447415,-1.89540974298953e-06,-0.0169376247413859,0.0382805737582417,-0.0228292477689706,0.0176734281657766,-0.00951834099232733,-0.00833386774635352,-0.0188067185428339,0.00363044526100976,-0.00102527915971906,-0.00415329677679976,0.00318015079338394,-2.57400403046644e-05,0.00630633791407476,0.0110962165039998,0.0223609735785493,0.00332052316950791,-0.0112270722471352,-0.0149723640004585,0.017551420788111,5.75612250734974e-14
"D01",0.232731661309593,0.302788797760615,-0.0522682382425721,-0.0350530626613315,-0.023740962640565,-0.0921934073481659,0.105956897993225,-0.0511819816846728,-0.00985713991823089,0.14284746561856,0.00203732568615075,0.0500635807473027,-0.0446038773032214,0.126327606479384,0.0129441193578978,-0.0549245052410769,-0.0762674034011947,0.0207520003886178,0.0533766968857013,-0.0475556760899488,-0.0683883763005337,-0.0404282531800001,0.0217364002296953,0.00322737999603047,0.0187655157664865,0.0796517318284111,-0.0320745799669006,-0.0147861355129513,-0.0608866308912864,0.0935138704578143,0.035277305837711,-0.00567022603565545,0.0535690839277175,-0.0130223149875627,-0.030248427926967,-0.0135690226203588,0.0387209967730143,-0.00940819597847546,0.013402629973293,0.0375743562446205,0.0644086074661481,0.0327835104767963,0.00346310196172748,-0.042865910381701,0.0453791135991165,0.0755039698484475,0.00768538066733501,0.0569301133273415,-0.0170423968851038,-0.0338602903420047,-0.0240635887969325,0.00692019167233124,0.0138371599528818,-0.131276551648248,-0.000949496946159284,0.000883460019529568,0.0251413691435411,-0.0100844866401833,-0.116189162978957,-0.0108833767210935,-0.0679959414969919,0.0255711340459727,-0.0417817748601559,-0.0732908067008082,-0.0342487810734743,0.0194302841854017,-0.00606052759110555,5.75654365213112e-14
"A06",0.23482565808077,0.068909337259332,-0.114317315996212,0.0291178997488721,0.0364536924265661,-0.0980944442919718,0.050061098492968,-0.0423193417689347,-0.0483892908177104,0.1628868389856,-0.0909073858569308,-0.0669476002899656,-0.0333954123311609,-0.112286869759141,-0.0595217015907618,0.0325302521595136,-0.0296128018643177,-0.0132095231745028,0.00269445102290343,0.0297438571452791,-0.0429119112376772,0.0882006052970617,-0.000883521104663903,0.0668127552174868,-0.00190134597662923,0.00977142049291345,0.0448012406133544,-0.0444295240544652,0.0493483708262418,0.120981027976122,-0.0437165816121337,-0.0507333340507736,0.0283094453427789,0.00832572765768214,-0.0801694040724471,0.0330719289882307,-0.0224697759674431,-0.00456630620619554,0.0148271406572619,-0.00850643025766808,0.0327617785389706,0.0429724824124105,-0.00985222062263558,-0.0616272316015802,-0.0637741365063467,0.0105457375510258,-0.0302980006894858,0.0685300333309338,0.0145726043480006,-0.0312706505274611,0.0589063566886573,0.0890678400277203,-0.0474930742870308,0.0453712481066283,-0.00745193801893941,-0.0118906055809091,0.0848804947868677,0.0720525622164288,0.027879841772874,0.0208786893898819,0.0195551160542703,0.0653039102714449,0.0435454864348244,0.045639422569521,0.0479951681011701,0.0484710675388609,-0.0644119681617473,5.75302338320233e-14
"A14",0.224416752953606,-0.0452526976140459,0.264171486720607,0.0180758616036278,-0.143677456823299,0.0805415183538612,-0.172788846255552,0.0593492221677826,0.0151899916344104,0.224568403924492,0.19278693448668,-0.0158172919218248,0.0992052331835455,-0.116868778802544,-0.00682940042013415,0.0324482776746675,-0.0109964097065108,-0.00479890889799726,-0.0489002960084584,-0.0968368147208365,0.00628713446289323,-0.0607125081119713,-0.000750538995549381,0.0066308129258838,0.0240557832257401,0.0305203996207143,-0.103507378032501,-0.019834844581733,-0.0228823855054437,0.0369371601683493,-0.159115444827494,-0.0735597798989953,0.0286612432714435,-0.0252545442878495,0.0136335619019955,0.021602501763798,-0.0585051068672002,0.00914245990189035,-0.0531795098817412,-0.0214289935554981,-0.0453633725394204,0.00553778309009384,0.0376399887956024,-0.0567437447824989,0.00491399736498833,-0.0367767943009629,-0.0139122682950847,0.0371841272966563,0.0347748233182226,0.0140579491957436,-0.0553178999182564,0.00144662928528481,-0.0654813829194829,-0.0258108240545653,-0.0235764430714711,0.0304952827688157,-0.023069608837322,0.0243689715883986,0.032676472795165,-0.0454486713781843,-0.0484398486497305,-0.0863105866020094,0.0158222379749332,0.00632739770433888,-0.0510938848256283,-0.0186168574703374,-0.0415421416440332,5.7570674573057e-14
"B02",-0.15752168834926,0.0874083279441643,-0.135550252323441,-0.187207607511283,-0.0788135039976747,-0.111332155835957,0.0457974603462471,0.0827013077660781,-0.046552586145792,0.0371974874047451,0.184056115744664,-0.0205661821346558,-0.0164559402404399,-0.204180787232116,-0.153536120835347,-0.188339973352353,0.0688396484568302,0.0685788004667648,0.00942235644633983,0.00632607036409923,0.061471694495633,-0.0108249927685424,-0.0729004599070491,-0.0650965192713202,0.00911474457569554,0.0689073909098037,-0.0727911598712539,0.0949244586369986,0.00416666383206983,-0.0229686811283845,0.118560089511569,0.0314172034560875,-0.00307641849404607,-0.0459776491751007,0.0373071850542832,-0.0209322091284326,0.063272585600056,0.0589108795265881,-0.0193917607772121,0.0201262481167288,0.0496616114971917,-0.039756144163295,0.0738163212268044,-0.0816656459841791,-0.0819143989343725,-0.00244601809966579,0.0226310198434877,-0.12780364361076,0.0357091877423517,0.0162359396180227,0.0453210409286671,0.00950415421824914,0.0205493158782341,-0.024734058964993,-0.0137455479257573,-0.0142977400305477,0.00699943123017809,0.0468306812993233,0.0155563018336138,0.00453274978313874,-0.00150146130718475,0.0109898707535686,0.0073928038041797,-0.00295312211335396,-0.0223693370318146,0.00316336602771774,-0.0109626805770539,5.75444097754285e-14
"A10",0.213071118005851,-0.210164997499703,0.0874298253524211,0.0398067115697274,-0.0589644322577559,-0.196749340695423,-0.00295171202363972,-0.043674160057421,0.0359853451493087,-0.12946139928024,0.11903243277744,0.0411174651005209,0.185432376244453,0.0341086823991875,-0.028294567544343,-0.182387540819993,-0.112346659970537,-0.0450115169697352,-0.15513019949391,0.0624600885743489,0.0584302356757631,-0.00397114122420901,-0.00445775732810242,0.145834636843991,-0.057344097896241,0.00019772786542192,0.00303584186604988,-0.0609645307898989,-0.158031361414399,0.0290491116685287,0.0250129946452809,-0.0134956819027551,0.0773094517427672,-0.0649564517594624,0.00461977324589356,-0.0370618775058345,-0.0377821603341285,0.00144357435911703,0.0174923436156145,0.0855674538653736,-0.00616854679364245,0.102435684311792,0.02732471209656,0.0251111192517533,-0.00126048827582585,-0.0181625409886947,-0.0117382455519509,-0.00629480456670172,0.0187910580683919,-0.0118479033226315,0.0690245274270309,-0.040525719112775,-0.010963079470932,0.0427876189405976,-0.0686479014232935,0.0536689234645822,-0.014376433921064,-0.0416940865721049,-0.0116479400422332,-0.0187890281677231,0.0202760372393535,0.0296271745334971,-0.00390481772687317,-0.00827682393656536,0.0271222674562189,0.00230208170036331,0.0112310315550664,5.75654026399933e-14
"B01",-0.0927154430573769,0.169748737432771,-0.0821849863863938,0.0395663375337669,0.00142401271721372,-0.183932975004646,0.0767581142868279,-0.0399332183526444,-0.0413352348919273,0.106563532374972,0.134708706214672,0.0220913336253034,-0.0995405800573209,0.0365144076797695,0.131310840706616,-0.105773398534133,-0.0295542790196622,0.0196302888487479,0.0213865333580959,-0.0788668332953328,0.0709686407905391,-0.0848309174833627,0.0274166468592843,-0.068366362817077,0.0681956522467287,0.059296999693756,0.0504104378353713,-0.0143514969600231,-0.0508763128014368,0.0529355520236851,0.0284051613402895,0.00627867814039814,-0.0475845629945994,-0.039657412238064,-0.00128622265194126,-0.0576945076618933,0.0148948409905757,-0.0188761497513538,-0.0945363543641757,-0.0467212335150779,0.0133386285417074,-0.0163681158507758,0.0246852618058322,0.00122842569357199,0.0670718657461574,0.0277930516706556,-0.0067905414595411,0.0246763523597158,0.0375541904699716,0.0251277514830956,-0.0340137605981005,0.0255022732815452,-0.0204034106704052,0.0328427940785203,0.0159325900060229,0.00336108938377217,0.0116236252103426,-0.0539197165083579,0.0459986117741,0.0342426621245073,-0.0225250424510384,-0.0565165993417134,0.00272675939887751,0.0635617023230059,0.130438015608199,-0.000728493971192045,0.0531062809836247,5.75498307862909e-14
"D17",0.267040851524211,0.149406227185159,0.0858130752878976,-0.132750633691972,0.0491862608820893,-0.14608829443757,0.02189266106816,0.0428347666679723,0.0279152183985495,0.045593670184395,-0.0536043224362935,-0.0785958666822357,0.115428873951755,0.00972061349472988,0.0806003528258289,-0.0292947268241961,0.11139164359332,-0.014060716232167,0.000249769223143371,-0.045259384938351,-0.0784185009312229,0.035998960586059,0.0493784102997207,-0.0229779354250671,-0.0817872486532412,0.00939919042605358,0.0260451840872065,-0.0194517570525328,0.0416430893983113,0.0367574204385712,-0.0279858137467244,0.0644158637455587,0.149419439797129,0.0349226657512749,-0.0629105526749971,-0.114483549421012,0.0226501320116367,0.00853059651328691,-0.0343785224266774,-0.00709940585544061,-0.0141575290871406,-0.0141927931458152,0.0144833341797568,0.0167362461395989,0.0629899118979186,0.0851906420201661,-0.0266544936076087,-0.0301103439567141,-0.0126079366605257,-0.031919998763912,0.0706116834098601,-0.0166377317003022,0.000854320960197792,0.0199871682276177,0.0579808346253064,-0.0620773125416688,-0.117436048940075,0.0203790992329577,0.0224075111964378,0.0055544421462017,0.0754368045988667,-0.0571217971810004,-0.00712549503085455,0.016774168496169,-0.0372038883544246,0.0321244741805692,-0.0121272131482092,5.7607930470209e-14
"B09",-0.0417448692366227,-0.0895128959466833,0.0305292135845479,0.167661544273784,0.0727263469395089,-0.0822831280378165,0.143882567526379,0.0140216978390132,0.0980147049873741,0.0143101521003146,0.0620183650427515,-0.127504319122295,0.0398127692720705,-0.0365756975755452,-0.0203350050579608,0.00635639494007023,0.0176677446572259,-0.0638372978780088,-0.0521553597810967,-0.0379034696014323,0.0965591836422597,0.0462801132619377,0.00973935454597269,-0.050403307361698,-0.0178543763590567,0.0269994255380538,0.0880790701674683,-0.00761191835626419,-0.00617890395943489,-0.00724857824706177,0.0142246661049707,0.0762295001347416,-0.0100870990844938,-0.0663864319145503,0.0473241601716443,-0.06633367181033,-0.0515871937486208,0.0136384156211798,0.0154485982959387,-0.0296454656098131,0.0390398764584346,-0.0480782127151557,-0.0273495098930925,-0.0575388394845972,-0.0249043125944214,0.0233220170425463,-0.0282569509671986,0.0164571416816829,-0.185023089643229,-0.0487203951139023,-0.105614844010555,-0.0707355361079558,-0.0270932074434604,0.0197997236110237,-0.0194635868908941,0.00238411964166183,0.0628555954602815,0.0377924692554912,0.0396923956211219,-0.039600607624284,0.0204954470319002,0.00647313166454295,-0.0612739695369905,-0.00911245692116,-0.0144963770377792,0.0149341942072151,0.00319629410668542,5.76221225072403e-14
